aX,aY,aZ,gX,gY,gZ
1.143,-0.053,0.449,-0.488,27.527,23.132
1.186,-0.026,0.425,-2.136,18.127,20.142
1.178,-0.023,0.419,-3.784,8.362,15.076
1.141,-0.035,0.412,-6.104,1.587,7.812
1.113,-0.045,0.415,-9.033,-3.174,0.488
1.095,-0.029,0.435,-11.78,-8.606,-4.395
1.062,-0.021,0.467,-13.611,-15.137,-8.118
1.069,-0.026,0.514,-14.099,-21.667,-12.146
1.081,-0.047,0.559,-13.855,-28.198,-16.602
1.022,-0.065,0.592,-12.817,-37.354,-18.738
0.964,-0.013,0.7,-10.925,-48.767,-19.043
0.875,-0.026,0.761,-7.751,-51.331,-24.17
0.843,-0.089,0.827,-3.54,-42.297,-29.663
0.846,-0.144,0.813,-0.305,-25.146,-34.607
0.795,-0.162,0.73,1.404,-8.606,-37.781
0.755,-0.181,0.642,2.502,0.427,-37.964
0.748,-0.21,0.594,4.15,3.723,-38.757
0.805,-0.211,0.601,4.883,2.625,-39.795
0.847,-0.214,0.62,5.981,-2.38,-40.527
0.84,-0.249,0.627,7.446,-9.46,-40.894
0.76,-0.246,0.624,8.179,-17.212,-39.185
0.68,-0.247,0.64,8.423,-23.926,-37.598
0.589,-0.254,0.654,8.484,-27.832,-36.865
0.488,-0.286,0.647,7.69,-27.588,-36.194
0.406,-0.293,0.641,6.958,-23.071,-34.241
0.342,-0.302,0.629,6.226,-15.32,-31.25
0.297,-0.335,0.625,5.737,-7.08,-27.161
0.266,-0.352,0.612,5.066,0.366,-22.095
0.24,-0.365,0.595,4.028,6.958,-16.357
0.221,-0.385,0.571,2.625,11.658,-9.644
0.204,-0.397,0.544,0.244,13.062,-2.625
0.251,-0.368,0.54,-2.075,11.597,4.578
0.364,-0.331,0.576,-4.395,7.324,10.437
0.392,-0.323,0.624,-5.371,-0.061,14.954
0.386,-0.336,0.635,-5.676,-7.812,20.081
0.417,-0.335,0.643,-7.019,-10.986,24.719
0.439,-0.312,0.67,-8.179,-8.484,27.405
0.418,-0.298,0.691,-9.827,-2.808,29.602
0.413,-0.28,0.716,-10.986,7.324,31.494
0.547,-0.245,0.791,-10.62,22.827,31.372
0.726,-0.225,0.878,-7.874,39.124,31.128
0.762,-0.233,0.9,-3.601,49.011,32.959
0.73,-0.273,0.882,0.366,49.622,36.499
0.729,-0.276,0.838,2.991,46.875,39.856
0.729,-0.249,0.752,3.357,44.495,41.26
0.728,-0.234,0.66,3.235,40.344,42.48
0.708,-0.22,0.614,2.502,32.959,44.067
0.656,-0.202,0.565,1.709,24.536,46.753
0.706,-0.188,0.564,1.892,17.029,49.744
0.901,-0.154,0.647,2.38,12.024,49.927
1.03,-0.112,0.716,3.54,10.01,47.607
0.987,-0.122,0.723,5.554,7.019,46.082
0.839,-0.133,0.69,7.996,2.136,47.058
0.729,-0.094,0.613,7.935,2.93,46.875
0.734,-0.123,0.512,5.981,13.672,41.443
0.823,-0.118,0.469,2.991,26.245,37.659
0.902,-0.061,0.412,-2.014,32.898,36.621
1.04,-0.057,0.376,-6.287,33.813,34.058
1.217,-0.035,0.349,-9.277,28.381,29.663
1.355,0.021,0.378,-13.123,14.343,24.658
1.476,0.066,0.457,-15.503,-3.052,18.188
1.514,0.09,0.539,-17.09,-17.395,8.24
1.3,0.06,0.55,-17.578,-28.625,-1.343
1.05,-0.019,0.551,-17.09,-37.659,-6.348
0.974,-0.026,0.565,-16.235,-37.231,-11.414
1.065,0.042,0.637,-15.564,-31.799,-18.616
1.071,0.08,0.743,-12.573,-33.569,-23.193
0.948,0.054,0.814,-6.104,-41.565,-23.804
0.832,0.08,0.908,-0.244,-46.997,-24.109
0.887,0.04,0.892,5.737,-38.635,-30.518
0.851,-0.084,0.814,10.498,-21.851,-37.231
0.827,-0.083,0.723,13.184,-7.935,-37.842
0.813,-0.089,0.624,14.404,2.686,-38.757
0.864,-0.069,0.602,13.794,10.986,-40.771
0.835,-0.154,0.516,13.794,16.602,-45.105
0.781,-0.213,0.46,13.062,14.404,-44.373
0.779,-0.197,0.489,11.169,5.798,-44.922
0.745,-0.26,0.55,9.583,-2.747,-48.523
0.683,-0.288,0.59,9.216,-11.23,-46.448
0.601,-0.28,0.587,8.057,-17.273,-42.542
0.494,-0.263,0.584,5.859,-19.226,-39.368
0.441,-0.285,0.585,5.066,-20.386,-35.889
0.386,-0.301,0.583,4.456,-20.691,-31.799
0.349,-0.308,0.566,3.723,-18.799,-27.344
0.335,-0.312,0.554,3.296,-16.113,-22.034
0.316,-0.329,0.542,2.563,-16.907,-15.808
0.272,-0.353,0.537,1.953,-20.508,-8.179
0.204,-0.364,0.531,0.366,-25.452,-1.221
0.153,-0.361,0.524,-2.441,-27.893,6.042
0.202,-0.333,0.559,-5.554,-25.391,12.512
0.28,-0.296,0.614,-8.423,-18.738,17.273
0.335,-0.273,0.663,-10.193,-10.803,22.339
0.406,-0.251,0.705,-10.681,-3.296,27.832
0.45,-0.251,0.73,-10.681,3.906,31.189
0.507,-0.244,0.746,-10.437,10.803,33.752
0.558,-0.228,0.727,-9.949,17.212,36.682
0.625,-0.219,0.711,-9.033,21.729,38.94
0.677,-0.208,0.697,-7.751,23.01,41.382
0.684,-0.212,0.698,-6.287,20.02,43.701
0.67,-0.213,0.699,-4.944,13.855,47.119
0.64,-0.203,0.707,-3.906,6.714,50.842
0.594,-0.171,0.704,-3.357,0.671,55.176
0.701,-0.12,0.763,-2.808,-2.319,58.228
0.986,-0.026,0.961,-0.977,1.16,57.007
1.124,0.06,1.029,2.747,11.23,51.392
1.056,-0.017,0.931,8.85,16.846,46.021
0.929,-0.083,0.805,13.55,15.564,46.448
0.814,-0.014,0.687,13.062,18.555,43.884
0.834,-0.018,0.58,11.292,29.785,36.743
0.828,-0.003,0.504,9.155,39.795,32.654
0.779,0.009,0.418,5.798,43.579,32.104
0.808,-0.053,0.361,3.479,45.105,30.701
0.936,-0.072,0.33,-0.732,42.48,26.855
1.115,-0.027,0.359,-6.226,29.663,23.865
1.278,0.044,0.481,-9.766,8.606,19.775
1.319,0.11,0.578,-11.902,-11.23,12.756
1.212,0.148,0.627,-13.489,-24.902,5.676
0.991,0.054,0.584,-13.611,-28.259,-0.183
0.878,-0.059,0.559,-12.756,-22.461,-4.333
0.905,-0.057,0.589,-13.672,-13.123,-8.423
0.988,-0.055,0.663,-13.062,-8.972,-11.841
1.011,-0.047,0.748,-9.705,-14.16,-12.207
0.96,-0.021,0.782,-6.714,-24.963,-12.939
0.853,0.013,0.789,-3.601,-33.813,-13.55
0.811,0.04,0.799,-0.488,-36.133,-15.137
0.818,0.011,0.797,2.563,-31.677,-18.738
0.942,0.005,0.801,5.432,-23.01,-22.217
0.919,-0.031,0.754,6.531,-15.137,-27.588
0.878,-0.062,0.722,7.69,-11.414,-28.503
0.864,-0.067,0.671,8.118,-6.226,-29.724
0.868,-0.118,0.59,7.08,-0.305,-32.043
0.866,-0.029,0.585,4.761,3.235,-32.043
0.804,-0.108,0.523,1.953,7.935,-39.001
0.783,-0.137,0.501,0.854,11.719,-43.03
0.817,-0.142,0.534,-0.366,9.46,-46.448
0.781,-0.172,0.598,-0.427,3.967,-47.913
0.725,-0.183,0.641,0.854,-1.587,-44.983
0.633,-0.201,0.626,1.831,-3.662,-42.358
0.612,-0.208,0.615,2.197,-4.272,-39.185
0.575,-0.203,0.622,2.441,-6.409,-37.109
0.504,-0.254,0.607,3.418,-10.498,-34.18
0.409,-0.267,0.608,3.784,-14.099,-28.748
0.313,-0.274,0.614,3.784,-14.893,-24.353
0.235,-0.305,0.608,3.723,-13.672,-19.592
0.163,-0.335,0.6,2.991,-11.047,-13.123
0.118,-0.356,0.58,1.526,-7.446,-5.859
0.131,-0.347,0.586,-0.244,-4.272,1.526
0.222,-0.298,0.628,-1.953,-2.38,8.606
0.317,-0.275,0.665,-3.479,-0.977,14.099
0.377,-0.255,0.712,-3.723,-0.977,20.508
0.456,-0.22,0.753,-3.479,-1.343,26.001
0.48,-0.187,0.813,-2.441,0.61,28.992
0.548,-0.194,0.824,0.671,5.371,31.372
0.572,-0.212,0.833,3.906,11.414,33.325
0.552,-0.214,0.811,6.348,15.869,36.621
0.495,-0.219,0.759,7.629,17.7,41.077
0.526,-0.199,0.71,8.545,19.104,46.448
0.625,-0.175,0.658,8.118,18.494,49.927
0.769,-0.154,0.674,7.263,11.536,53.711
1.002,-0.107,0.826,7.385,2.93,56.274
1.157,-0.026,0.897,8.85,2.563,52.124
1.127,-0.087,0.897,12.207,2.625,45.654
0.994,-0.114,0.888,17.761,-6.592,47.119
0.673,-0.051,0.704,16.357,-15.564,50.171
0.563,-0.107,0.518,11.902,-9.766,46.875
0.59,-0.047,0.412,5.249,13.062,40.1
0.781,0.049,0.362,-2.258,36.926,35.339
0.973,0.031,0.285,-7.202,50.598,32.471
1.194,0.039,0.277,-12.451,49.866,29.663
1.467,0.141,0.356,-20.142,35.095,24.353
1.621,0.203,0.502,-24.17,11.902,14.832
1.465,0.207,0.581,-25.024,-13.55,5.31
1.104,0.113,0.566,-24.719,-34.668,-2.747
0.847,0.032,0.605,-22.949,-41.687,-8.179
0.822,0.085,0.693,-20.996,-32.104,-14.282
0.937,0.128,0.815,-16.663,-18.921,-20.447
0.943,0.08,0.881,-9.399,-16.235,-22.217
0.798,0.031,0.86,-2.319,-23.254,-19.897
0.702,0.091,0.86,2.991,-27.344,-18.982
0.971,0.041,0.881,9.094,-18.738,-22.949
1.03,-0.027,0.786,12.878,-6.653,-29.175
0.966,-0.015,0.716,14.404,-4.761,-29.785
0.898,-0.051,0.641,16.418,-3.235,-30.09
0.911,-0.105,0.552,16.541,2.38,-32.715
0.894,-0.023,0.559,13.55,5.859,-34.546
0.792,-0.154,0.492,10.925,8.85,-41.138
0.736,-0.177,0.464,7.751,9.949,-43.152
0.78,-0.162,0.493,4.456,6.592,-46.875
0.721,-0.212,0.553,2.93,0.061,-48.096
0.648,-0.234,0.604,2.075,-9.644,-43.762
0.571,-0.211,0.628,0.488,-15.747,-40.1
0.488,-0.215,0.637,-0.671,-18.921,-36.926
0.438,-0.256,0.634,-0.244,-22.034,-32.227
0.367,-0.258,0.632,-0.305,-23.621,-26.733
0.309,-0.273,0.626,-0.061,-22.705,-21.301
0.25,-0.297,0.621,0.488,-20.447,-14.893
0.19,-0.307,0.612,0.427,-19.287,-8.057
0.144,-0.32,0.606,-0.061,-18.433,-1.526
0.139,-0.329,0.611,-1.221,-16.479,5.31
0.207,-0.299,0.659,-2.808,-13.0,12.268
0.295,-0.268,0.692,-4.211,-8.301,17.7
0.373,-0.249,0.715,-4.456,-4.822,22.949
0.435,-0.219,0.758,-3.784,-3.296,27.222
0.451,-0.222,0.782,-2.625,-2.136,30.212
0.514,-0.248,0.821,-1.038,1.16,33.264
0.53,-0.202,0.802,-0.488,7.874,34.851
0.534,-0.2,0.771,-0.244,15.503,36.682
0.539,-0.2,0.759,0.854,22.583,40.955
0.582,-0.156,0.749,0.854,29.541,43.823
0.667,-0.119,0.722,0.854,34.79,45.715
0.816,-0.091,0.74,1.953,33.325,47.302
1.017,-0.045,0.838,3.174,27.283,47.119
1.229,-0.004,0.903,4.883,22.034,42.725
1.114,-0.046,0.755,7.385,14.832,35.156
1.161,-0.102,0.839,9.644,-1.953,34.668
0.841,-0.03,0.714,9.399,-13.733,35.095
0.653,-0.052,0.611,6.287,-13.916,31.555
0.547,-0.091,0.522,3.662,-0.916,27.527
0.51,-0.055,0.469,-1.831,17.578,24.841
0.623,-0.02,0.476,-5.981,34.119,25.146
0.819,-0.002,0.468,-8.118,45.776,23.254
0.991,0.006,0.46,-10.559,45.349,20.752
1.023,-0.004,0.467,-12.39,29.785,20.874
1.075,0.026,0.573,-14.648,8.362,21.667
1.203,0.095,0.695,-14.221,-1.16,16.663
1.241,0.121,0.719,-12.329,0.366,6.104
1.105,0.075,0.668,-11.047,1.77,-0.183
0.891,0.0,0.576,-10.742,5.859,-2.869
0.822,-0.049,0.556,-10.986,15.747,-6.287
0.93,-0.013,0.604,-12.573,26.367,-11.902
1.079,0.014,0.67,-13.062,28.381,-16.541
1.133,0.026,0.709,-10.864,17.7,-18.25
1.087,0.043,0.72,-8.545,1.038,-19.897
1.021,0.025,0.703,-5.676,-13.306,-23.132
0.977,0.018,0.712,-2.869,-22.949,-26.184
0.92,0.004,0.734,-0.488,-30.029,-28.809
0.908,0.02,0.76,1.831,-32.349,-31.616
0.828,0.033,0.729,3.174,-28.564,-35.645
0.858,0.027,0.725,4.639,-22.4,-36.499
0.964,0.017,0.683,6.287,-13.55,-39.246
0.979,0.008,0.639,6.042,-8.606,-44.006
0.928,-0.044,0.595,5.066,-9.46,-46.082
0.858,-0.016,0.595,3.235,-9.46,-49.072
0.727,-0.098,0.517,0.854,-5.432,-56.091
0.64,-0.177,0.479,-0.183,-2.991,-56.885
0.656,-0.184,0.523,-0.244,-4.822,-55.847
0.707,-0.185,0.603,0.061,-10.193,-56.03
0.662,-0.195,0.679,1.587,-20.264,-51.086
0.591,-0.214,0.706,3.662,-30.09,-44.434
0.45,-0.222,0.703,4.089,-36.56,-39.429
0.372,-0.256,0.698,4.333,-40.71,-34.241
0.306,-0.255,0.692,5.249,-40.833,-29.48
0.243,-0.258,0.682,5.493,-38.391,-25.513
0.191,-0.28,0.666,5.371,-33.936,-20.081
0.133,-0.292,0.652,5.066,-28.503,-13.245
0.086,-0.315,0.648,4.822,-23.987,-6.042
0.108,-0.286,0.692,3.967,-19.287,0.977
0.205,-0.24,0.713,3.418,-11.047,6.165
0.307,-0.241,0.73,3.967,-2.747,11.475
0.415,-0.229,0.761,4.822,1.77,18.494
0.386,-0.209,0.764,5.066,3.174,23.682
0.429,-0.254,0.747,5.493,4.272,28.564
0.385,-0.229,0.712,5.005,7.568,33.752
0.386,-0.223,0.687,3.235,10.498,38.818
0.394,-0.219,0.67,2.197,14.709,44.067
0.414,-0.158,0.678,0.122,20.508,47.607
0.491,-0.134,0.668,-1.892,29.053,49.805
0.657,-0.126,0.704,-2.014,39.307,51.392
0.913,-0.044,0.867,-2.93,48.706,51.575
1.17,0.047,1.03,0.183,59.326,49.255
1.214,-0.032,0.87,8.606,65.552,41.199
1.161,-0.111,0.743,13.672,51.697,39.063
1.0,-0.115,0.64,13.428,26.794,43.579
0.878,-0.073,0.563,10.193,10.071,43.213
0.848,-0.045,0.518,6.653,8.606,37.109
0.903,-0.022,0.483,2.991,15.869,31.494
0.977,0.02,0.462,-0.916,26.367,26.062
1.049,0.044,0.448,-4.15,34.546,18.921
1.184,0.037,0.432,-7.019,35.706,12.085
1.287,0.043,0.41,-10.62,27.649,5.371
1.296,0.057,0.381,-14.648,11.353,-1.099
1.2,0.056,0.369,-18.433,-7.996,-6.287
1.099,0.065,0.41,-21.667,-23.376,-12.512
1.072,0.067,0.474,-23.499,-30.151,-20.447
1.08,0.039,0.548,-22.888,-31.494,-27.588
1.047,-0.015,0.641,-20.02,-33.508,-31.311
0.883,-0.023,0.748,-16.296,-40.527,-32.227
0.795,0.08,0.944,-11.353,-45.288,-33.142
0.741,0.022,1.006,-3.54,-33.569,-36.743
0.906,-0.112,0.966,4.944,-11.658,-39.429
1.015,-0.078,0.847,6.836,5.066,-43.945
0.886,-0.035,0.683,7.568,8.423,-46.387
0.765,-0.119,0.575,11.78,4.639,-45.105
0.811,-0.165,0.546,13.855,0.671,-46.814
0.885,-0.12,0.582,12.39,-4.7,-52.429
0.879,-0.183,0.641,12.695,-13.123,-54.443
0.747,-0.204,0.652,12.756,-22.4,-51.758
0.589,-0.218,0.672,10.803,-29.846,-49.072
0.522,-0.25,0.665,10.254,-30.334,-49.072
0.502,-0.251,0.669,8.484,-25.33,-50.598
0.461,-0.224,0.681,6.958,-20.081,-48.706
0.387,-0.222,0.672,6.47,-15.564,-43.762
0.333,-0.248,0.665,6.775,-9.033,-38.635
0.335,-0.268,0.665,7.568,-0.671,-33.264
0.352,-0.251,0.654,6.592,5.188,-28.015
0.329,-0.274,0.621,5.31,6.348,-22.156
0.289,-0.316,0.588,4.517,3.784,-14.709
0.248,-0.334,0.557,2.808,-0.366,-6.958
0.218,-0.315,0.546,0.244,-5.005,0.0
0.227,-0.272,0.573,-2.075,-8.728,7.08
0.257,-0.236,0.611,-3.784,-11.292,12.451
0.271,-0.235,0.641,-4.639,-13.306,17.456
0.35,-0.221,0.674,-5.127,-12.39,23.132
0.401,-0.221,0.673,-5.493,-9.033,26.306
0.38,-0.236,0.655,-5.92,-6.958,31.128
0.359,-0.244,0.64,-6.653,-5.005,38.269
0.345,-0.209,0.65,-8.667,0.732,43.457
0.42,-0.155,0.651,-10.376,11.353,47.119
0.511,-0.142,0.62,-11.169,23.56,47.913
0.577,-0.177,0.597,-11.414,31.006,49.866
0.613,-0.179,0.625,-11.353,31.433,55.176
0.615,-0.124,0.682,-11.047,27.344,61.707
0.703,-0.088,0.662,-11.292,24.109,66.406
0.968,-0.097,0.699,-11.047,24.292,66.956
1.412,0.108,1.095,-10.986,26.611,63.66
1.364,0.214,1.161,-4.761,33.997,55.969
1.189,0.045,0.984,7.629,34.79,51.453
0.953,-0.104,0.77,14.404,28.259,48.035
0.796,-0.045,0.606,10.498,26.733,43.64
0.891,0.051,0.493,5.981,34.851,37.415
1.007,0.063,0.453,3.113,41.199,30.457
1.059,0.036,0.439,1.709,36.072,27.954
1.018,0.032,0.436,-0.793,22.766,24.902
1.021,0.029,0.444,-3.601,7.935,19.897
1.044,0.057,0.46,-5.798,-4.822,15.625
1.069,0.112,0.5,-8.423,-16.113,11.658
1.038,0.143,0.58,-9.888,-23.743,6.897
0.997,0.134,0.616,-10.071,-24.536,0.488
0.942,0.08,0.605,-10.376,-19.348,-5.249
0.96,0.01,0.583,-11.047,-12.207,-10.132
1.052,-0.027,0.574,-12.817,-7.446,-16.174
1.187,-0.061,0.635,-12.512,-9.338,-21.118
1.048,0.015,0.788,-8.972,-22.644,-21.973
0.751,0.045,0.934,-3.601,-39.429,-21.484
0.718,0.013,1.042,4.028,-40.588,-23.56
0.787,0.036,1.044,9.583,-22.156,-29.602
0.979,-0.083,0.919,14.771,0.122,-33.386
1.083,-0.081,0.752,14.954,10.681,-36.682
1.061,-0.061,0.588,12.573,6.042,-40.039
0.978,-0.012,0.53,11.963,-7.141,-39.856
0.903,-0.06,0.573,11.902,-18.433,-44.434
0.817,-0.113,0.586,11.841,-21.484,-49.866
0.722,-0.15,0.566,10.376,-22.827,-51.575
0.647,-0.156,0.59,9.277,-26.062,-52.49
0.578,-0.215,0.662,8.667,-28.564,-54.016
0.532,-0.233,0.696,8.484,-29.541,-51.575
0.412,-0.221,0.681,8.118,-28.809,-48.523
0.327,-0.257,0.684,8.728,-27.039,-44.861
0.297,-0.267,0.672,9.155,-22.217,-41.016
0.292,-0.281,0.681,9.888,-16.113,-36.133
0.282,-0.32,0.674,10.62,-11.414,-30.64
0.257,-0.331,0.647,10.193,-9.949,-23.56
0.229,-0.337,0.61,8.789,-11.475,-16.418
0.186,-0.366,0.572,7.446,-15.015,-9.216
0.141,-0.368,0.548,5.31,-19.409,-1.587
0.123,-0.351,0.551,2.625,-22.766,6.165
0.146,-0.303,0.598,-0.366,-23.499,13.367
0.211,-0.27,0.638,-2.686,-20.569,19.287
0.273,-0.258,0.68,-4.15,-17.456,25.513
0.251,-0.213,0.705,-5.554,-13.916,31.921
0.267,-0.226,0.708,-6.531,-7.385,36.804
0.318,-0.203,0.698,-7.324,3.357,40.833
0.396,-0.162,0.68,-8.545,12.939,44.678
0.492,-0.147,0.702,-7.751,18.127,49.744
0.587,-0.13,0.789,-6.104,19.165,55.054
0.703,-0.1,0.858,-3.479,19.653,59.143
0.935,-0.04,1.09,-0.305,22.278,60.425
1.17,0.053,1.146,5.31,34.607,54.81
1.384,0.028,1.149,13.489,44.739,44.678
1.346,-0.014,1.045,23.499,35.278,40.894
0.914,-0.038,0.799,25.208,14.16,44.25
0.649,-0.114,0.63,22.949,3.662,44.739
0.548,-0.085,0.538,16.785,13.55,38.208
0.598,0.0,0.486,8.057,34.424,31.067
0.734,-0.017,0.384,4.395,53.223,26.611
0.966,-0.029,0.356,2.319,57.922,24.109
1.084,0.009,0.382,-2.075,46.143,23.193
1.191,0.025,0.451,-5.432,23.621,22.278
1.234,0.078,0.541,-7.812,-0.366,18.311
1.114,0.108,0.585,-9.705,-19.287,12.085
0.937,0.067,0.611,-10.254,-28.381,7.935
0.765,0.036,0.625,-10.986,-21.24,3.967
0.731,0.033,0.574,-12.939,0.183,-3.174
0.849,0.018,0.542,-14.526,22.522,-8.972
1.007,0.026,0.513,-15.259,33.63,-12.695
1.105,0.042,0.498,-15.991,30.762,-17.7
1.175,0.05,0.538,-15.32,17.639,-22.156
1.131,-0.042,0.583,-12.39,-1.282,-27.1
0.966,-0.102,0.661,-8.118,-22.644,-27.71
0.771,-0.056,0.795,-4.028,-41.382,-25.452
0.78,0.041,0.95,1.038,-43.457,-27.222
0.732,-0.013,0.987,6.897,-27.039,-32.349
0.835,-0.026,0.964,13.428,-5.737,-31.738
0.924,-0.024,0.875,16.541,10.742,-34.546
0.938,-0.009,0.796,18.372,15.747,-37.476
0.897,-0.09,0.646,20.264,13.733,-38.33
0.827,-0.037,0.563,19.348,8.789,-36.865
0.765,-0.077,0.527,15.442,5.737,-41.382
0.619,-0.154,0.469,14.832,5.92,-45.166
0.66,-0.191,0.51,12.695,0.854,-45.044
0.604,-0.233,0.566,11.292,-5.554,-46.387
0.538,-0.268,0.669,10.742,-16.418,-41.016
0.478,-0.248,0.727,10.132,-27.1,-33.813
0.367,-0.239,0.755,9.338,-32.532,-28.687
0.296,-0.291,0.747,10.437,-34.79,-22.888
0.282,-0.308,0.722,10.498,-34.79,-16.357
0.242,-0.311,0.696,9.705,-33.813,-10.498
0.182,-0.356,0.668,9.216,-33.691,-3.601
0.136,-0.391,0.634,8.057,-33.691,4.15
0.171,-0.367,0.647,5.859,-32.288,11.414
0.274,-0.333,0.696,4.15,-29.48,16.479
0.346,-0.308,0.717,2.075,-26.55,20.935
0.366,-0.302,0.73,0.732,-24.902,26.978
0.38,-0.272,0.757,-0.305,-20.935,31.921
0.314,-0.27,0.722,-0.916,-12.634,34.119
0.316,-0.283,0.699,-2.075,-2.991,38.452
0.329,-0.254,0.678,-3.845,6.409,43.64
0.386,-0.188,0.672,-5.615,14.648,48.645
0.491,-0.151,0.641,-7.202,20.081,52.612
0.62,-0.169,0.629,-7.751,22.156,55.603
0.727,-0.14,0.643,-9.399,18.433,58.533
1.084,-0.02,0.909,-10.498,10.681,59.875
1.244,0.032,0.906,-6.775,9.766,51.758
1.175,0.034,1.002,-2.869,6.104,45.166
0.847,-0.023,0.923,2.869,-1.953,49.866
0.609,-0.095,0.796,5.432,1.465,52.185
0.662,-0.032,0.647,3.357,29.48,43.091
0.977,0.013,0.573,0.122,61.951,30.396
1.267,0.045,0.567,-0.488,73.181,26.367
1.409,0.057,0.561,0.305,62.988,23.499
1.352,0.032,0.504,-0.427,40.649,17.761
1.194,0.016,0.461,-2.991,15.808,11.475
1.058,0.032,0.436,-6.348,-1.587,4.944
1.035,0.049,0.433,-9.277,-7.996,-2.686
0.995,0.053,0.435,-12.39,-10.132,-10.193
0.895,0.042,0.441,-15.686,-12.634,-16.296
0.851,0.02,0.467,-18.188,-14.771,-20.63
0.863,-0.002,0.505,-19.531,-16.846,-24.902
0.899,-0.008,0.549,-20.996,-20.996,-28.625
0.948,0.034,0.62,-20.813,-27.1,-31.372
0.936,-0.054,0.696,-17.456,-33.875,-34.485
0.692,-0.029,0.864,-9.949,-45.715,-31.433
0.59,0.055,1.126,-2.502,-53.406,-29.114
0.53,-0.017,1.104,7.446,-38.269,-33.875
0.637,-0.051,1.079,14.709,-12.817,-31.982
0.897,-0.1,0.928,20.813,15.747,-30.64
1.004,-0.103,0.736,19.836,31.189,-36.377
0.963,-0.158,0.557,17.456,27.039,-38.696
0.855,-0.031,0.526,14.954,15.93,-36.56
0.707,-0.161,0.457,11.475,9.949,-44.006
0.694,-0.178,0.505,9.46,5.554,-47.729
0.722,-0.184,0.592,7.08,-0.244,-52.002
0.675,-0.238,0.721,7.141,-3.479,-52.307
0.589,-0.258,0.736,7.263,-7.08,-47.729
0.468,-0.248,0.755,5.615,-11.047,-43.091
0.4,-0.217,0.763,4.7,-13.367,-39.673
0.343,-0.257,0.756,5.249,-13.794,-36.621
0.276,-0.256,0.738,5.981,-12.756,-31.189
0.265,-0.263,0.703,6.592,-8.362,-25.391
0.269,-0.303,0.669,7.019,-4.211,-20.02
0.249,-0.353,0.641,7.446,-3.784,-13.367
0.207,-0.376,0.615,5.981,-6.714,-5.432
0.149,-0.383,0.596,3.357,-10.925,1.831
0.124,-0.359,0.593,0.488,-13.611,10.193
0.161,-0.307,0.63,-2.319,-13.733,18.127
0.229,-0.275,0.658,-4.517,-11.658,24.17
0.279,-0.251,0.703,-6.531,-8.179,29.846
0.293,-0.223,0.717,-7.568,-3.601,35.278
0.324,-0.241,0.736,-7.812,2.38,39.368
0.346,-0.197,0.714,-8.118,11.414,43.64
0.408,-0.195,0.684,-9.277,21.973,46.265
0.5,-0.194,0.667,-8.972,31.006,50.293
0.56,-0.197,0.614,-9.094,34.119,54.688
0.663,-0.207,0.628,-10.01,30.457,59.204
0.751,-0.177,0.652,-10.986,22.217,64.392
