aX,aY,aZ,gX,gY,gZ
0.587,-0.34,0.736,0.061,0.122,-0.732
0.586,-0.341,0.736,0.305,0.0,-0.732
0.586,-0.342,0.737,0.244,-0.122,-0.549
0.584,-0.342,0.738,0.244,-0.244,-0.427
0.583,-0.342,0.738,0.122,-0.183,-0.427
0.582,-0.343,0.737,0.0,0.0,-0.305
0.583,-0.343,0.737,0.061,0.244,-0.183
0.582,-0.344,0.738,0.244,0.427,-0.305
0.583,-0.344,0.739,0.305,0.366,-0.305
0.583,-0.343,0.738,0.366,0.305,-0.305
0.583,-0.344,0.739,0.366,0.122,-0.366
0.582,-0.342,0.738,0.183,0.0,-0.366
0.583,-0.343,0.738,0.366,0.122,-0.549
0.583,-0.341,0.738,0.305,0.183,-0.427
0.583,-0.341,0.74,0.427,0.122,-0.366
0.582,-0.341,0.739,0.244,0.122,-0.488
0.582,-0.342,0.74,0.427,0.061,-0.427
0.579,-0.342,0.738,0.305,-0.122,-0.427
0.58,-0.341,0.737,0.427,0.183,-0.488
0.582,-0.342,0.738,0.488,0.366,-0.61
0.584,-0.342,0.738,0.488,0.366,-0.549
0.585,-0.343,0.736,0.305,0.427,-0.366
0.586,-0.344,0.737,0.183,0.366,-0.366
0.585,-0.344,0.737,0.183,0.183,-0.427
0.585,-0.343,0.739,0.183,0.122,-0.427
0.584,-0.344,0.739,0.122,0.0,-0.427
0.584,-0.344,0.739,0.183,-0.061,-0.305
0.581,-0.344,0.739,0.122,0.0,-0.183
0.58,-0.342,0.738,0.305,0.0,-0.244
0.579,-0.343,0.739,0.061,0.061,-0.183
0.579,-0.342,0.738,0.183,0.244,-0.305
0.581,-0.342,0.738,0.244,0.366,-0.427
0.582,-0.342,0.739,0.244,0.366,-0.488
0.583,-0.342,0.738,0.244,0.244,-0.427
0.583,-0.342,0.737,0.122,0.061,-0.488
0.583,-0.341,0.738,-0.061,0.0,-0.488
0.584,-0.341,0.738,0.122,-0.061,-0.61
0.583,-0.341,0.737,0.183,0.061,-0.671
0.583,-0.342,0.738,0.244,0.183,-0.61
0.582,-0.342,0.737,0.305,0.183,-0.488
0.581,-0.342,0.736,0.244,0.244,-0.427
0.582,-0.343,0.737,0.366,0.305,-0.427
0.584,-0.343,0.738,0.366,0.366,-0.488
0.584,-0.343,0.737,0.427,0.366,-0.549
0.584,-0.342,0.738,0.488,0.305,-0.488
0.585,-0.344,0.739,0.366,0.305,-0.305
0.585,-0.344,0.739,0.122,0.061,-0.244
0.583,-0.344,0.739,0.366,0.061,-0.366
0.581,-0.344,0.738,0.427,0.061,-0.305
0.581,-0.344,0.738,0.427,0.061,-0.244
0.581,-0.342,0.739,0.427,0.244,-0.366
0.582,-0.343,0.738,0.488,0.244,-0.488
0.583,-0.342,0.736,0.244,0.427,-0.427
0.584,-0.344,0.736,0.366,0.427,-0.427
0.584,-0.344,0.737,0.488,0.305,-0.244
0.584,-0.345,0.738,0.305,0.305,-0.244
0.583,-0.346,0.738,0.244,-0.061,-0.366
0.581,-0.345,0.738,0.244,-0.305,-0.366
0.579,-0.344,0.739,0.122,-0.122,-0.488
0.58,-0.344,0.738,0.122,0.122,-0.549
0.581,-0.343,0.738,0.183,0.305,-0.671
0.582,-0.343,0.737,0.305,0.427,-0.732
0.585,-0.343,0.737,0.183,0.427,-0.61
0.584,-0.342,0.737,0.122,0.244,-0.549
0.586,-0.342,0.738,0.366,0.183,-0.549
0.583,-0.342,0.739,0.305,0.061,-0.427
0.583,-0.342,0.738,0.122,0.0,-0.305
0.583,-0.342,0.738,0.122,0.061,-0.305
0.583,-0.343,0.739,0.183,-0.061,-0.366
0.581,-0.342,0.738,0.122,0.0,-0.366
0.582,-0.343,0.738,0.122,0.183,-0.244
0.582,-0.344,0.738,0.305,0.183,-0.305
0.583,-0.344,0.738,0.427,0.183,-0.427
0.584,-0.343,0.737,0.244,0.122,-0.488
0.584,-0.345,0.738,0.183,0.122,-0.488
0.583,-0.344,0.737,0.122,-0.061,-0.366
0.583,-0.345,0.736,0.061,-0.061,-0.305
0.584,-0.345,0.738,0.061,-0.122,-0.183
0.583,-0.344,0.738,0.122,-0.061,-0.305
0.582,-0.344,0.739,0.183,-0.183,-0.183
0.583,-0.345,0.739,0.183,-0.183,-0.122
0.582,-0.344,0.739,-0.122,-0.244,-0.122
0.581,-0.344,0.738,-0.122,0.0,-0.183
0.582,-0.343,0.738,-0.183,0.0,-0.122
0.579,-0.342,0.737,-0.122,0.122,-0.244
0.58,-0.342,0.736,0.122,0.122,-0.305
0.581,-0.343,0.735,0.061,0.0,-0.305
0.582,-0.342,0.736,-0.122,0.061,-0.366
0.582,-0.342,0.736,0.183,0.122,-0.427
0.583,-0.342,0.736,0.427,0.305,-0.488
0.583,-0.343,0.735,0.427,0.244,-0.488
0.583,-0.343,0.736,0.488,0.183,-0.549
0.581,-0.344,0.735,0.549,0.244,-0.305
0.581,-0.344,0.736,0.549,0.305,-0.488
0.581,-0.345,0.735,0.732,0.488,-0.488
0.582,-0.344,0.739,0.793,0.61,-0.549
0.583,-0.345,0.738,0.732,0.854,-0.488
0.582,-0.346,0.736,0.793,0.732,-0.427
0.58,-0.345,0.736,0.61,0.549,-0.61
0.581,-0.344,0.737,0.732,0.671,-0.549
0.58,-0.343,0.736,0.916,0.671,-0.671
0.581,-0.343,0.737,0.916,0.732,-0.732
0.583,-0.343,0.736,0.916,0.793,-0.793
0.585,-0.343,0.736,0.854,0.854,-0.732
0.585,-0.344,0.737,0.793,0.732,-0.732
0.585,-0.345,0.739,0.916,0.671,-0.671
0.585,-0.346,0.739,0.793,0.549,-0.61
0.584,-0.347,0.741,0.732,0.488,-0.488
0.582,-0.348,0.74,0.61,0.427,-0.488
0.582,-0.348,0.743,0.427,0.244,-0.427
0.58,-0.349,0.74,0.0,0.305,-0.549
0.581,-0.348,0.739,0.0,0.427,-0.61
0.582,-0.346,0.739,0.0,0.366,-0.61
0.583,-0.346,0.738,-0.122,0.488,-0.671
0.583,-0.347,0.737,-0.305,0.366,-0.732
0.584,-0.346,0.735,-0.183,0.305,-0.671
0.584,-0.346,0.736,-0.366,0.183,-0.549
0.583,-0.346,0.735,-0.366,0.183,-0.549
0.582,-0.346,0.735,-0.366,0.305,-0.488
0.584,-0.347,0.735,-0.427,0.244,-0.61
0.583,-0.346,0.734,-0.366,0.183,-0.61
0.582,-0.346,0.732,-0.427,0.244,-0.549
0.584,-0.345,0.734,-0.488,0.183,-0.549
0.585,-0.343,0.736,-0.427,0.122,-0.61
0.584,-0.343,0.735,-0.305,0.183,-0.671
0.585,-0.344,0.735,-0.061,0.061,-0.732
0.584,-0.344,0.734,0.0,-0.061,-0.61
