aX,aY,aZ,gX,gY,gZ
0.542,-0.256,-0.813,12.634,3.479,-33.875
0.524,-0.273,-0.826,12.878,4.089,-34.302
0.539,-0.277,-0.832,12.878,4.333,-33.875
0.54,-0.278,-0.829,12.939,4.944,-33.63
0.519,-0.267,-0.835,12.329,4.761,-32.959
0.45,-0.26,-0.854,12.024,2.747,-31.616
0.396,-0.266,-0.876,11.047,0.244,-29.053
0.359,-0.275,-0.89,9.644,-2.014,-25.269
0.345,-0.282,-0.877,7.629,-3.418,-20.569
0.343,-0.294,-0.846,5.859,-3.906,-15.503
0.332,-0.312,-0.817,3.967,-3.601,-10.498
0.332,-0.333,-0.807,3.54,-1.16,-5.737
0.348,-0.355,-0.812,3.235,2.563,-1.831
0.382,-0.368,-0.823,2.747,6.104,2.502
0.383,-0.37,-0.833,2.808,8.24,6.775
0.396,-0.356,-0.839,2.075,10.315,10.864
0.405,-0.358,-0.834,1.648,12.451,14.038
0.406,-0.355,-0.829,0.854,13.428,16.663
0.386,-0.358,-0.836,-0.366,13.184,18.86
0.396,-0.363,-0.845,-1.465,13.55,20.63
0.41,-0.368,-0.869,-2.808,13.672,22.583
0.424,-0.37,-0.896,-5.005,12.268,24.353
0.442,-0.367,-0.919,-7.568,10.376,25.879
0.442,-0.373,-0.914,-10.437,8.118,27.832
0.49,-0.367,-0.881,-12.329,6.714,29.48
0.544,-0.365,-0.828,-13.245,5.066,30.945
0.592,-0.359,-0.77,-13.428,2.686,31.189
0.609,-0.328,-0.713,-12.634,0.977,30.334
0.574,-0.313,-0.698,-11.169,0.793,29.602
0.578,-0.345,-0.731,-9.766,1.16,29.358
0.604,-0.385,-0.766,-9.766,-1.038,29.358
0.631,-0.393,-0.756,-10.925,-5.615,27.954
0.633,-0.378,-0.725,-11.902,-11.108,24.902
0.642,-0.366,-0.683,-12.024,-14.465,22.156
0.651,-0.367,-0.653,-10.376,-15.564,20.02
0.659,-0.377,-0.665,-8.606,-15.259,17.334
0.689,-0.377,-0.696,-7.202,-13.916,14.343
0.742,-0.365,-0.706,-6.165,-12.939,10.864
0.752,-0.323,-0.704,-5.188,-11.902,6.47
0.732,-0.253,-0.688,-3.662,-9.216,0.916
0.763,-0.188,-0.682,-1.343,-4.456,-5.493
0.751,-0.178,-0.706,1.526,-1.282,-11.536
0.699,-0.182,-0.765,3.601,-2.258,-16.663
0.663,-0.187,-0.832,4.517,-4.822,-21.24
0.631,-0.192,-0.892,4.578,-7.019,-25.085
0.625,-0.195,-0.918,4.333,-8.972,-27.588
0.614,-0.197,-0.896,4.211,-9.521,-29.175
0.599,-0.209,-0.853,4.456,-8.118,-30.396
0.577,-0.217,-0.809,5.615,-4.7,-31.555
0.548,-0.221,-0.798,7.446,-0.671,-32.227
0.542,-0.236,-0.825,8.85,2.991,-32.288
0.534,-0.261,-0.846,9.949,6.287,-31.982
0.51,-0.27,-0.85,10.193,9.46,-31.311
0.503,-0.27,-0.839,10.193,12.451,-30.884
0.49,-0.277,-0.824,10.132,15.503,-30.64
0.507,-0.283,-0.818,9.766,18.188,-30.09
0.514,-0.284,-0.813,9.155,19.226,-29.724
0.484,-0.289,-0.811,8.118,15.808,-29.48
0.416,-0.287,-0.805,6.592,8.667,-28.32
0.372,-0.288,-0.797,5.005,1.892,-25.208
0.366,-0.292,-0.798,3.967,-2.258,-20.264
0.371,-0.306,-0.794,3.357,-4.15,-15.076
0.388,-0.308,-0.785,2.625,-3.967,-9.705
0.369,-0.324,-0.778,2.869,-2.014,-4.883
0.346,-0.343,-0.782,3.601,1.526,-0.732
0.341,-0.358,-0.787,4.272,5.188,4.028
0.345,-0.357,-0.801,5.005,9.216,9.216
0.368,-0.357,-0.795,5.249,13.611,13.672
0.389,-0.354,-0.79,5.127,15.686,17.944
0.387,-0.355,-0.802,4.944,14.404,21.79
0.391,-0.355,-0.807,4.15,12.878,25.024
0.409,-0.354,-0.831,2.991,11.475,27.893
0.436,-0.36,-0.879,1.038,9.399,30.212
0.457,-0.367,-0.913,-1.282,7.568,32.043
