aX,aY,aZ,gX,gY,gZ
0.462,0.167,0.22,-0.366,22.644,-66.162
0.55,0.053,0.225,-4.089,14.832,-59.753
0.685,0.079,0.326,-7.202,1.465,-61.951
0.408,0.153,0.426,-10.071,-13.916,-62.744
0.261,0.039,0.472,-8.972,-30.579,-48.95
0.179,-0.037,0.517,-4.822,-35.583,-31.982
0.139,-0.057,0.546,-4.639,-32.898,-25.574
0.176,-0.011,0.581,-5.737,-29.358,-21.973
0.201,-0.016,0.669,-2.869,-29.541,-10.864
0.203,-0.044,0.771,2.258,-33.508,-0.549
0.177,-0.035,0.856,6.165,-29.785,6.775
0.236,-0.011,0.914,9.216,-15.076,14.038
0.345,0.016,0.942,11.78,0.854,21.606
0.456,0.042,0.932,14.465,13.733,30.151
0.442,0.072,0.861,16.235,22.034,37.17
0.438,0.072,0.809,17.639,26.855,43.64
0.444,0.077,0.739,18.25,34.058,48.462
0.536,0.1,0.706,18.005,44.128,50.354
0.515,0.122,0.632,17.151,52.673,51.025
0.534,0.128,0.583,14.832,53.223,54.993
0.567,0.155,0.494,14.465,48.279,62.134
0.859,0.19,0.453,12.085,39.49,65.186
0.992,0.329,0.479,9.827,28.992,60.669
0.865,0.411,0.411,6.165,9.888,57.8
0.581,0.378,0.332,4.089,-13.0,66.589
0.443,0.308,0.321,1.77,-20.874,78.918
0.235,0.258,0.075,-5.188,-9.216,81.848
0.992,0.428,0.361,-17.578,11.414,78.125
1.281,0.772,0.429,-20.386,46.814,61.401
1.493,1.01,0.471,-26.123,56.091,44.617
1.549,0.905,0.434,-16.174,36.743,50.354
1.603,0.772,0.424,-6.348,2.991,61.523
1.386,0.789,0.357,-8.789,-27.71,47.485
1.229,0.861,0.298,-13.245,-35.889,26.978
1.217,0.892,0.253,-14.587,-27.466,14.465
1.243,0.881,0.226,-15.442,-20.142,5.432
1.256,0.873,0.266,-15.869,-21.606,-6.348
1.142,0.872,0.345,-16.418,-30.579,-20.386
0.992,0.821,0.455,-13.855,-37.842,-30.457
0.857,0.697,0.523,-8.484,-39.001,-34.18
0.791,0.524,0.574,-2.808,-35.522,-36.743
0.789,0.527,0.677,0.732,-31.982,-40.955
0.75,0.559,0.761,2.808,-31.616,-48.218
0.631,0.608,0.825,6.348,-28.198,-50.659
0.699,0.478,0.841,12.939,-12.268,-48.767
0.835,0.415,0.799,16.785,12.329,-48.34
0.961,0.438,0.728,15.259,30.701,-55.908
0.946,0.436,0.633,12.878,36.499,-60.974
0.877,0.389,0.557,12.512,36.56,-58.899
0.764,0.349,0.482,10.254,38.147,-59.509
0.61,0.268,0.356,4.822,45.349,-64.575
0.38,0.136,0.227,-0.61,53.162,-65.125
0.471,0.012,0.197,-4.639,50.842,-57.19
0.716,0.084,0.309,-9.216,37.292,-56.03
0.552,0.128,0.375,-13.733,16.235,-59.631
0.399,0.054,0.441,-11.597,-9.888,-47.729
0.297,-0.062,0.507,-4.822,-28.809,-27.832
0.244,-0.076,0.577,-1.831,-40.161,-16.724
0.227,0.009,0.692,-1.16,-49.744,-14.16
0.191,0.018,0.848,2.563,-55.603,-5.249
0.111,-0.006,0.925,8.728,-49.133,6.226
0.073,-0.018,0.93,12.207,-27.1,14.404
0.191,-0.023,0.922,15.625,4.578,18.677
0.433,0.016,0.905,18.25,35.461,22.217
0.5,0.076,0.812,19.165,49.194,28.015
0.518,0.055,0.76,21.423,47.974,38.269
0.562,0.049,0.678,22.888,46.143,44.373
0.709,0.079,0.657,22.034,45.41,45.105
0.869,0.132,0.656,21.179,43.518,45.593
0.889,0.165,0.554,19.348,36.072,48.462
0.886,0.174,0.484,17.7,23.071,53.955
0.989,0.262,0.569,17.212,9.277,56.702
0.707,0.313,0.444,14.465,1.404,54.443
0.557,0.286,0.37,12.085,-2.075,57.617
0.403,0.293,0.316,10.803,5.31,65.063
0.339,0.311,0.231,5.676,18.127,68.909
0.387,0.364,0.057,-0.916,32.471,68.115
1.358,0.487,0.258,-8.24,40.527,64.697
1.76,0.848,0.238,-11.353,42.053,50.232
1.739,0.979,0.321,-17.578,5.31,36.316
1.388,0.792,0.314,-8.057,-53.894,48.279
1.123,0.642,0.3,-0.854,-99.976,58.716
0.926,0.71,0.311,-5.493,-111.877,42.603
0.866,0.859,0.384,-11.902,-93.201,20.142
0.938,0.942,0.478,-13.245,-61.218,9.949
0.965,0.904,0.494,-10.925,-34.119,5.981
0.905,0.826,0.451,-10.376,-19.287,-2.441
0.914,0.796,0.461,-10.498,-10.986,-14.832
0.96,0.8,0.487,-9.949,-6.287,-28.259
0.977,0.754,0.514,-6.287,-6.104,-37.598
0.992,0.698,0.552,-0.366,-10.925,-43.03
0.906,0.598,0.544,4.456,-16.785,-45.166
0.867,0.522,0.578,7.019,-17.456,-45.471
0.904,0.443,0.641,7.751,-14.893,-49.683
0.887,0.503,0.714,7.568,-13.123,-52.917
0.874,0.427,0.725,8.728,-11.292,-56.702
0.863,0.391,0.709,11.292,-5.554,-55.542
0.868,0.37,0.674,12.024,2.808,-57.983
0.802,0.338,0.622,11.658,11.902,-60.547
0.7,0.306,0.552,10.803,18.127,-59.57
0.581,0.244,0.477,9.277,22.705,-58.044
0.497,0.209,0.407,6.042,30.579,-58.716
0.414,0.117,0.321,1.526,41.931,-60.73
0.334,0.047,0.199,-3.54,48.34,-55.908
0.457,0.025,0.226,-7.874,41.565,-49.011
0.576,0.024,0.317,-10.864,25.879,-48.462
0.474,0.061,0.381,-13.428,5.737,-42.358
0.365,0.021,0.45,-11.536,-14.343,-28.015
0.252,-0.045,0.49,-8.606,-28.015,-13.977
0.211,-0.059,0.554,-7.629,-35.95,-6.714
0.222,0.003,0.708,-5.676,-39.001,-2.075
0.251,0.041,0.857,-0.366,-36.438,4.456
0.229,0.064,0.946,4.761,-23.743,13.672
0.254,0.056,1.012,9.399,-2.38,22.705
0.373,0.053,1.025,13.733,24.902,28.015
0.486,0.067,0.926,16.602,50.232,30.884
0.507,0.045,0.839,17.944,62.134,36.56
0.556,0.02,0.754,20.935,62.012,46.082
0.673,0.051,0.67,21.301,58.655,50.964
0.776,0.107,0.582,19.531,54.321,51.086
0.857,0.169,0.457,15.747,46.082,53.284
1.163,0.253,0.54,13.977,29.053,58.594
0.93,0.358,0.456,12.512,11.047,59.631
0.68,0.369,0.354,8.362,-5.493,61.279
0.507,0.312,0.286,7.874,-8.789,66.772
0.458,0.312,0.235,3.113,-1.099,69.519
0.356,0.364,0.048,-5.859,9.46,64.27
1.241,0.471,0.299,-15.32,15.991,59.631
1.645,0.838,0.332,-18.25,26.978,45.898
1.757,1.036,0.479,-26.55,7.019,25.452
1.387,0.849,0.515,-16.724,-36.804,32.654
1.174,0.624,0.466,-6.653,-74.158,46.814
0.962,0.691,0.463,-9.766,-81.909,32.41
0.888,0.849,0.423,-15.198,-57.556,7.263
0.997,0.881,0.394,-15.869,-24.536,-5.127
1.078,0.788,0.35,-12.268,-7.324,-5.31
1.034,0.715,0.336,-10.132,-11.292,-9.888
1.013,0.688,0.368,-10.254,-19.348,-21.729
0.993,0.71,0.453,-10.193,-26.184,-32.593
0.932,0.643,0.543,-6.775,-32.776,-35.095
0.847,0.549,0.596,-1.77,-40.833,-34.485
0.712,0.538,0.663,1.526,-45.776,-35.461
0.656,0.543,0.758,4.211,-38.696,-39.795
0.725,0.526,0.849,7.446,-18.86,-43.945
0.894,0.5,0.86,10.071,2.686,-47.791
0.991,0.49,0.804,11.902,15.564,-51.147
1.026,0.459,0.729,13.306,19.592,-52.795
0.991,0.412,0.631,13.977,21.912,-54.932
0.877,0.392,0.52,13.062,25.024,-56.946
0.787,0.341,0.429,11.047,27.466,-59.57
0.742,0.337,0.394,8.24,30.273,-62.378
0.614,0.245,0.328,4.639,33.264,-65.979
0.326,0.124,0.146,0.122,30.945,-60.913
0.532,0.046,0.21,-3.052,18.738,-54.016
0.628,0.063,0.297,-6.592,5.92,-60.547
0.367,0.117,0.345,-11.841,-7.935,-61.218
0.253,-0.009,0.409,-9.46,-22.217,-45.654
0.23,-0.11,0.447,-5.615,-28.259,-27.588
0.198,-0.087,0.486,-7.751,-30.884,-21.851
0.185,-0.044,0.535,-10.254,-34.424,-16.541
0.242,-0.055,0.624,-8.362,-38.452,-3.174
0.368,0.014,0.707,-6.165,-39.124,6.836
0.416,0.074,0.822,-3.357,-35.706,9.705
0.427,0.061,0.937,2.808,-28.198,14.282
0.418,0.117,0.974,7.69,-17.517,22.705
0.396,0.075,0.94,11.658,-3.052,30.212
0.48,0.068,0.91,15.32,16.113,33.63
0.549,0.113,0.838,16.479,36.377,35.522
0.591,0.117,0.76,16.418,47.18,38.269
0.58,0.101,0.649,16.663,49.316,44.312
0.608,0.079,0.56,16.724,48.279,49.072
0.7,0.107,0.474,14.465,47.18,50.476
1.074,0.196,0.536,12.024,40.283,51.331
1.079,0.345,0.54,11.23,25.269,50.964
0.78,0.386,0.458,8.423,-1.221,55.054
0.403,0.31,0.365,9.094,-21.484,67.017
0.354,0.245,0.309,6.775,-20.325,75.623
0.231,0.311,0.073,-3.418,-2.197,71.472
1.096,0.475,0.305,-15.503,15.869,64.27
1.577,0.88,0.355,-19.592,34.729,50.476
1.649,1.048,0.477,-25.94,17.395,33.936
1.327,0.84,0.531,-16.541,-26.428,43.213
1.169,0.687,0.505,-9.277,-62.866,51.453
0.99,0.79,0.51,-13.611,-68.115,31.25
0.94,0.94,0.487,-19.47,-44.983,5.92
0.996,0.945,0.461,-19.531,-17.273,-4.639
1.041,0.841,0.407,-14.771,-3.723,-6.165
0.995,0.783,0.395,-12.939,-4.089,-15.198
0.98,0.734,0.431,-12.512,-4.944,-28.809
1.008,0.701,0.507,-10.925,-5.92,-38.025
0.957,0.618,0.568,-5.981,-10.132,-39.49
0.872,0.51,0.603,-0.977,-17.456,-39.612
0.794,0.519,0.665,1.77,-24.902,-40.894
0.758,0.518,0.773,4.761,-25.94,-44.495
0.785,0.48,0.845,8.667,-16.479,-45.898
0.822,0.418,0.838,12.512,-1.465,-45.776
0.912,0.373,0.794,15.137,10.864,-46.387
0.985,0.396,0.734,15.93,18.555,-49.5
0.97,0.395,0.663,16.113,23.01,-52.856
0.837,0.344,0.568,16.541,24.109,-53.772
0.705,0.294,0.501,16.418,24.536,-53.894
0.609,0.239,0.423,13.611,29.297,-57.678
0.515,0.154,0.322,8.545,37.903,-59.937
0.389,0.059,0.198,3.967,41.138,-56.396
0.453,0.023,0.211,-0.366,31.311,-51.758
0.572,-0.001,0.307,-3.662,16.724,-54.199
0.422,0.069,0.354,-6.653,3.601,-50.232
0.287,-0.002,0.416,-6.531,-8.484,-37.048
0.25,-0.079,0.457,-3.845,-15.32,-22.339
0.247,-0.052,0.5,-5.066,-17.456,-14.343
0.235,-0.022,0.529,-6.592,-20.996,-8.789
0.297,-0.007,0.579,-5.31,-25.574,1.587
0.418,0.033,0.665,-2.747,-27.588,9.827
0.5,0.07,0.784,0.671,-25.513,12.451
0.5,0.089,0.893,5.92,-22.583,16.296
0.474,0.096,0.959,11.353,-15.686,27.466
0.388,0.069,0.919,15.32,-3.418,34.851
0.405,0.053,0.897,18.127,13.489,37.842
0.5,0.105,0.854,19.714,35.339,39.429
0.596,0.135,0.805,19.897,51.331,40.649
0.609,0.12,0.674,21.118,56.641,44.067
0.704,0.067,0.55,21.667,50.293,49.622
0.778,0.084,0.451,19.714,37.476,54.321
0.9,0.158,0.395,15.259,22.705,56.702
1.08,0.28,0.443,10.864,8.362,55.115
0.981,0.356,0.377,5.92,-5.798,52.612
0.664,0.366,0.362,3.479,-21.912,57.434
0.354,0.299,0.343,1.953,-31.555,68.665
0.159,0.225,0.146,-3.967,-25.146,74.707
0.873,0.328,0.331,-14.893,-5.798,70.618
1.373,0.784,0.446,-20.813,23.682,53.162
1.561,1.061,0.625,-27.893,23.621,31.006
1.282,0.911,0.637,-16.418,-7.996,41.565
1.081,0.653,0.56,-5.859,-42.053,62.012
0.94,0.619,0.485,-8.789,-52.979,47.791
0.972,0.778,0.426,-16.541,-33.997,20.264
1.142,0.941,0.457,-20.508,-10.376,4.456
1.208,0.935,0.447,-17.029,-1.038,2.075
1.101,0.821,0.42,-13.062,-7.263,-2.869
0.999,0.778,0.439,-12.146,-14.038,-15.32
0.973,0.782,0.495,-11.536,-13.489,-29.907
0.955,0.699,0.563,-7.324,-10.803,-37.354
0.968,0.607,0.632,-1.709,-10.254,-40.833
0.901,0.548,0.683,1.282,-12.329,-45.166
0.824,0.508,0.725,3.845,-11.597,-47.974
0.798,0.42,0.712,6.287,-5.493,-48.462
0.796,0.402,0.709,9.399,1.465,-47.241
0.969,0.392,0.714,12.085,6.592,-49.927
1.06,0.408,0.696,13.733,13.0,-52.795
1.005,0.386,0.651,14.282,15.259,-55.664
0.849,0.325,0.567,14.832,16.602,-56.152
0.74,0.284,0.497,13.977,22.217,-57.19
0.658,0.238,0.403,9.766,33.142,-63.232
0.618,0.188,0.322,4.395,43.579,-66.833
0.523,0.073,0.205,0.122,44.922,-65.247
0.541,0.058,0.22,-3.662,31.372,-60.364
0.556,-0.001,0.3,-6.47,14.038,-62.439
0.469,0.032,0.367,-7.812,0.366,-56.335
0.334,0.018,0.456,-6.897,-10.498,-43.579
0.251,-0.043,0.516,-3.784,-19.104,-31.311
0.238,-0.023,0.545,-3.235,-22.217,-23.743
0.256,-0.009,0.577,-3.174,-22.644,-17.944
0.27,-0.009,0.609,-2.258,-23.621,-9.399
0.335,0.01,0.662,-0.305,-25.452,-0.244
0.409,0.041,0.714,1.77,-23.315,6.226
0.436,0.076,0.777,4.028,-19.226,10.071
0.43,0.069,0.837,8.362,-12.756,18.127
0.455,0.061,0.845,12.451,-2.991,26.611
0.416,0.065,0.783,13.977,8.118,31.128
0.449,0.073,0.762,15.381,18.677,35.217
0.495,0.078,0.7,15.991,29.175,39.368
0.478,0.065,0.627,14.282,33.813,42.664
0.525,0.06,0.598,12.756,32.532,49.133
0.666,0.106,0.597,11.719,30.823,54.26
0.8,0.164,0.55,8.545,29.968,54.26
1.167,0.264,0.669,7.08,22.888,54.688
1.005,0.363,0.62,7.996,6.042,57.434
0.565,0.342,0.51,7.019,-20.203,67.322
0.167,0.269,0.433,7.507,-32.715,81.909
0.062,0.24,0.274,2.563,-14.465,87.769
0.215,0.303,0.113,-10.315,20.996,81.36
1.206,0.608,0.39,-20.02,58.777,72.083
1.571,1.011,0.395,-26.794,75.439,53.772
1.532,0.967,0.47,-25.696,43.945,47.302
1.326,0.758,0.42,-14.16,-4.333,61.646
1.219,0.695,0.413,-12.085,-39.795,56.824
1.142,0.803,0.421,-18.372,-44.067,32.288
1.271,0.917,0.461,-21.973,-29.968,11.719
1.379,0.958,0.464,-19.531,-23.865,3.601
1.258,0.877,0.412,-15.015,-33.264,-0.244
1.052,0.807,0.406,-12.207,-43.701,-8.789
0.972,0.764,0.44,-10.498,-42.847,-19.226
0.976,0.714,0.487,-7.812,-36.56,-26.733
0.981,0.651,0.522,-3.845,-32.471,-31.799
0.984,0.649,0.581,-0.916,-33.386,-37.354
0.922,0.583,0.622,1.648,-35.828,-45.105
0.827,0.562,0.667,4.089,-34.607,-47.241
0.794,0.477,0.703,7.385,-27.222,-48.828
0.836,0.395,0.722,10.254,-13.123,-51.086
0.905,0.398,0.711,10.681,1.648,-54.993
0.916,0.407,0.673,10.498,12.451,-58.35
0.831,0.376,0.603,11.353,19.226,-57.617
0.766,0.306,0.533,12.207,23.865,-56.58
0.719,0.266,0.486,9.399,30.518,-60.425
0.637,0.189,0.368,5.005,39.429,-64.636
0.462,0.096,0.275,1.77,45.105,-61.951
0.501,0.006,0.203,-1.221,38.635,-55.603
0.728,0.022,0.348,-4.456,21.362,-56.213
0.504,0.082,0.418,-8.057,-0.854,-57.007
0.31,0.005,0.488,-7.202,-22.583,-43.396
0.194,-0.066,0.521,-2.869,-32.715,-26.733
0.145,-0.08,0.571,-2.014,-35.278,-19.47
0.155,-0.002,0.648,-2.014,-38.086,-14.709
0.212,0.008,0.776,1.892,-42.908,-5.066
0.184,0.012,0.837,7.202,-42.175,3.54
0.189,0.04,0.905,10.193,-29.846,11.292
0.247,0.078,0.947,13.367,-8.423,17.7
0.32,0.072,0.944,15.869,13.184,23.376
0.406,0.098,0.911,17.944,27.283,28.931
0.366,0.105,0.83,19.592,37.17,36.316
0.47,0.111,0.791,21.057,47.18,42.358
0.56,0.151,0.704,22.705,58.533,45.41
0.682,0.142,0.55,22.278,64.148,49.438
0.914,0.143,0.427,21.362,56.824,54.688
1.276,0.187,0.485,19.897,36.438,57.617
0.99,0.296,0.425,15.198,5.188,58.228
0.548,0.275,0.393,12.085,-27.161,67.932
0.303,0.212,0.341,10.132,-35.706,78.735
0.173,0.169,0.218,2.991,-20.63,78.857
0.132,0.227,0.077,-10.681,2.686,74.158
1.008,0.455,0.368,-18.982,25.635,71.411
1.368,0.87,0.468,-26.55,41.931,57.556
1.329,0.891,0.626,-26.367,24.17,48.767
1.116,0.729,0.627,-15.564,-6.165,63.232
1.05,0.706,0.567,-10.437,-23.132,67.444
1.113,0.758,0.478,-13.184,-14.404,45.166
1.235,0.907,0.446,-17.944,0.916,22.156
1.37,0.989,0.442,-15.381,5.737,15.381
1.302,0.921,0.39,-9.338,-0.183,12.207
1.192,0.855,0.354,-6.958,-7.629,0.732
1.199,0.863,0.368,-5.981,-11.169,-13.855
1.226,0.845,0.425,-4.15,-15.137,-25.94
1.215,0.757,0.478,-0.549,-23.499,-33.752
1.139,0.718,0.53,2.502,-33.142,-40.222
1.012,0.639,0.574,4.761,-37.903,-48.889
0.904,0.609,0.617,6.592,-35.461,-55.908
0.862,0.505,0.65,7.69,-29.419,-60.913
0.804,0.427,0.659,10.376,-24.658,-62.927
0.802,0.367,0.649,12.39,-19.226,-64.331
0.791,0.333,0.645,13.367,-10.376,-64.941
0.717,0.318,0.617,13.306,-0.488,-65.247
0.656,0.277,0.574,14.038,9.766,-63.721
0.585,0.242,0.494,13.184,20.203,-62.805
0.548,0.193,0.408,8.911,29.907,-63.232
0.512,0.147,0.37,5.066,38.635,-62.317
0.479,0.061,0.234,0.488,39.001,-59.021
0.509,0.067,0.254,-3.54,23.804,-53.04
0.505,0.082,0.32,-6.653,2.686,-51.514
0.396,0.064,0.37,-8.301,-16.357,-43.823
0.236,0.022,0.418,-8.179,-32.471,-31.799
0.133,-0.052,0.462,-7.507,-42.908,-21.729
0.039,-0.045,0.505,-9.583,-46.021,-12.573
0.031,-0.028,0.608,-10.376,-44.373,-2.502
0.21,0.067,0.769,-8.728,-35.767,5.676
0.319,0.132,0.94,-4.333,-23.804,7.69
0.308,0.18,1.085,3.601,-10.498,13.977
0.351,0.124,1.153,11.047,6.409,23.743
0.327,0.063,1.057,15.503,26.855,30.396
0.368,0.037,0.954,17.944,50.781,34.729
0.456,0.099,0.843,17.822,73.608,38.635
0.542,0.137,0.774,17.639,88.379,43.884
0.544,0.146,0.629,17.395,92.957,49.744
0.576,0.103,0.514,17.029,88.257,56.702
0.671,0.102,0.418,15.869,76.05,62.805
1.022,0.175,0.498,13.0,57.617,64.392
0.942,0.332,0.474,9.216,37.354,63.843
0.677,0.368,0.396,6.897,15.259,70.74
0.33,0.275,0.309,7.263,2.441,84.045
0.194,0.22,0.197,3.723,6.348,93.079
0.226,0.274,-0.026,-7.751,24.353,88.501
1.087,0.547,0.229,-19.226,45.105,79.651
1.567,0.941,0.236,-26.367,57.434,62.439
1.75,1.033,0.347,-28.687,28.015,53.101
1.523,0.854,0.537,-14.954,-27.832,66.589
1.239,0.838,0.601,-9.277,-73.608,71.655
1.062,0.899,0.528,-11.108,-76.172,49.866
1.116,0.962,0.421,-13.733,-48.34,23.987
1.232,1.005,0.377,-12.878,-22.461,8.911
1.249,0.929,0.304,-9.094,-14.343,1.892
1.11,0.812,0.274,-6.775,-21.118,-6.165
0.969,0.751,0.311,-6.775,-25.818,-17.639
0.951,0.698,0.386,-6.47,-21.912,-28.931
1.029,0.663,0.487,-4.517,-19.653,-36.499
1.031,0.602,0.548,-1.587,-23.315,-40.161
0.985,0.585,0.593,0.793,-28.076,-41.687
0.949,0.513,0.624,2.991,-28.748,-44.8
0.955,0.494,0.662,5.31,-26.733,-48.096
0.948,0.566,0.696,6.042,-27.405,-51.331
0.935,0.531,0.684,9.277,-26.794,-54.443
0.968,0.428,0.652,12.878,-19.287,-56.03
0.971,0.408,0.601,13.184,-10.803,-59.631
0.921,0.417,0.573,11.719,-5.005,-64.819
0.8,0.373,0.515,10.437,0.244,-68.115
0.639,0.33,0.458,8.911,7.507,-69.58
0.498,0.291,0.387,4.578,20.325,-73.303
0.475,0.164,0.272,-1.343,37.109,-76.782
0.478,0.091,0.227,-5.676,49.622,-74.524
0.566,0.137,0.211,-11.292,44.312,-71.228
0.566,0.109,0.27,-15.625,22.034,-70.74
0.474,0.091,0.349,-14.282,-4.089,-62.134
0.33,0.036,0.409,-11.841,-26.184,-46.753
0.229,-0.031,0.473,-8.362,-41.382,-34.546
0.162,-0.019,0.525,-8.362,-48.096,-25.94
0.04,-0.059,0.557,-7.935,-50.11,-15.686
0.021,-0.079,0.607,-5.981,-45.837,-2.991
0.189,-0.036,0.733,-3.967,-36.377,4.456
0.353,0.03,0.868,-1.648,-22.278,7.812
0.451,0.1,0.988,2.197,-10.803,13.916
0.471,0.103,1.068,8.301,-2.686,26.428
0.478,0.082,1.056,14.465,7.935,36.133
0.454,0.085,0.977,17.273,25.085,38.391
0.484,0.124,0.914,18.433,43.701,39.856
0.533,0.137,0.815,18.921,61.829,43.701
0.507,0.155,0.63,17.7,76.66,46.387
0.551,0.152,0.485,15.259,81.299,49.438
0.726,0.153,0.401,14.221,75.684,53.467
0.898,0.204,0.318,10.498,61.829,56.03
1.051,0.262,0.285,6.165,38.513,56.763
1.235,0.389,0.474,4.883,10.925,56.702
0.952,0.506,0.464,3.601,-13.611,57.861
0.536,0.438,0.392,3.967,-34.912,67.017
0.313,0.352,0.329,3.052,-40.588,78.064
0.233,0.359,0.13,-3.723,-25.879,77.026
0.744,0.469,0.192,-17.09,-0.916,66.406
1.395,0.838,0.313,-23.56,27.405,53.162
1.626,1.071,0.425,-30.518,26.733,36.133
1.448,0.971,0.472,-24.109,-7.446,40.344
1.331,0.837,0.439,-15.808,-42.114,44.922
1.213,0.876,0.425,-18.311,-53.04,26.55
1.155,1.007,0.371,-23.499,-39.917,-0.671
1.177,1.007,0.327,-24.902,-26.611,-14.832
1.201,0.87,0.335,-18.616,-28.198,-18.311
1.076,0.771,0.382,-15.32,-40.039,-26.55
0.899,0.695,0.48,-13.55,-46.692,-37.842
0.828,0.61,0.571,-8.789,-45.349,-40.405
0.748,0.54,0.66,-2.93,-43.03,-37.415
0.731,0.448,0.734,1.282,-41.016,-41.199
0.687,0.503,0.776,3.845,-36.987,-44.739
0.725,0.484,0.797,7.202,-29.663,-44.922
0.799,0.458,0.763,11.902,-16.602,-44.617
0.873,0.425,0.697,13.916,-2.808,-47.302
0.901,0.414,0.628,13.0,6.348,-51.453
0.856,0.406,0.542,11.719,11.23,-52.429
0.79,0.357,0.488,10.498,13.367,-52.185
0.729,0.315,0.443,7.751,15.869,-55.359
0.69,0.264,0.369,3.418,20.508,-59.326
0.65,0.212,0.309,-0.732,24.353,-59.265
0.491,0.113,0.219,-4.272,22.217,-56.152
0.474,0.076,0.237,-7.874,10.864,-50.72
0.539,0.071,0.352,-9.888,-1.099,-50.415
0.446,0.091,0.431,-11.597,-12.695,-47.119
0.354,0.058,0.522,-9.216,-27.466,-34.851
0.271,0.02,0.616,-3.967,-43.64,-20.935
0.158,-0.012,0.726,0.305,-57.678,-12.573
0.112,-0.002,0.875,4.456,-62.012,-5.31
0.095,0.036,1.005,10.132,-50.415,3.235
0.084,0.037,1.053,14.893,-25.146,11.475
0.191,0.014,1.036,19.226,6.897,17.822
0.375,0.036,0.987,21.79,38.269,22.156
0.463,0.074,0.863,22.583,59.082,25.513
0.534,0.072,0.767,22.827,65.613,31.494
0.559,0.075,0.635,23.193,65.918,37.415
0.646,0.052,0.557,22.339,62.805,41.26
0.858,0.073,0.547,20.874,57.312,43.213
0.956,0.152,0.469,16.907,48.157,44.495
1.052,0.186,0.426,12.268,28.442,48.035
1.16,0.3,0.575,11.902,-0.61,53.833
0.745,0.399,0.492,9.155,-26.794,56.519
0.446,0.339,0.418,6.836,-41.138,60.303
0.337,0.306,0.383,5.676,-31.982,66.223
0.271,0.34,0.293,-0.122,-6.409,64.514
0.192,0.382,0.101,-9.705,23.254,57.495
1.163,0.487,0.409,-14.465,47.058,56.946
1.414,0.87,0.379,-15.32,58.228,47.241
1.348,0.815,0.431,-18.738,28.381,32.959
1.116,0.685,0.413,-8.667,-11.353,46.143
1.076,0.649,0.323,-4.944,-34.546,52.185
1.049,0.691,0.263,-10.315,-35.706,29.907
1.056,0.827,0.318,-16.785,-27.1,8.911
1.104,0.839,0.373,-16.907,-19.531,5.798
1.031,0.717,0.399,-14.038,-20.874,5.676
0.983,0.716,0.479,-15.442,-25.574,-3.357
1.002,0.824,0.577,-16.724,-26.306,-15.869
1.038,0.872,0.643,-13.184,-26.428,-23.499
1.032,0.835,0.655,-6.653,-30.212,-25.33
0.981,0.786,0.664,-1.038,-35.828,-28.137
0.906,0.742,0.702,3.479,-37.109,-35.522
0.845,0.67,0.747,7.568,-31.433,-44.128
0.845,0.539,0.718,10.254,-20.508,-49.866
0.836,0.436,0.652,11.475,-9.399,-52.307
0.787,0.397,0.617,10.315,-4.333,-55.054
0.745,0.346,0.569,8.301,-0.488,-57.495
0.745,0.317,0.546,6.653,6.592,-58.167
0.708,0.318,0.518,4.15,14.526,-58.716
0.647,0.292,0.449,1.404,22.034,-58.594
0.556,0.219,0.348,-0.977,29.236,-55.908
0.468,0.127,0.233,-4.639,32.959,-50.903
0.536,0.131,0.253,-8.484,30.701,-49.072
0.517,0.129,0.315,-12.146,24.536,-53.955
0.481,0.079,0.401,-12.512,14.16,-49.438
0.437,0.053,0.504,-8.301,1.038,-34.363
0.313,0.009,0.624,-3.967,-16.357,-22.766
0.209,-0.005,0.734,-0.732,-31.921,-15.686
0.206,0.003,0.863,3.174,-39.368,-6.47
0.247,0.038,0.991,7.751,-36.682,1.953
0.222,0.065,1.044,11.963,-21.484,7.324
0.241,0.041,1.045,16.541,1.282,12.512
0.305,0.006,0.999,20.752,26.978,18.372
0.4,0.004,0.905,22.827,47.058,22.461
0.388,-0.013,0.75,23.926,58.167,27.283
0.517,-0.013,0.649,24.17,61.035,33.997
0.599,0.03,0.547,21.851,56.519,37.72
0.716,0.076,0.55,18.005,44.861,39.978
0.823,0.137,0.578,15.137,29.663,43.579
0.734,0.151,0.486,11.719,12.085,48.584
0.898,0.16,0.546,9.094,-7.08,54.932
0.855,0.257,0.524,7.751,-19.287,55.42
0.66,0.327,0.481,3.113,-27.1,52.917
0.343,0.358,0.492,2.808,-28.259,61.401
0.203,0.303,0.457,3.296,-17.883,76.355
0.06,0.272,0.202,-1.16,5.859,79.224
0.867,0.39,0.37,-10.254,35.706,73.059
1.394,0.81,0.368,-12.329,65.613,58.838
1.582,1.007,0.494,-16.724,55.054,43.64
1.366,0.846,0.477,-7.141,16.296,54.26
1.224,0.682,0.407,-1.587,-21.912,65.063
1.048,0.746,0.344,-6.409,-34.607,49.866
1.021,0.856,0.3,-13.855,-19.653,26.672
1.107,0.92,0.334,-18.188,-0.854,13.794
1.118,0.863,0.319,-18.616,4.883,8.911
1.097,0.848,0.353,-20.508,-2.869,-0.854
1.098,0.919,0.431,-21.912,-11.597,-15.32
1.152,0.945,0.497,-19.653,-19.348,-28.748
1.162,0.862,0.546,-12.695,-28.992,-35.278
1.125,0.777,0.575,-5.92,-40.466,-39.49
1.002,0.661,0.601,-2.075,-48.95,-47.852
