aX,aY,aZ,gX,gY,gZ
0.244,-0.148,0.98,-13.855,-18.066,14.648
0.25,-0.188,1.021,-14.465,-20.386,16.968
0.285,-0.227,1.085,-13.611,-21.973,19.47
0.255,-0.256,1.124,-12.451,-22.522,22.766
0.247,-0.293,1.122,-9.949,-21.667,25.208
0.282,-0.324,1.106,-6.226,-18.25,27.161
0.324,-0.333,1.062,-2.38,-15.686,28.015
0.366,-0.315,1.03,0.061,-15.564,28.931
0.407,-0.295,1.015,2.686,-17.029,31.311
0.384,-0.31,0.998,3.845,-19.836,35.4
0.301,-0.339,0.979,4.211,-20.203,40.283
0.248,-0.365,0.932,4.15,-14.343,42.908
0.367,-0.355,0.96,5.432,-2.014,41.077
0.503,-0.286,1.016,7.996,10.315,37.292
0.49,-0.267,1.015,10.193,15.381,37.292
0.484,-0.273,0.96,12.329,13.855,41.321
0.558,-0.27,0.933,14.465,12.329,40.649
0.641,-0.247,0.901,17.212,12.573,32.288
0.668,-0.213,0.865,19.043,10.071,25.452
0.65,-0.224,0.828,19.836,2.747,23.254
0.589,-0.246,0.792,19.775,-4.395,21.973
0.552,-0.214,0.772,19.836,-4.7,16.907
0.624,-0.156,0.773,20.996,1.709,8.728
0.706,-0.098,0.8,21.729,7.263,1.221
0.737,-0.05,0.822,20.691,7.202,-2.991
0.721,-0.032,0.803,19.043,4.15,-7.263
0.679,-0.02,0.818,16.541,3.235,-13.611
0.661,-0.026,0.813,14.771,7.019,-20.996
0.708,-0.057,0.798,13.123,13.367,-28.015
0.675,-0.062,0.788,10.681,16.357,-33.386
0.684,-0.027,0.781,8.057,15.076,-36.316
0.681,-0.003,0.804,6.714,11.658,-38.696
0.511,-0.052,0.766,4.089,7.385,-40.588
0.431,-0.062,0.742,0.122,10.01,-38.452
0.556,0.01,0.745,-0.122,20.325,-41.687
0.62,0.081,0.74,-1.953,27.588,-51.331
0.606,0.093,0.777,-5.493,26.672,-54.077
0.443,0.099,0.846,-7.935,16.479,-46.387
0.218,0.124,0.931,-10.498,0.244,-35.767
-0.013,0.159,1.015,-11.23,-13.367,-30.029
-0.199,0.164,1.057,-9.949,-17.09,-26.917
-0.248,0.154,1.065,-6.653,-8.667,-22.278
-0.196,0.187,1.054,-3.296,6.409,-16.418
-0.021,0.169,1.015,0.0,21.057,-11.047
0.124,0.154,0.961,2.075,27.649,-5.005
0.221,0.15,0.898,1.587,25.696,0.061
0.317,0.141,0.833,-0.244,17.944,3.723
0.415,0.126,0.775,-4.089,7.996,5.066
0.487,0.116,0.729,-8.911,-1.953,5.981
0.496,0.083,0.718,-14.526,-12.39,7.446
0.424,0.032,0.768,-20.691,-21.484,9.277
0.317,-0.018,0.849,-25.391,-26.917,10.62
0.245,-0.052,0.92,-28.015,-29.114,11.536
0.238,-0.086,0.992,-28.503,-29.541,13.428
0.219,-0.131,1.041,-27.405,-28.931,16.418
0.211,-0.177,1.073,-25.208,-27.344,20.447
0.219,-0.219,1.076,-22.522,-22.949,24.109
0.256,-0.268,1.074,-19.714,-16.846,27.222
0.284,-0.324,1.062,-17.456,-12.634,30.762
0.313,-0.37,1.051,-15.503,-11.475,34.607
0.341,-0.389,1.063,-13.184,-11.475,37.537
0.368,-0.38,1.086,-10.437,-10.559,39.185
0.391,-0.375,1.076,-7.263,-7.385,40.283
0.388,-0.385,1.071,-4.639,-2.686,41.809
0.431,-0.39,1.057,-1.404,2.808,42.969
0.501,-0.379,1.063,2.319,5.798,42.847
0.442,-0.376,1.034,5.31,5.859,42.847
0.396,-0.359,0.964,7.385,6.165,44.067
0.449,-0.314,0.916,10.132,8.667,42.725
0.563,-0.271,0.935,13.855,10.315,36.621
0.612,-0.238,0.955,17.639,7.874,31.067
0.602,-0.219,0.915,20.081,1.343,29.541
0.585,-0.212,0.877,21.912,-5.371,27.771
0.61,-0.17,0.872,23.926,-6.348,21.484
0.658,-0.106,0.88,26.001,-2.319,11.719
0.688,-0.055,0.864,27.527,0.488,3.479
0.738,-0.063,0.83,27.588,0.305,-1.465
0.761,-0.101,0.782,25.818,-0.854,-4.395
0.695,-0.099,0.738,22.705,-1.648,-9.094
0.665,-0.062,0.699,18.982,0.977,-16.296
0.65,-0.013,0.677,15.381,5.737,-24.17
0.607,0.039,0.717,12.146,9.094,-30.334
0.506,0.069,0.795,9.338,8.789,-32.532
0.468,0.068,0.822,7.263,7.751,-32.166
0.521,0.073,0.829,6.104,8.057,-33.142
0.512,0.096,0.824,4.822,5.31,-35.706
0.43,0.115,0.795,1.709,-0.122,-35.889
0.378,0.11,0.783,-1.831,-2.808,-34.485
0.304,0.122,0.803,-5.371,-2.686,-31.372
0.193,0.123,0.835,-7.874,1.404,-26.672
0.168,0.114,0.863,-9.155,9.155,-24.963
0.21,0.126,0.883,-9.705,17.151,-23.743
0.294,0.157,0.877,-9.827,23.315,-21.301
0.385,0.125,0.868,-10.254,26.001,-19.714
0.349,0.108,0.866,-11.902,23.865,-17.273
0.317,0.147,0.865,-13.855,17.334,-14.587
0.336,0.166,0.85,-16.052,10.193,-14.16
0.357,0.143,0.866,-18.677,4.395,-14.221
0.313,0.114,0.912,-21.667,-1.16,-12.756
0.271,0.053,0.963,-23.926,-6.897,-10.254
0.27,-0.024,0.995,-25.574,-12.634,-7.08
0.236,-0.09,1.023,-26.367,-19.043,-3.906
0.178,-0.138,1.052,-26.367,-24.536,-1.526
0.135,-0.161,1.072,-25.208,-27.039,2.075
0.118,-0.169,1.099,-23.437,-25.635,5.127
0.128,-0.2,1.099,-21.606,-21.606,7.751
0.155,-0.247,1.083,-19.104,-16.785,11.292
0.183,-0.274,1.045,-16.418,-13.428,15.564
0.264,-0.3,1.022,-13.611,-13.611,19.043
0.281,-0.289,1.03,-11.108,-15.869,21.79
0.248,-0.265,1.051,-8.301,-18.433,24.353
0.246,-0.228,1.068,-5.127,-18.921,27.832
0.282,-0.227,1.055,-1.404,-16.541,31.555
0.296,-0.24,1.048,1.709,-12.39,35.278
0.276,-0.237,1.001,4.211,-5.493,38.818
0.362,-0.206,1.005,6.958,4.761,40.588
0.423,-0.2,0.988,10.254,14.16,41.077
0.401,-0.198,0.953,12.146,17.395,42.786
0.427,-0.184,0.941,14.526,14.771,45.776
0.477,-0.195,0.911,16.174,10.62,45.105
0.48,-0.173,0.861,17.395,9.888,40.894
0.582,-0.144,0.811,19.348,12.207,35.645
0.697,-0.132,0.796,20.874,14.832,30.64
0.754,-0.111,0.821,21.545,13.184,26.428
0.765,-0.086,0.832,21.912,8.85,22.278
0.76,-0.057,0.811,21.057,4.761,16.541
0.786,-0.03,0.777,20.02,3.54,8.423
0.787,-0.005,0.789,19.104,4.333,-0.854
0.724,0.013,0.814,17.578,5.798,-9.033
0.664,-0.002,0.831,15.808,8.301,-14.954
0.619,-0.056,0.762,14.038,13.672,-19.531
0.679,-0.092,0.694,11.78,20.447,-25.33
0.717,-0.084,0.702,9.033,24.292,-32.959
0.674,-0.049,0.725,5.737,23.804,-39.124
0.675,0.013,0.772,3.052,21.484,-41.443
0.591,0.007,0.82,0.977,15.991,-41.504
0.429,-0.002,0.848,-1.038,9.644,-39.185
0.334,0.054,0.83,-1.465,8.118,-37.476
0.373,0.083,0.772,-1.892,13.367,-38.513
0.425,0.044,0.795,-2.747,21.118,-40.649
0.337,0.073,0.861,-4.272,22.827,-36.926
0.164,0.111,0.934,-5.371,16.846,-26.184
0.072,0.092,0.994,-5.493,10.071,-16.602
0.021,0.088,1.021,-5.188,7.568,-12.329
0.022,0.116,1.034,-3.113,10.376,-10.498
0.123,0.124,1.034,-0.732,16.418,-8.301
0.199,0.145,1.012,0.549,21.118,-5.188
0.254,0.152,0.964,0.549,23.01,-2.747
0.338,0.151,0.906,-0.244,22.705,-1.77
0.416,0.144,0.864,-2.136,19.104,-1.038
0.445,0.13,0.827,-5.31,11.108,-0.366
0.45,0.113,0.819,-9.338,-0.549,0.977
0.455,0.068,0.833,-13.306,-14.16,2.625
0.394,-0.0,0.881,-16.785,-27.161,4.639
0.296,-0.051,0.929,-19.409,-35.767,6.226
0.241,-0.095,0.974,-20.447,-37.903,7.385
0.213,-0.145,1.01,-20.203,-34.668,8.911
0.199,-0.21,1.032,-19.592,-28.625,11.536
0.209,-0.268,1.044,-18.86,-22.034,15.32
0.235,-0.309,1.053,-17.212,-16.174,18.494
0.263,-0.318,1.066,-15.32,-13.245,21.362
0.275,-0.318,1.063,-13.062,-12.268,24.78
0.288,-0.313,1.053,-10.376,-12.451,27.771
0.321,-0.313,1.038,-7.141,-12.817,30.273
0.361,-0.317,1.02,-4.272,-12.634,33.569
0.375,-0.31,1.015,-2.014,-10.437,35.828
0.432,-0.296,1.009,0.0,-7.141,37.109
0.442,-0.29,0.986,1.831,-3.906,37.903
0.421,-0.295,0.949,3.174,-1.77,38.696
0.467,-0.283,0.917,5.066,1.282,37.415
0.533,-0.251,0.926,6.714,5.615,33.569
0.574,-0.214,0.911,9.033,7.69,28.259
0.606,-0.179,0.886,10.864,4.7,24.353
0.65,-0.164,0.845,12.268,-0.549,20.508
0.69,-0.133,0.812,13.245,-4.211,13.977
0.721,-0.092,0.796,14.038,-5.615,5.859
0.741,-0.055,0.799,14.648,-7.385,-0.854
0.723,-0.036,0.816,14.16,-10.254,-4.822
0.655,-0.029,0.84,13.123,-12.573,-8.911
0.606,-0.023,0.873,11.902,-10.254,-13.855
0.622,-0.033,0.876,11.78,-3.967,-19.531
0.638,-0.025,0.797,10.437,3.601,-25.085
0.688,0.035,0.781,9.094,8.667,-29.724
0.569,0.067,0.805,8.301,7.385,-32.349
0.461,0.046,0.796,6.042,4.395,-31.799
0.485,0.066,0.781,4.517,7.324,-31.616
0.496,0.105,0.768,3.845,13.367,-36.499
0.474,0.125,0.759,1.16,16.785,-41.565
0.431,0.135,0.781,-1.892,16.602,-42.542
0.378,0.159,0.816,-4.517,12.268,-39.368
0.273,0.165,0.86,-6.47,6.409,-32.349
0.154,0.161,0.921,-8.24,2.258,-27.283
0.063,0.17,0.955,-8.789,1.343,-23.743
0.068,0.17,0.975,-8.118,4.761,-17.883
0.112,0.158,0.987,-6.531,10.986,-12.085
0.146,0.133,0.991,-5.31,17.212,-7.751
0.177,0.147,0.98,-4.822,22.095,-4.211
0.214,0.146,0.95,-4.395,24.78,-2.197
0.292,0.136,0.901,-4.517,24.658,-1.648
0.393,0.129,0.848,-5.554,19.714,-1.16
0.466,0.098,0.814,-7.324,9.888,0.671
0.449,0.083,0.803,-10.803,-2.93,4.089
0.363,0.041,0.813,-14.465,-15.686,6.775
0.295,0.002,0.839,-17.09,-24.597,8.728
0.278,-0.046,0.888,-18.127,-28.442,9.888
0.274,-0.094,0.946,-18.25,-29.175,11.169
0.244,-0.134,1.0,-17.822,-27.771,13.916
0.193,-0.176,1.055,-17.212,-23.01,18.005
0.19,-0.217,1.073,-15.869,-15.32,22.339
0.228,-0.27,1.07,-13.55,-6.775,25.757
0.282,-0.306,1.06,-10.742,-0.854,27.771
0.348,-0.303,1.055,-7.202,1.526,29.175
0.395,-0.296,1.05,-3.54,0.427,31.555
0.45,-0.292,1.038,-0.732,-1.953,34.668
0.492,-0.306,1.016,1.282,-3.723,36.56
0.479,-0.314,1.01,2.625,-4.883,37.659
0.391,-0.321,0.988,3.235,-4.883,39.185
0.358,-0.312,0.945,3.54,-1.465,39.917
0.364,-0.292,0.9,4.761,5.371,38.269
0.461,-0.259,0.913,6.897,13.733,33.875
0.548,-0.225,0.944,9.583,18.982,28.748
0.596,-0.215,0.954,12.146,16.174,26.245
0.595,-0.206,0.929,13.55,7.385,25.94
0.584,-0.209,0.882,15.015,0.549,23.132
0.582,-0.173,0.86,16.418,0.061,16.663
0.663,-0.109,0.855,18.311,3.601,8.362
0.725,-0.062,0.87,19.592,4.822,0.977
0.714,-0.043,0.873,19.104,2.686,-2.319
0.68,-0.05,0.856,17.639,1.587,-5.005
0.685,-0.054,0.81,16.052,3.784,-10.681
0.672,-0.042,0.737,13.306,8.362,-19.165
0.708,0.003,0.686,10.254,12.817,-27.71
0.713,0.09,0.735,8.118,13.489,-34.912
0.582,0.128,0.81,5.981,8.728,-39.734
0.523,0.115,0.838,4.333,4.456,-39.917
0.538,0.13,0.853,3.601,3.113,-40.039
0.514,0.14,0.838,2.075,1.343,-42.908
0.484,0.158,0.834,-0.671,0.122,-44.128
0.43,0.171,0.832,-2.747,-0.671,-40.955
0.215,0.128,0.864,-5.432,-1.709,-35.767
0.015,0.164,0.903,-7.568,0.244,-30.884
-0.055,0.23,0.947,-7.874,8.179,-26.611
0.028,0.215,0.976,-6.47,19.653,-25.269
0.141,0.188,0.987,-4.7,26.978,-22.522
0.245,0.193,0.992,-3.723,25.818,-14.221
0.295,0.161,0.977,-3.906,19.47,-7.568
0.299,0.157,0.957,-4.639,12.024,-4.639
0.316,0.192,0.902,-5.493,6.165,-3.601
0.351,0.193,0.856,-6.653,2.075,-3.113
0.386,0.169,0.82,-8.667,-3.845,-2.014
0.432,0.139,0.833,-11.23,-12.878,0.61
0.354,0.112,0.848,-14.954,-21.912,3.601
0.217,0.063,0.885,-17.822,-28.32,5.981
0.143,0.001,0.931,-18.799,-29.114,8.057
0.122,-0.076,0.974,-18.127,-27.1,10.254
0.135,-0.15,1.006,-17.029,-25.513,13.428
0.122,-0.225,1.029,-15.93,-24.658,19.47
0.128,-0.287,1.012,-14.343,-21.423,26.672
0.182,-0.354,0.995,-12.268,-12.878,31.555
0.276,-0.383,0.994,-10.742,-2.563,33.875
0.359,-0.38,0.989,-10.193,4.578,34.668
0.445,-0.357,1.004,-8.423,6.47,36.011
0.523,-0.342,1.043,-5.737,2.319,38.94
0.477,-0.347,1.06,-4.517,-6.042,43.213
0.423,-0.371,1.013,-3.174,-12.878,47.424
0.329,-0.376,0.943,-2.197,-11.597,48.828
0.423,-0.342,0.928,-0.671,-2.319,45.41
0.536,-0.288,0.936,2.441,9.216,38.94
0.557,-0.229,0.91,5.188,13.855,34.485
0.541,-0.203,0.893,7.019,12.756,32.959
0.584,-0.177,0.881,9.033,9.766,30.518
0.625,-0.124,0.894,11.292,6.592,23.56
0.682,-0.039,0.907,14.221,2.319,14.343
0.737,0.003,0.912,17.273,-4.15,7.141
0.75,0.019,0.885,18.494,-12.39,2.93
0.703,0.016,0.879,18.738,-16.052,-1.343
0.663,-0.021,0.887,18.616,-10.315,-6.653
0.715,-0.042,0.72,17.395,1.282,-13.062
0.825,-0.054,0.541,13.0,9.155,-21.545
0.759,0.022,0.507,6.836,9.705,-29.541
0.654,0.099,0.585,1.221,9.094,-34.729
0.588,0.158,0.695,-2.197,12.146,-37.842
0.457,0.2,0.816,-3.418,14.038,-40.1
0.348,0.219,0.872,-3.418,9.705,-38.696
0.409,0.211,0.867,-2.93,2.991,-31.494
0.456,0.184,0.826,-3.662,-3.723,-25.024
0.288,0.14,0.795,-6.348,-9.216,-23.254
0.106,0.169,0.8,-9.644,-6.592,-20.63
0.049,0.196,0.794,-12.024,6.348,-18.555
0.132,0.208,0.776,-14.404,25.574,-21.545
0.257,0.225,0.767,-17.151,39.063,-21.301
0.361,0.23,0.769,-20.569,38.269,-16.235
0.373,0.22,0.8,-24.597,25.818,-9.644
0.279,0.207,0.868,-28.625,9.277,-3.845
0.183,0.208,0.906,-31.555,-2.136,-1.587
0.123,0.207,0.918,-32.898,-5.981,-0.732
0.115,0.188,0.929,-33.081,-3.662,0.854
0.143,0.149,0.945,-32.898,0.671,4.211
0.209,0.118,0.954,-32.837,2.441,7.812
0.242,0.088,0.973,-32.776,0.61,10.742
0.212,0.034,0.962,-32.959,-3.906,15.808
0.221,-0.04,0.974,-32.227,-9.521,22.644
0.217,-0.086,1.013,-30.884,-14.404,27.527
0.153,-0.118,1.031,-29.602,-17.395,29.663
0.151,-0.182,1.018,-27.161,-15.991,33.569
0.205,-0.239,1.001,-24.536,-10.132,40.222
0.252,-0.258,1.011,-22.766,-3.052,44.983
0.316,-0.223,1.026,-20.996,5.066,46.387
0.392,-0.177,1.048,-18.433,15.198,46.448
0.463,-0.142,1.087,-14.954,25.024,46.814
0.548,-0.129,1.12,-10.437,30.029,46.997
0.633,-0.118,1.175,-5.005,27.344,46.326
0.674,-0.076,1.24,1.221,16.235,46.265
0.592,-0.141,1.149,7.202,0.366,49.866
0.36,-0.21,0.995,9.949,-10.132,55.542
0.369,-0.214,0.896,12.39,-5.31,54.26
0.463,-0.172,0.894,15.503,10.498,44.983
0.437,-0.088,0.881,16.357,21.729,36.255
0.465,-0.022,0.836,16.357,26.978,33.691
0.622,0.013,0.82,16.724,29.846,31.799
0.721,0.062,0.858,17.456,28.931,25.818
0.76,0.127,0.864,17.7,22.888,18.555
0.8,0.174,0.897,18.005,14.465,11.841
0.814,0.146,0.881,17.456,9.583,4.7
0.85,0.1,0.692,15.076,8.057,-2.502
0.886,0.074,0.505,9.827,5.798,-10.132
0.827,0.12,0.463,2.808,2.747,-17.883
0.725,0.167,0.521,-3.479,2.808,-24.475
0.63,0.214,0.59,-8.484,7.202,-29.602
0.632,0.233,0.67,-12.146,10.864,-33.264
0.565,0.242,0.774,-14.282,7.935,-34.851
0.461,0.275,0.824,-16.174,-0.977,-32.715
0.429,0.267,0.81,-18.005,-6.714,-29.419
0.356,0.233,0.785,-20.142,-4.761,-27.588
0.309,0.266,0.784,-21.545,2.38,-28.503
0.321,0.309,0.805,-22.278,12.878,-30.518
0.364,0.334,0.845,-23.56,22.278,-28.381
0.394,0.35,0.882,-24.78,26.672,-24.231
0.379,0.347,0.899,-26.55,27.771,-22.4
0.349,0.334,0.924,-27.527,26.55,-21.24
0.324,0.353,0.947,-28.564,22.949,-20.264
0.294,0.378,0.94,-29.236,17.761,-19.714
0.284,0.382,0.928,-30.579,11.78,-17.151
0.297,0.371,0.918,-31.067,5.859,-11.78
0.312,0.338,0.925,-31.494,0.305,-5.554
0.291,0.316,0.95,-32.227,-4.028,-1.953
0.241,0.27,0.967,-32.471,-7.019,0.366
0.232,0.213,0.996,-31.555,-9.399,4.15
0.217,0.18,1.045,-29.785,-10.742,8.911
0.165,0.11,1.064,-27.771,-10.559,13.123
0.159,-0.004,1.018,-25.33,-7.324,18.005
0.211,-0.088,0.991,-22.156,-1.282,24.658
0.297,-0.124,0.99,-19.409,3.845,29.724
0.305,-0.131,0.999,-16.846,5.92,33.997
0.322,-0.137,1.001,-13.916,6.775,36.682
0.397,-0.111,1.014,-10.254,5.981,37.231
0.453,-0.089,1.04,-5.859,2.197,39.429
0.413,-0.093,1.035,-1.404,-4.578,43.945
0.42,-0.105,1.006,2.197,-9.338,47.791
0.45,-0.116,0.966,5.127,-8.179,50.171
0.414,-0.112,0.97,6.592,-0.732,51.636
0.449,-0.088,0.964,8.179,9.583,52.734
0.425,-0.065,0.925,9.521,18.311,52.673
0.517,-0.046,0.914,11.597,22.949,50.11
0.674,-0.003,0.949,13.916,23.926,45.41
0.745,0.046,0.963,15.747,17.151,40.405
0.706,0.063,0.946,16.968,5.676,37.598
0.712,0.076,0.878,17.212,-2.38,35.828
0.722,0.106,0.799,17.456,-3.54,31.982
0.729,0.141,0.748,17.639,-1.831,25.452
0.743,0.177,0.709,17.212,-0.366,18.616
0.753,0.215,0.679,15.32,1.221,13.0
0.768,0.242,0.694,13.306,5.676,5.737
0.78,0.269,0.73,12.085,11.963,-2.136
0.75,0.293,0.771,11.047,16.418,-9.399
0.733,0.318,0.79,9.46,18.066,-17.09
0.775,0.295,0.754,8.362,19.714,-23.01
0.919,0.26,0.65,6.165,22.644,-30.029
0.974,0.272,0.61,2.747,20.935,-39.307
0.785,0.308,0.637,-2.869,12.939,-46.082
0.629,0.344,0.635,-7.629,7.141,-48.706
0.673,0.379,0.665,-9.827,6.409,-52.49
0.65,0.352,0.748,-10.925,3.601,-56.335
0.436,0.364,0.885,-11.292,-4.333,-52.185
0.166,0.391,0.992,-10.803,-10.559,-43.64
-0.046,0.333,1.063,-8.667,-8.057,-37.292
-0.187,0.358,1.096,-3.784,2.319,-32.41
-0.16,0.385,1.071,1.404,17.212,-28.931
-0.032,0.366,1.011,5.798,31.189,-23.682
0.091,0.343,0.95,8.057,37.537,-16.357
0.175,0.36,0.883,7.935,35.889,-10.437
0.267,0.345,0.804,7.263,27.405,-6.409
0.357,0.311,0.779,5.188,12.634,-2.258
0.384,0.281,0.778,1.282,-5.92,1.343
0.387,0.237,0.798,-3.174,-24.719,3.479
0.355,0.193,0.84,-7.141,-38.025,5.798
0.302,0.139,0.891,-10.254,-43.762,8.484
0.26,0.064,0.933,-12.268,-41.321,10.864
0.251,-0.004,0.967,-13.062,-33.508,12.329
0.308,-0.043,0.997,-12.634,-24.78,13.367
0.335,-0.054,1.028,-10.803,-18.921,14.709
0.365,-0.059,1.034,-8.85,-17.029,17.334
0.4,-0.079,1.002,-6.714,-18.738,23.315
0.378,-0.126,0.959,-4.639,-20.447,30.273
0.379,-0.149,0.923,-3.479,-19.165,34.119
0.363,-0.15,0.883,-3.784,-13.611,35.156
0.447,-0.136,0.899,-4.333,-4.272,35.217
0.488,-0.106,0.885,-3.967,2.441,36.316
0.401,-0.068,0.868,-4.7,3.479,39.795
0.521,-0.01,0.899,-2.93,6.47,40.466
0.679,0.043,0.943,0.671,11.841,37.415
0.74,0.089,0.933,3.906,10.01,34.058
0.697,0.14,0.88,6.042,1.587,33.325
0.771,0.16,0.83,8.179,-3.723,31.494
0.812,0.176,0.767,10.315,-2.502,24.536
0.789,0.222,0.715,10.925,0.183,14.526
0.777,0.267,0.687,10.62,3.174,6.958
0.797,0.312,0.706,9.583,5.127,0.977
0.762,0.303,0.765,8.24,9.766,-5.859
0.792,0.249,0.693,6.531,20.203,-12.756
0.973,0.208,0.591,4.211,26.733,-20.203
0.882,0.238,0.571,-0.183,22.156,-29.236
0.727,0.281,0.597,-5.493,13.123,-34.973
0.697,0.321,0.607,-9.338,10.071,-36.743
0.704,0.306,0.655,-11.719,11.23,-41.26
0.577,0.346,0.739,-13.367,6.836,-45.044
0.427,0.413,0.847,-13.916,-2.686,-42.725
0.272,0.422,0.957,-13.0,-8.423,-35.217
0.046,0.374,1.009,-11.902,-6.897,-27.527
-0.107,0.378,1.044,-8.667,2.502,-23.621
-0.093,0.38,1.045,-4.7,18.616,-22.034
-0.009,0.379,1.008,-1.099,34.973,-18.311
0.087,0.389,0.947,1.465,45.776,-13.733
0.215,0.418,0.866,2.869,49.561,-10.498
0.37,0.422,0.79,3.479,45.105,-7.812
0.513,0.403,0.766,2.014,31.677,-4.333
0.564,0.38,0.765,-1.343,10.498,-0.732
0.521,0.365,0.787,-5.981,-12.39,1.465
0.44,0.351,0.831,-10.254,-30.029,1.953
0.379,0.311,0.871,-12.634,-38.391,2.014
0.357,0.237,0.915,-13.367,-38.086,2.625
0.343,0.177,0.961,-13.489,-33.264,4.089
0.297,0.125,1.0,-12.939,-27.832,5.92
0.286,0.087,1.008,-11.292,-22.4,8.85
0.308,0.03,1.0,-8.911,-18.433,11.353
0.35,0.006,0.977,-6.775,-16.479,13.062
0.342,-0.006,0.942,-4.639,-18.127,15.93
0.339,-0.043,0.909,-2.991,-19.592,19.104
0.365,-0.063,0.896,-1.892,-19.043,20.691
0.34,-0.055,0.871,-1.892,-18.127,23.315
0.32,-0.092,0.859,-1.526,-16.724,27.649
0.347,-0.101,0.868,-0.854,-14.038,31.494
0.369,-0.093,0.895,-0.122,-10.315,34.729
0.517,-0.062,0.966,2.441,-4.822,34.912
0.542,-0.021,1.017,4.944,-2.319,35.645
0.441,-0.008,1.006,6.775,-2.869,38.757
0.54,-0.015,1.001,10.559,2.38,41.748
0.639,-0.019,1.005,14.893,13.123,40.466
0.662,0.044,0.965,17.944,19.287,36.926
0.672,0.072,0.89,21.423,17.822,35.217
0.747,0.057,0.841,24.109,12.878,34.058
0.745,0.054,0.819,26.367,9.583,30.334
0.68,0.09,0.796,27.161,7.202,24.17
0.661,0.142,0.764,27.039,6.592,17.334
0.717,0.218,0.751,26.367,8.24,11.658
0.767,0.276,0.783,26.123,11.597,3.906
0.769,0.35,0.811,25.208,16.479,-4.578
0.74,0.358,0.821,25.024,21.729,-10.193
0.738,0.287,0.786,23.743,28.015,-14.099
0.885,0.184,0.616,21.057,35.339,-20.691
0.981,0.181,0.541,16.602,36.194,-30.64
0.774,0.258,0.572,10.132,28.87,-40.039
0.611,0.302,0.629,5.066,21.484,-43.701
0.565,0.295,0.671,2.319,18.982,-44.006
0.568,0.264,0.689,0.671,16.785,-45.898
0.653,0.281,0.685,-1.221,12.207,-48.584
0.637,0.317,0.723,-3.601,7.996,-49.927
0.481,0.326,0.803,-6.165,4.15,-46.082
