aX,aY,aZ,gX,gY,gZ
-0.196,0.073,1.407,1.221,-280.029,56.091
0.142,-0.055,1.468,10.254,-248.962,61.951
0.492,0.033,1.484,17.517,-237.732,55.542
0.699,-0.043,1.509,18.86,-236.755,37.72
0.387,0.043,1.455,10.01,-225.952,39.246
0.082,0.232,1.474,3.845,-190.796,50.598
0.175,0.459,1.468,5.981,-126.404,47.546
0.251,0.639,1.432,9.644,-55.725,24.597
0.036,0.83,1.406,12.634,5.92,-1.648
-0.25,1.09,1.465,11.78,65.186,-15.564
-0.118,1.083,1.177,18.005,120.361,-18.066
0.56,0.801,1.05,29.114,138.977,-11.23
0.916,0.547,1.18,30.945,117.798,-9.399
0.857,0.475,1.265,24.902,84.045,-18.738
0.602,0.418,1.264,19.043,63.782,-25.879
0.36,0.34,1.249,17.517,67.322,-22.156
0.164,0.24,1.232,18.372,90.698,-15.564
0.11,0.112,1.178,18.86,121.765,-18.005
0.124,0.05,1.099,16.235,152.832,-26.306
0.187,0.046,0.995,13.794,181.458,-30.579
0.224,-0.005,0.894,12.817,207.581,-30.09
0.265,-0.063,0.798,13.611,233.337,-27.771
0.301,-0.103,0.705,14.709,259.155,-27.771
0.449,-0.083,0.631,14.526,277.1,-31.555
0.615,-0.02,0.622,11.597,278.87,-38.269
0.723,0.012,0.688,9.399,266.357,-43.518
0.786,0.06,0.725,8.911,243.53,-45.227
0.776,0.047,0.719,10.376,217.407,-42.053
0.682,0.027,0.665,10.864,193.115,-33.447
0.596,-0.031,0.55,10.986,175.476,-24.536
0.457,-0.12,0.419,10.437,168.274,-16.907
0.334,-0.204,0.27,7.874,171.997,-11.047
0.27,-0.239,0.093,2.808,181.03,-5.859
0.275,-0.215,-0.105,-4.517,190.491,-0.854
0.383,-0.098,-0.244,-15.015,195.923,4.578
0.59,0.145,-0.25,-26.001,192.688,5.005
0.899,0.462,-0.24,-32.41,176.819,-1.526
1.313,0.659,-0.144,-32.593,144.47,-13.123
1.595,0.746,-0.014,-27.039,94.177,-19.043
1.667,0.718,0.038,-17.212,22.644,-12.329
1.505,0.531,0.015,-9.705,-65.247,0.305
1.137,0.407,-0.049,-10.132,-151.917,11.353
0.901,0.302,-0.072,-12.695,-210.937,13.428
0.77,0.26,-0.023,-18.127,-240.417,11.902
0.699,0.245,0.03,-22.888,-250.61,13.977
0.723,0.235,0.042,-26.245,-257.935,19.531
0.67,0.195,0.025,-28.748,-269.836,27.1
0.462,0.126,0.031,-29.541,-287.109,37.476
0.193,0.022,0.126,-27.649,-300.842,48.401
-0.034,-0.07,0.391,-25.024,-305.42,58.899
-0.081,-0.01,0.765,-24.597,-302.979,67.993
0.066,0.125,1.058,-23.499,-303.345,64.819
-0.012,0.126,1.194,-14.587,-300.476,54.382
-0.153,-0.016,1.221,-6.531,-292.725,57.434
-0.197,-0.103,1.241,-5.615,-278.87,74.768
-0.037,-0.092,1.287,-3.967,-257.935,89.111
0.206,0.048,1.331,-2.93,-232.422,77.942
0.595,0.023,1.506,-2.502,-205.505,50.842
0.649,0.357,1.523,-6.47,-176.025,37.415
0.445,0.735,1.443,-7.751,-134.827,25.33
0.44,0.904,1.4,-2.563,-70.801,8.85
0.226,0.849,1.432,5.737,6.287,-5.066
-0.068,1.061,1.508,8.972,71.838,-12.024
0.039,1.119,1.184,13.0,112.793,-21.851
0.656,0.785,1.03,20.325,109.375,-26.428
0.819,0.529,1.087,19.409,74.158,-23.193
0.691,0.553,1.191,10.803,32.104,-21.423
0.472,0.474,1.332,6.042,12.878,-24.475
0.367,0.394,1.404,6.836,26.55,-23.254
0.295,0.331,1.397,7.751,58.655,-24.231
0.267,0.192,1.325,9.155,93.079,-32.898
0.287,0.071,1.272,8.728,122.925,-40.649
0.234,-0.023,1.145,7.08,155.64,-39.673
0.184,-0.065,1.003,5.859,195.129,-33.936
0.189,-0.12,0.867,6.226,236.206,-32.471
0.223,-0.2,0.779,6.897,272.766,-37.537
0.272,-0.177,0.706,4.089,299.561,-45.532
0.464,-0.102,0.665,1.465,309.204,-54.504
0.681,-0.05,0.703,0.549,301.941,-60.913
0.757,-0.026,0.724,-0.122,282.959,-62.683
0.688,-0.11,0.583,2.136,261.78,-56.519
0.565,-0.174,0.414,3.845,241.882,-41.138
0.324,-0.295,0.176,1.709,225.098,-25.33
0.217,-0.368,-0.036,-3.113,219.299,-10.803
0.245,-0.308,-0.088,-10.559,226.318,-0.244
0.293,-0.109,-0.061,-19.104,239.319,5.31
0.378,0.17,-0.015,-28.931,245.117,8.057
0.611,0.451,0.053,-36.255,236.45,9.399
0.95,0.693,0.071,-36.377,210.876,8.85
1.251,0.742,0.068,-27.771,168.457,4.15
1.454,0.741,0.064,-17.944,108.643,0.854
1.474,0.699,-0.018,-9.399,40.466,-0.061
1.197,0.58,-0.152,-1.77,-25.33,-0.61
0.845,0.3,-0.149,5.859,-71.045,2.686
0.771,0.327,-0.096,4.944,-74.829,11.719
0.928,0.378,-0.007,-2.319,-63.782,0.916
0.911,0.395,0.045,-5.676,-63.538,-8.606
