aX,aY,aZ,gX,gY,gZ
1.198,0.415,-0.17,10.681,-158.569,-25.757
1.22,0.367,-0.335,16.602,-217.285,-23.987
1.151,0.246,-0.407,22.888,-282.104,-17.883
1.011,0.044,-0.34,28.687,-341.614,-3.662
0.834,-0.071,-0.177,36.255,-381.714,15.015
0.74,-0.007,-0.009,45.593,-396.729,32.349
0.533,0.088,0.158,53.406,-394.775,42.175
0.576,0.097,0.301,59.021,-385.193,46.448
0.614,0.288,0.332,57.068,-372.192,49.438
0.399,0.4,0.261,48.096,-360.291,42.664
0.577,0.409,0.0,38.086,-348.267,33.691
0.928,0.228,-0.169,25.085,-327.942,24.231
1.147,0.193,-0.213,9.338,-303.223,8.606
1.131,0.199,-0.127,-7.08,-280.151,-16.541
1.073,0.304,0.032,-21.545,-259.094,-37.659
1.112,0.264,0.189,-30.518,-233.765,-47.668
1.255,0.116,0.41,-33.447,-197.571,-47.363
1.07,0.096,0.681,-31.25,-157.837,-42.236
0.903,0.121,0.988,-24.78,-125.854,-38.147
0.849,0.105,1.192,-11.536,-103.088,-37.598
0.682,-0.011,1.273,5.005,-87.708,-33.386
0.451,-0.083,1.236,19.714,-76.965,-21.484
0.296,-0.119,1.095,29.724,-63.721,-7.263
0.218,-0.085,0.891,31.799,-34.79,4.517
0.279,0.026,0.638,26.855,12.451,11.597
0.46,0.203,0.461,19.104,70.496,10.925
0.686,0.288,0.402,12.268,136.597,3.418
0.871,0.298,0.338,6.287,206.36,-0.977
0.826,0.311,0.361,3.906,261.23,2.747
0.499,0.334,0.384,6.775,296.997,10.498
0.231,0.315,0.321,9.277,321.655,14.343
0.124,0.331,0.234,9.033,352.6,12.085
0.23,0.376,0.031,10.01,401.794,5.92
0.449,0.344,-0.313,10.925,467.163,-0.793
0.789,0.273,-0.562,12.817,524.841,-0.793
1.202,0.314,-0.738,12.146,544.067,8.362
1.629,0.271,-0.872,8.179,519.531,15.259
1.706,0.104,-0.798,-0.977,453.857,19.897
1.365,0.032,-0.715,-9.094,373.718,22.644
1.034,0.045,-0.644,-16.235,318.848,17.029
1.0,0.149,-0.767,-19.836,288.086,10.193
