aX,aY,aZ,gX,gY,gZ
0.668,0.151,0.643,18.738,16.785,-23.987
0.453,0.094,0.53,19.897,2.686,0.977
0.382,0.609,0.443,16.541,-17.09,14.465
0.187,0.406,0.461,4.089,-28.503,-16.846
0.104,0.272,0.6,-1.648,-26.062,-34.851
0.209,0.45,0.773,-2.441,-19.714,-27.283
0.287,0.409,0.889,-6.409,-14.465,-30.212
0.233,0.393,0.916,-9.583,-6.165,-43.701
0.333,0.476,0.94,-9.338,4.456,-47.791
0.461,0.392,0.957,-8.24,13.794,-48.401
0.519,0.335,0.95,-6.348,14.526,-45.349
0.494,0.366,0.918,-5.249,6.042,-42.664
0.324,0.309,0.913,-5.493,-4.639,-43.091
0.208,0.278,0.917,-7.507,-9.155,-42.297
0.066,0.086,0.887,-6.836,-3.296,-40.71
-0.025,0.078,0.858,-3.052,6.104,-26.672
-0.066,0.142,0.82,-1.465,14.343,-14.404
-0.032,0.216,0.827,-6.775,24.597,-13.123
0.047,0.236,0.863,-11.169,38.269,-18.494
0.106,0.182,0.874,-8.24,51.697,-19.409
0.138,0.192,0.858,-5.432,60.913,-9.949
0.271,0.194,0.786,-0.854,63.477,0.549
0.445,0.195,0.688,2.563,58.472,5.127
0.589,0.184,0.647,2.319,47.241,5.249
0.603,0.215,0.609,0.122,31.616,6.104
0.569,0.192,0.571,-3.418,14.832,11.963
0.531,0.125,0.597,-8.118,1.038,20.752
0.377,0.059,0.625,-12.268,-8.301,25.696
0.364,0.079,0.744,-15.32,-14.282,26.794
0.518,0.161,0.796,-15.015,-12.024,25.94
0.342,0.252,0.689,-15.869,-2.136,23.315
0.324,0.233,0.763,-18.494,4.272,26.184
0.396,0.247,0.832,-16.663,12.939,32.471
0.505,0.352,0.9,-12.878,16.907,31.738
0.791,0.407,0.989,-8.118,11.658,24.414
0.962,0.448,0.993,-2.075,2.136,19.47
0.993,0.5,0.99,-2.38,-12.085,17.151
0.914,0.523,0.941,-4.211,-23.804,17.151
0.826,0.547,0.889,-3.784,-27.344,17.7
0.772,0.576,0.871,-2.625,-24.963,12.146
0.752,0.638,0.876,-1.16,-18.677,1.77
0.708,0.66,0.87,1.587,-12.146,-7.812
0.631,0.604,0.879,4.15,-8.545,-14.221
0.635,0.564,0.912,6.042,-5.493,-18.616
0.659,0.567,0.946,9.338,-1.099,-25.574
0.695,0.53,0.926,13.062,-0.061,-32.043
0.727,0.507,0.873,14.648,-4.517,-31.616
0.685,0.266,0.817,16.052,-12.451,-26.978
0.444,0.243,0.773,20.813,-22.949,-4.639
0.415,0.876,0.777,23.376,-29.663,17.334
0.463,0.348,0.815,21.545,-23.132,-18.616
0.247,-0.153,0.797,26.062,-11.963,-23.437
0.284,0.108,0.681,36.926,-12.878,31.189
0.192,0.66,0.634,33.569,-24.658,54.382
-0.056,0.476,0.648,13.428,-30.212,-0.61
-0.207,0.297,0.66,-0.549,-15.564,-41.199
0.026,0.27,0.745,-4.761,8.057,-39.673
0.158,0.259,0.778,-7.263,22.4,-31.799
0.203,0.248,0.757,-10.376,23.071,-32.593
0.212,0.359,0.723,-12.634,19.409,-31.006
0.2,0.298,0.715,-14.343,17.09,-27.771
0.189,0.284,0.744,-16.296,14.526,-25.208
0.171,0.208,0.768,-18.921,11.23,-28.381
0.09,0.078,0.773,-20.691,10.254,-27.588
0.077,-0.0,0.739,-18.372,12.024,-13.0
0.167,0.168,0.689,-17.7,14.221,6.104
0.342,0.256,0.694,-22.644,17.822,4.272
0.437,0.268,0.748,-25.696,23.743,-4.456
0.49,0.25,0.791,-23.193,28.076,-2.197
0.498,0.24,0.827,-21.667,28.625,11.841
0.368,0.228,0.807,-21.729,27.344,21.973
0.244,0.222,0.713,-22.888,27.161,24.048
0.251,0.24,0.638,-22.4,30.518,24.231
0.318,0.251,0.587,-19.287,34.119,26.062
0.373,0.285,0.577,-18.066,32.776,30.823
0.465,0.266,0.612,-18.005,26.123,37.17
0.544,0.255,0.713,-18.127,15.625,41.504
0.932,0.342,0.921,-16.113,1.404,41.626
0.874,0.506,0.84,-13.367,-8.301,35.583
0.605,0.532,0.842,-15.381,-20.63,34.485
0.768,0.396,0.979,-15.625,-32.532,44.739
0.776,0.409,1.002,-11.475,-37.17,44.067
0.659,0.539,1.039,-11.169,-42.358,27.71
0.725,0.555,1.088,-7.324,-38.635,16.785
0.81,0.577,1.1,-2.563,-28.748,16.846
0.785,0.594,1.069,-1.221,-22.766,11.169
0.731,0.588,1.016,-0.122,-17.151,-0.061
0.698,0.644,0.981,2.502,-8.606,-8.85
0.655,0.644,0.959,7.08,-0.366,-15.564
0.626,0.558,0.924,10.742,3.357,-19.165
0.616,0.5,0.882,13.977,3.235,-20.447
0.684,0.548,0.834,16.785,1.709,-24.048
0.744,0.614,0.795,20.142,0.488,-30.09
0.786,0.619,0.769,22.705,-2.502,-32.532
0.791,0.552,0.78,22.095,-9.277,-31.677
0.633,0.312,0.771,21.057,-19.775,-28.687
0.329,0.182,0.822,24.475,-30.823,-9.949
0.303,0.492,0.832,32.043,-36.377,15.259
0.113,-0.114,0.692,38.696,-29.297,17.395
-0.077,0.615,0.611,40.344,-21.729,44.373
0.03,0.768,0.6,26.245,-10.498,11.963
-0.017,0.352,0.634,9.583,10.681,-39.734
0.212,0.354,0.686,2.869,34.668,-56.458
0.422,0.283,0.747,2.686,46.326,-49.866
0.581,0.318,0.778,3.662,38.147,-41.626
0.615,0.434,0.808,2.991,17.639,-40.894
0.518,0.439,0.817,-0.061,-2.136,-46.143
0.323,-0.067,0.819,-0.488,-13.977,-38.757
-0.015,0.015,0.68,5.127,-20.691,5.371
-0.099,0.322,0.557,3.174,-23.499,25.33
-0.15,0.221,0.501,-6.409,-12.146,-1.282
-0.151,0.249,0.527,-14.16,10.681,-19.531
0.068,0.345,0.594,-17.334,33.936,-11.597
0.259,0.279,0.728,-20.874,42.969,-6.958
0.339,0.279,0.888,-23.865,40.649,-11.353
0.321,0.289,0.948,-22.644,36.377,-13.977
0.294,0.25,0.939,-18.188,34.424,-4.822
0.356,0.225,0.891,-13.611,32.471,11.475
0.391,0.215,0.832,-10.925,28.564,21.729
0.373,0.229,0.748,-10.559,25.452,23.865
0.402,0.232,0.676,-11.047,27.405,24.963
0.501,0.252,0.668,-12.573,33.997,27.283
0.527,0.285,0.631,-14.587,41.687,27.222
0.463,0.266,0.585,-18.005,46.936,25.879
0.428,0.223,0.563,-20.752,46.265,28.259
0.42,0.221,0.568,-20.386,40.161,32.654
0.405,0.227,0.6,-20.63,31.128,34.546
0.401,0.23,0.649,-20.935,21.667,36.255
0.529,0.268,0.721,-20.447,14.099,39.49
0.762,0.375,0.813,-17.7,9.583,39.124
0.575,0.453,0.692,-17.883,7.812,35.034
0.56,0.448,0.799,-23.376,0.732,38.879
0.681,0.409,0.946,-20.752,-4.7,44.922
0.764,0.549,0.992,-14.526,-8.85,43.274
0.854,0.622,1.056,-13.0,-12.756,32.593
0.881,0.577,1.053,-10.071,-13.184,28.198
0.818,0.576,1.023,-8.606,-12.451,29.297
0.748,0.611,0.964,-7.446,-10.742,25.269
0.762,0.661,0.907,-4.456,-6.531,14.465
0.848,0.746,0.883,-0.854,-2.319,2.563
0.912,0.794,0.874,4.7,-2.258,-6.226
0.877,0.734,0.876,10.193,-9.216,-11.23
0.773,0.63,0.894,12.146,-20.02,-13.245
0.661,0.582,0.905,12.939,-26.428,-16.235
0.617,0.616,0.928,14.526,-24.841,-22.949
0.551,0.626,0.892,18.311,-18.005,-30.151
0.492,0.523,0.784,20.264,-9.949,-30.518
0.478,0.382,0.722,21.118,-3.662,-22.583
0.472,0.503,0.71,26.794,0.061,-7.141
0.614,0.796,0.686,32.654,0.0,-3.174
0.632,0.43,0.679,33.264,-0.305,-22.766
0.619,-0.314,0.592,36.865,-8.301,-10.803
0.323,0.09,0.467,53.894,-28.564,65.613
0.134,1.198,0.4,44.128,-54.077,84.839
-0.127,0.495,0.492,12.939,-58.716,-18.311
0.003,0.33,0.586,2.38,-29.053,-66.04
0.363,0.413,0.65,3.479,4.822,-57.007
0.401,0.378,0.721,1.77,14.221,-37.354
0.319,0.398,0.796,-3.723,9.155,-35.645
0.285,0.417,0.836,-7.385,6.348,-45.349
0.332,0.453,0.856,-8.057,8.301,-50.72
0.382,0.219,0.878,-7.446,10.986,-53.284
0.295,-0.003,0.863,-3.235,7.629,-37.109
0.185,0.006,0.779,0.061,-1.099,-7.202
-0.01,0.093,0.682,-0.366,-5.554,10.193
-0.065,0.214,0.608,-5.188,0.183,8.911
0.067,0.306,0.612,-11.414,15.503,-3.601
0.299,0.332,0.721,-15.259,29.175,-16.968
0.37,0.278,0.769,-14.648,34.607,-23.499
0.349,0.233,0.786,-13.367,35.095,-13.428
0.285,0.236,0.802,-13.489,35.339,4.15
0.2,0.284,0.792,-14.099,38.086,15.015
0.27,0.331,0.727,-11.414,40.955,16.296
0.455,0.314,0.674,-6.47,40.222,14.954
0.54,0.336,0.588,-4.578,34.973,17.09
0.569,0.306,0.512,-5.92,23.926,22.217
0.564,0.2,0.493,-9.705,9.399,28.076
0.527,0.138,0.51,-13.733,-5.737,32.043
0.512,0.167,0.595,-18.188,-18.738,33.691
0.692,0.265,0.716,-20.508,-26.794,34.485
0.766,0.396,0.834,-18.799,-31.433,33.081
0.638,0.463,0.817,-17.334,-36.621,31.677
0.631,0.466,0.881,-19.226,-44.006,35.217
0.603,0.428,0.98,-19.287,-47.363,37.659
0.603,0.544,1.051,-14.465,-45.044,35.034
0.704,0.658,1.15,-7.446,-40.1,27.039
0.748,0.636,1.208,-1.282,-35.4,19.775
0.751,0.634,1.188,3.113,-31.311,16.052
0.71,0.672,1.139,5.554,-24.536,10.376
0.723,0.714,1.087,10.315,-13.489,1.221
0.675,0.725,1.046,16.113,-1.16,-8.484
0.592,0.661,1.016,19.531,7.629,-14.343
0.569,0.567,0.98,22.888,11.658,-15.869
0.583,0.536,0.918,26.55,12.39,-18.799
0.606,0.575,0.851,27.832,11.597,-25.452
0.659,0.624,0.808,29.358,10.437,-31.25
0.742,0.648,0.823,31.128,7.568,-33.63
0.716,0.593,0.806,31.128,2.625,-35.461
0.593,0.477,0.76,28.748,-4.272,-35.95
0.42,0.339,0.767,27.588,-8.667,-29.785
0.334,0.473,0.776,31.86,-9.216,-14.282
0.205,-1.129,0.568,45.837,-5.981,11.23
-0.064,0.849,0.464,59.57,-16.235,113.22
0.213,1.359,0.425,34.607,-30.701,48.95
-0.022,0.329,0.501,9.521,-18.25,-67.871
0.294,0.376,0.602,4.517,11.536,-79.529
0.707,0.436,0.7,8.118,26.978,-53.345
0.642,0.446,0.823,5.005,16.663,-46.326
0.573,0.502,0.893,0.305,-0.244,-61.829
0.5,0.008,0.92,0.427,-7.996,-67.871
0.257,-0.222,0.855,7.935,-9.46,-22.461
0.208,0.361,0.777,12.146,-15.076,27.649
0.11,0.446,0.687,6.165,-18.494,7.629
-0.091,0.277,0.643,0.061,-5.31,-27.039
0.051,0.339,0.662,0.0,19.348,-22.034
0.203,0.246,0.689,0.671,34.729,-11.23
0.181,0.2,0.737,-4.272,32.959,-13.611
0.219,0.266,0.769,-7.69,25.757,-18.616
0.266,0.285,0.792,-6.531,21.79,-19.836
0.286,0.249,0.778,-4.883,21.545,-17.883
0.323,0.173,0.75,-2.38,21.118,-11.597
0.349,0.148,0.728,-1.038,19.592,-0.366
0.391,0.181,0.735,-1.648,19.592,9.399
0.359,0.198,0.719,-2.563,22.461,13.855
0.391,0.199,0.716,-3.906,26.794,15.259
0.455,0.204,0.745,-5.31,31.86,17.029
0.401,0.182,0.719,-6.531,37.537,17.761
0.329,0.149,0.718,-9.46,42.297,20.508
0.314,0.208,0.692,-10.681,46.265,27.466
0.392,0.228,0.621,-8.24,45.898,29.541
0.421,0.189,0.581,-7.935,38.635,27.527
0.459,0.172,0.606,-9.766,26.001,30.457
0.512,0.202,0.684,-10.62,14.099,36.438
0.692,0.268,0.767,-11.597,7.568,37.781
0.843,0.398,0.829,-12.695,8.362,31.006
0.729,0.495,0.718,-13.306,10.132,24.719
0.78,0.482,0.784,-14.954,0.244,30.09
0.713,0.34,0.877,-13.0,-13.306,38.33
0.689,0.457,0.918,-12.695,-26.184,39.246
0.764,0.603,0.967,-11.597,-31.128,27.893
0.747,0.647,1.001,-6.653,-28.198,18.372
0.724,0.629,1.024,-2.136,-24.048,15.686
0.702,0.658,1.034,0.916,-18.677,15.32
0.706,0.672,1.019,5.432,-12.634,9.338
0.76,0.711,1.004,10.559,-5.859,-1.038
0.821,0.714,0.979,16.296,-1.282,-9.827
0.805,0.608,0.923,20.935,-2.502,-14.465
0.733,0.481,0.856,21.606,-8.484,-14.526
0.67,0.47,0.833,21.057,-13.306,-15.137
0.665,0.486,0.817,23.193,-13.855,-20.447
0.685,0.498,0.791,24.963,-12.207,-25.391
0.684,0.459,0.755,25.94,-12.817,-24.231
0.653,0.257,0.73,27.039,-18.433,-18.616
0.563,0.241,0.71,28.931,-29.785,-1.892
0.605,0.975,0.737,30.396,-41.504,12.207
0.676,0.54,0.726,29.602,-38.269,-28.015
0.476,0.001,0.66,28.992,-30.212,-39.551
0.372,-0.393,0.513,38.94,-31.494,15.747
0.116,0.598,0.496,40.161,-49.255,81.482
0.148,0.864,0.584,21.301,-57.129,23.743
-0.05,0.297,0.588,3.235,-33.264,-62.805
0.103,0.218,0.645,-0.61,3.662,-71.716
0.375,0.17,0.695,1.16,28.32,-46.936
0.403,0.218,0.755,-1.587,29.724,-33.386
0.371,0.323,0.737,-4.7,19.287,-39.673
0.358,0.221,0.67,-5.554,11.658,-43.823
0.197,-0.249,0.572,-3.662,6.165,-24.902
0.037,0.124,0.479,-1.831,-4.456,20.996
0.005,0.296,0.452,-11.169,-16.235,21.057
-0.143,0.13,0.485,-20.386,-13.0,-7.751
0.011,0.248,0.593,-24.292,4.028,-13.367
0.305,0.328,0.738,-23.804,21.301,-7.568
0.418,0.334,0.821,-25.452,26.123,-7.812
0.4,0.228,0.841,-28.564,22.339,-8.85
0.327,0.177,0.854,-29.907,19.47,1.221
0.276,0.205,0.871,-29.846,22.217,15.686
