aX,aY,aZ,gX,gY,gZ
1.111,-0.014,-0.424,-38.269,24.597,-21.423
1.046,-0.0,-0.501,-38.513,33.081,-23.499
0.932,-0.072,-0.62,-43.457,38.696,-24.414
0.717,-0.179,-0.697,-48.706,52.979,-22.4
0.853,-0.203,-0.721,-54.932,69.336,-17.578
0.793,-0.267,-0.551,-57.068,75.012,-9.521
0.592,-0.058,-0.389,-64.026,67.322,-1.709
0.348,-0.253,-0.19,-68.054,67.505,1.831
0.628,-0.317,-0.035,-62.195,72.388,13.55
1.077,-0.156,0.386,-49.072,55.237,22.278
1.222,0.003,0.636,-40.527,25.635,18.188
1.034,-0.109,0.691,-29.907,3.235,12.39
0.859,-0.261,0.535,-15.381,-15.686,6.775
0.875,-0.192,0.484,-4.333,-22.705,4.517
0.92,-0.234,0.491,4.333,-23.315,1.465
0.954,-0.239,0.419,11.963,-25.696,-1.282
0.999,-0.168,0.289,18.86,-25.879,-2.38
1.003,-0.158,0.158,23.682,-23.376,-3.418
0.955,-0.144,0.034,23.987,-22.644,-7.69
0.953,-0.169,-0.046,24.963,-23.193,-8.057
0.965,-0.182,-0.11,25.818,-25.33,-7.751
0.896,-0.215,-0.104,25.757,-28.87,-8.24
0.768,-0.329,-0.115,26.978,-33.997,-5.859
0.71,-0.437,-0.166,29.175,-39.49,-1.709
0.694,-0.479,-0.216,30.701,-39.917,1.099
0.908,-0.328,-0.223,28.625,-37.903,2.869
0.933,-0.157,-0.148,29.48,-35.706,2.991
0.823,-0.071,-0.083,31.311,-41.809,5.249
0.622,-0.121,-0.192,36.743,-53.406,7.812
1.342,0.008,-0.385,40.039,-66.406,6.897
2.414,0.383,-0.383,42.297,-54.932,-9.644
1.64,0.609,-0.277,39.734,-34.18,-35.156
0.926,0.422,-0.413,24.78,-35.645,-35.889
1.025,-0.061,-0.759,33.081,-15.808,-30.945
1.118,-0.081,-0.791,27.527,25.879,-32.227
1.132,0.044,-0.728,11.169,46.326,-36.56
1.081,0.047,-0.594,4.761,40.894,-34.729
0.845,-0.006,-0.514,3.601,30.701,-26.611
0.703,-0.007,-0.515,0.732,33.081,-22.4
0.769,0.062,-0.505,-2.869,45.776,-19.104
0.835,0.103,-0.51,-6.714,50.171,-15.015
0.844,0.035,-0.591,-9.705,38.818,-11.78
0.883,-0.043,-0.66,-14.282,20.203,-9.277
0.902,-0.046,-0.637,-20.447,4.822,-7.263
0.898,-0.003,-0.56,-26.917,-0.488,-4.883
0.97,-0.03,-0.451,-30.09,2.441,-3.296
1.077,0.008,-0.369,-32.166,6.287,-5.066
1.076,0.082,-0.38,-35.278,14.16,-10.498
1.026,0.045,-0.438,-39.734,26.306,-15.32
0.911,-0.086,-0.484,-43.396,37.476,-15.808
0.922,-0.174,-0.443,-46.57,44.373,-12.146
1.056,-0.173,-0.243,-46.326,42.725,-7.629
0.799,-0.08,-0.158,-42.542,42.847,-4.639
0.571,-0.131,-0.277,-47.791,51.392,-6.287
0.354,-0.481,-0.374,-44.678,63.293,4.089
0.826,-0.185,0.026,-38.33,54.626,20.874
1.26,-0.055,0.161,-33.325,29.297,12.878
1.12,-0.047,0.44,-28.687,5.554,5.005
0.853,-0.221,0.431,-20.691,-13.977,-0.854
0.801,-0.172,0.332,-9.644,-19.958,0.183
0.898,-0.171,0.354,-0.977,-12.756,0.916
0.88,-0.231,0.325,4.517,-7.751,-2.197
0.932,-0.257,0.255,10.315,-6.531,-2.136
1.025,-0.263,0.186,16.724,-4.517,-0.122
1.067,-0.202,0.122,21.667,-1.038,0.244
1.079,-0.117,0.028,22.888,-0.488,-2.136
1.108,-0.115,-0.052,24.109,-3.784,-4.578
1.106,-0.129,-0.13,25.391,-8.545,-6.531
0.976,-0.224,-0.177,27.832,-12.756,-7.141
0.863,-0.297,-0.209,30.029,-18.005,-3.54
0.767,-0.323,-0.144,30.518,-24.475,-1.404
0.596,-0.344,-0.075,31.921,-24.597,-1.831
0.511,-0.349,-0.093,32.776,-18.738,-0.183
0.839,-0.265,-0.201,35.706,-10.498,4.15
0.807,-0.13,-0.175,39.734,-1.77,6.836
0.701,-0.015,-0.132,38.635,-6.531,9.888
0.56,-0.136,-0.057,42.419,-17.456,13.367
1.234,-0.148,-0.649,46.57,-27.954,18.005
2.345,0.611,-0.426,46.387,-27.649,5.859
1.321,0.791,-0.298,33.508,-13.062,-20.325
0.959,0.189,-0.725,22.888,-21.301,-14.526
1.184,-0.371,-0.941,34.424,4.089,-6.958
1.137,-0.119,-0.894,15.808,41.748,-8.484
1.132,0.044,-0.856,-2.747,54.932,-14.282
1.114,0.002,-0.766,-5.859,46.204,-9.521
0.961,-0.043,-0.742,-9.399,33.569,0.916
0.881,-0.049,-0.735,-15.991,26.184,3.296
0.925,-0.046,-0.686,-23.499,18.372,6.409
0.956,-0.097,-0.652,-28.32,3.723,10.559
0.861,-0.101,-0.57,-34.302,-9.888,8.911
0.706,-0.1,-0.445,-39.307,-14.282,8.362
0.734,-0.082,-0.389,-42.542,-6.714,9.033
0.897,-0.033,-0.493,-45.166,12.573,6.348
0.982,-0.02,-0.611,-50.72,33.508,1.831
1.001,-0.095,-0.633,-56.763,44.678,2.136
0.985,-0.155,-0.574,-60.547,46.509,4.822
0.988,-0.186,-0.432,-63.049,43.213,5.554
0.942,-0.13,-0.335,-62.988,38.696,4.578
0.788,-0.234,-0.376,-63.599,40.894,2.014
0.541,-0.425,-0.358,-59.814,48.584,8.423
0.812,-0.341,-0.095,-53.528,43.701,18.555
1.015,-0.079,0.159,-41.748,23.743,18.433
1.052,0.048,0.323,-37.659,6.348,7.019
0.891,-0.171,0.445,-30.09,0.916,-1.526
0.847,-0.267,0.406,-17.334,1.465,-3.662
0.908,-0.226,0.343,-5.676,5.92,-2.808
0.912,-0.267,0.328,3.54,7.141,-4.7
0.856,-0.261,0.255,11.658,4.089,-6.958
0.917,-0.266,0.133,18.921,3.601,-7.141
1.039,-0.178,0.018,23.621,4.944,-8.24
1.16,-0.14,-0.083,26.428,2.625,-8.789
1.121,-0.134,-0.161,27.1,-8.118,-11.169
1.014,-0.187,-0.222,28.137,-19.958,-9.521
0.842,-0.244,-0.266,28.687,-24.17,-6.653
0.768,-0.255,-0.309,27.649,-22.583,-3.357
0.686,-0.308,-0.286,25.757,-18.25,-0.549
0.615,-0.367,-0.235,24.78,-12.756,3.662
0.714,-0.36,-0.212,24.353,-8.728,9.155
0.903,-0.298,-0.197,24.719,-7.812,14.221
0.77,-0.213,-0.139,26.733,-9.949,17.883
0.731,-0.073,-0.091,27.954,-19.409,22.156
0.7,-0.077,-0.076,32.288,-27.832,24.658
1.686,-0.02,-0.507,36.255,-33.02,24.963
1.991,0.481,-0.311,40.833,-15.625,7.385
0.975,0.572,-0.434,28.809,1.343,-15.259
0.651,-0.012,-0.813,20.691,3.113,-8.362
1.017,-0.397,-0.913,28.442,30.518,2.136
1.169,-0.159,-0.872,16.663,54.443,1.221
1.149,-0.014,-0.788,2.136,42.114,-4.883
0.928,-0.116,-0.675,1.221,14.526,0.366
0.698,-0.176,-0.541,1.099,1.648,9.216
0.773,-0.131,-0.493,-0.061,8.972,10.376
0.969,-0.108,-0.467,0.305,15.686,8.911
0.997,-0.078,-0.471,-1.709,7.446,6.042
0.907,-0.094,-0.523,-3.845,-9.766,3.845
0.827,-0.145,-0.602,-5.493,-25.024,3.906
0.736,-0.156,-0.69,-11.108,-31.799,4.028
0.785,-0.104,-0.706,-19.897,-26.794,4.272
0.956,-0.044,-0.693,-26.672,-11.536,4.578
1.132,-0.015,-0.659,-33.142,1.038,4.395
1.243,0.048,-0.668,-38.574,4.883,4.7
1.169,0.144,-0.679,-44.861,9.705,0.854
1.093,0.082,-0.73,-52.002,17.334,-3.052
0.919,-0.058,-0.785,-57.617,26.184,-2.93
0.677,-0.206,-0.591,-63.538,33.691,-1.16
0.934,-0.131,-0.121,-60.364,32.043,6.958
0.815,0.013,-0.038,-50.537,36.377,4.211
0.539,-0.362,-0.137,-46.021,45.166,-0.854
0.89,-0.242,0.104,-28.992,45.715,20.02
1.234,-0.051,0.348,-20.081,39.856,12.512
1.162,0.022,0.37,-12.146,24.414,-1.221
1.094,-0.044,0.244,-4.272,11.658,-6.958
0.899,-0.026,0.07,3.662,16.907,-11.841
0.892,-0.101,-0.05,7.446,33.325,-16.357
1.024,-0.238,-0.122,9.521,43.274,-18.005
1.082,-0.217,-0.15,10.62,37.781,-17.7
1.014,-0.227,-0.157,10.498,22.4,-19.592
0.984,-0.306,-0.136,11.841,6.47,-16.174
0.945,-0.354,-0.093,13.184,-5.859,-13.794
0.934,-0.324,-0.11,15.381,-17.517,-11.169
0.89,-0.298,-0.178,17.822,-26.978,-9.46
0.808,-0.251,-0.255,17.761,-33.02,-11.169
0.791,-0.257,-0.303,18.86,-34.912,-8.484
0.758,-0.279,-0.343,19.592,-35.828,-4.456
0.705,-0.291,-0.326,18.372,-38.452,-1.77
0.623,-0.341,-0.288,17.7,-40.466,-0.183
0.662,-0.37,-0.303,17.639,-40.222,3.235
0.769,-0.322,-0.313,17.883,-35.645,6.531
0.722,-0.243,-0.242,17.212,-29.785,10.132
0.672,-0.219,-0.233,17.029,-25.208,14.465
0.591,-0.151,-0.204,18.25,-19.531,17.029
0.653,-0.113,-0.224,18.738,-14.465,18.372
1.564,-0.04,-0.595,22.339,-10.376,18.738
1.844,0.416,-0.257,25.879,-0.854,3.357
0.93,0.355,-0.37,15.381,2.502,-12.756
0.658,-0.23,-0.692,13.184,-3.479,-5.31
0.937,-0.46,-0.88,19.897,19.104,0.671
1.068,-0.227,-0.916,4.456,44.189,-0.366
1.142,-0.165,-0.871,-6.104,40.222,-5.127
1.009,-0.214,-0.803,-8.728,21.24,-0.732
0.875,-0.184,-0.772,-13.0,13.306,2.869
0.968,-0.08,-0.748,-19.348,20.935,0.305
1.111,-0.038,-0.718,-26.001,25.085,-1.892
1.122,-0.026,-0.727,-32.532,13.733,-3.479
0.968,-0.069,-0.766,-37.72,-2.38,-5.737
0.841,-0.123,-0.748,-43.152,-11.963,-7.141
0.824,-0.108,-0.667,-47.18,-12.085,-6.531
0.897,-0.059,-0.625,-49.133,-3.296,-4.822
1.018,-0.022,-0.609,-50.415,9.033,-4.761
1.119,0.031,-0.578,-51.331,17.822,-5.371
1.136,0.082,-0.483,-51.392,18.188,-5.798
1.165,0.094,-0.351,-49.5,12.268,-5.615
1.139,0.125,-0.299,-46.265,7.202,-7.385
1.046,0.17,-0.37,-46.143,9.216,-13.062
1.006,0.111,-0.443,-47.729,14.648,-17.273
0.933,0.05,-0.519,-49.866,21.667,-19.043
0.857,-0.067,-0.352,-51.575,25.452,-18.616
0.808,-0.074,-0.066,-47.485,25.33,-14.526
0.772,-0.055,0.023,-40.588,31.677,-18.555
0.916,-0.093,0.024,-32.41,40.527,-19.714
1.134,-0.115,-0.061,-24.048,45.471,-17.761
1.212,-0.09,-0.141,-19.897,40.344,-20.874
1.158,-0.158,-0.173,-16.541,21.729,-20.691
1.067,-0.185,-0.2,-13.062,-0.366,-19.775
0.89,-0.179,-0.155,-10.986,-15.564,-19.775
0.796,-0.17,-0.068,-9.521,-20.508,-17.273
0.808,-0.164,-0.007,-8.179,-16.846,-13.977
0.838,-0.182,0.039,-6.226,-12.268,-9.399
0.826,-0.217,0.07,-4.272,-11.23,-5.676
0.822,-0.231,0.072,-1.709,-12.207,-2.808
0.843,-0.249,0.06,0.732,-13.123,-0.916
0.869,-0.295,0.062,3.418,-16.113,2.258
0.886,-0.351,0.048,6.042,-22.278,5.798
0.907,-0.386,0.02,8.179,-28.809,7.446
0.958,-0.371,-0.003,10.498,-33.691,7.324
1.01,-0.344,-0.006,13.428,-39.368,6.592
0.999,-0.333,0.003,18.127,-46.631,7.141
0.919,-0.342,-0.016,23.499,-50.354,8.057
0.83,-0.345,-0.058,28.381,-44.495,8.362
0.785,-0.314,-0.145,32.166,-32.104,7.812
0.823,-0.259,-0.174,34.912,-20.02,6.653
0.811,-0.25,-0.213,38.635,-10.132,6.042
0.778,-0.27,-0.242,41.748,-4.944,5.249
0.699,-0.298,-0.271,44.678,-1.77,4.028
0.695,-0.335,-0.313,47.363,1.587,4.028
0.717,-0.372,-0.317,50.781,4.7,4.822
0.752,-0.376,-0.297,54.138,3.723,7.202
0.946,-0.355,-0.437,56.824,-1.831,10.071
1.441,-0.04,-0.506,58.411,-9.033,7.996
1.13,0.194,-0.509,53.345,-10.986,-2.075
0.832,-0.072,-0.679,44.983,-10.254,-6.653
0.989,-0.306,-0.855,44.861,4.333,-5.066
1.155,-0.132,-0.847,34.729,18.799,-5.249
1.193,0.016,-0.836,23.499,20.569,-8.118
1.118,0.034,-0.931,14.282,12.695,-11.23
1.002,-0.053,-1.038,5.31,9.705,-9.827
1.001,-0.168,-1.071,-4.639,12.39,-6.653
1.019,-0.248,-0.943,-13.428,8.362,-3.845
0.961,-0.228,-0.743,-19.958,-4.028,-2.686
0.853,-0.166,-0.546,-23.376,-14.771,-2.441
0.811,-0.095,-0.439,-23.193,-14.771,-1.831
0.853,-0.039,-0.389,-21.851,-5.676,-2.014
0.938,-0.016,-0.433,-21.301,3.357,-3.662
1.006,0.025,-0.52,-24.231,10.986,-10.498
1.002,-0.048,-0.59,-28.992,16.479,-15.137
0.884,-0.163,-0.618,-33.569,19.775,-15.991
0.88,-0.229,-0.27,-35.278,20.325,-11.902
0.872,-0.126,-0.068,-31.616,23.56,-12.756
0.849,-0.18,-0.063,-26.855,30.64,-18.005
1.006,-0.244,-0.029,-21.301,34.302,-16.174
1.013,-0.357,0.052,-16.235,29.419,-13.977
0.885,-0.456,0.257,-7.019,13.428,-11.353
0.787,-0.305,0.417,4.578,0.0,-9.155
0.849,-0.213,0.418,13.916,-1.77,-13.123
0.941,-0.206,0.252,23.437,0.793,-12.878
0.881,-0.214,0.041,29.053,-0.122,-13.55
0.884,-0.21,-0.134,29.968,-0.977,-15.564
0.935,-0.205,-0.237,28.931,-1.16,-15.564
0.961,-0.23,-0.244,27.039,-5.615,-12.268
0.961,-0.301,-0.231,26.184,-13.489,-6.592
0.953,-0.333,-0.206,26.367,-21.118,-2.625
0.915,-0.328,-0.193,27.039,-27.466,-0.549
0.918,-0.311,-0.223,28.809,-33.752,2.563
