aX,aY,aZ,gX,gY,gZ
1.308,-0.18,-0.285,-14.16,-49.805,8.606
1.344,-0.213,-0.156,-13.367,-59.265,7.202
1.319,-0.22,-0.082,-11.414,-73.303,4.456
1.235,-0.209,-0.056,-10.01,-88.806,0.366
1.137,-0.207,-0.076,-9.583,-102.6,-2.563
1.01,-0.207,-0.129,-10.925,-110.291,-4.517
0.912,-0.206,-0.159,-13.855,-108.704,-6.836
0.88,-0.193,-0.159,-17.944,-98.572,-8.484
0.906,-0.167,-0.126,-21.423,-83.008,-8.545
0.931,-0.144,-0.056,-23.804,-66.284,-7.629
1.004,-0.138,0.008,-24.109,-53.223,-6.958
1.095,-0.113,0.065,-22.827,-49.622,-6.226
1.11,-0.118,0.089,-21.606,-56.946,-5.493
1.073,-0.128,0.089,-20.874,-69.275,-4.517
1.01,-0.123,0.08,-21.423,-78.125,-4.517
0.968,-0.12,0.068,-21.851,-78.186,-5.737
0.957,-0.097,0.061,-22.583,-70.496,-6.836
0.955,-0.078,0.051,-23.743,-58.716,-8.24
0.95,-0.069,0.064,-24.292,-45.898,-10.193
0.966,-0.076,0.067,-24.841,-34.546,-11.353
0.985,-0.081,0.061,-26.123,-27.222,-11.597
0.973,-0.094,0.081,-27.405,-23.926,-11.841
0.947,-0.135,0.111,-27.527,-21.973,-11.902
0.838,-0.196,0.238,-25.757,-18.494,-11.108
0.746,-0.172,0.337,-23.56,-11.719,-10.071
0.793,-0.191,0.361,-21.24,-3.052,-13.062
0.866,-0.223,0.391,-15.503,2.502,-13.794
0.887,-0.244,0.392,-10.62,1.648,-12.512
0.832,-0.265,0.369,-5.92,-0.549,-11.719
0.772,-0.26,0.337,-1.648,1.953,-12.024
0.747,-0.228,0.309,2.686,12.634,-12.939
0.72,-0.197,0.258,6.287,29.846,-13.245
0.688,-0.174,0.264,9.155,49.622,-13.428
0.668,-0.153,0.233,12.329,70.74,-13.0
0.74,-0.16,0.177,16.724,89.233,-11.658
0.851,-0.181,0.108,21.851,102.173,-9.766
0.94,-0.191,0.066,26.672,105.408,-7.202
0.964,-0.217,0.037,29.968,98.572,-5.615
0.963,-0.237,0.022,32.776,87.402,-5.92
0.954,-0.239,0.031,35.4,76.477,-7.507
0.925,-0.229,0.025,37.72,69.214,-8.85
0.94,-0.242,-0.023,40.771,66.589,-9.888
0.955,-0.224,-0.096,42.603,69.519,-11.414
0.985,-0.171,-0.153,42.48,73.792,-12.756
0.953,-0.132,-0.177,41.321,74.036,-12.207
0.898,-0.132,-0.202,40.039,69.153,-9.766
0.82,-0.102,-0.207,38.086,63.416,-7.324
0.786,-0.046,-0.227,34.546,59.998,-6.409
0.781,-0.021,-0.215,32.959,56.885,-5.188
0.848,-0.03,-0.266,31.982,50.537,-1.892
0.937,-0.047,-0.346,30.334,41.321,2.441
1.011,-0.06,-0.414,27.588,30.212,5.737
1.061,-0.071,-0.494,22.217,18.982,8.179
1.112,-0.086,-0.529,16.418,11.047,10.071
1.143,-0.078,-0.54,9.399,6.592,12.695
1.177,-0.104,-0.526,3.479,3.967,15.076
1.185,-0.134,-0.479,-1.465,-0.427,16.785
1.162,-0.15,-0.399,-5.981,-7.385,17.395
1.141,-0.171,-0.336,-8.911,-15.564,16.541
1.164,-0.195,-0.276,-9.949,-25.269,15.381
1.154,-0.227,-0.222,-10.01,-37.17,14.16
1.092,-0.229,-0.207,-10.193,-50.354,12.085
1.089,-0.201,-0.206,-11.292,-64.453,9.644
1.128,-0.186,-0.198,-12.451,-77.454,7.874
1.133,-0.19,-0.182,-13.794,-90.027,6.653
1.127,-0.187,-0.172,-15.625,-100.647,4.639
1.127,-0.192,-0.164,-17.578,-106.873,1.831
1.127,-0.199,-0.149,-19.409,-108.765,-0.793
1.114,-0.189,-0.075,-21.667,-105.408,-2.686
1.129,-0.168,0.028,-23.193,-96.802,-5.066
1.167,-0.145,0.153,-22.949,-85.999,-7.996
1.163,-0.132,0.237,-19.775,-76.111,-10.925
1.132,-0.156,0.218,-14.832,-72.388,-12.512
1.147,-0.207,0.207,-9.949,-77.637,-13.306
1.088,-0.23,0.178,-7.751,-85.144,-13.611
0.986,-0.236,0.161,-7.874,-90.149,-14.587
0.958,-0.214,0.161,-8.728,-89.05,-15.381
0.939,-0.178,0.159,-9.46,-79.651,-16.541
0.899,-0.138,0.132,-10.132,-66.101,-18.86
0.913,-0.125,0.108,-11.169,-53.772,-20.752
0.926,-0.138,0.067,-12.817,-44.434,-22.034
0.936,-0.151,0.051,-15.503,-38.33,-23.804
0.947,-0.157,0.068,-17.639,-35.461,-24.658
0.966,-0.166,0.122,-18.86,-36.377,-24.231
0.932,-0.168,0.19,-19.104,-40.1,-23.56
0.88,-0.177,0.234,-18.921,-42.786,-24.048
0.858,-0.194,0.264,-18.005,-41.199,-25.208
0.829,-0.223,0.303,-16.418,-35.217,-25.696
0.77,-0.24,0.347,-14.526,-24.841,-24.963
0.733,-0.232,0.397,-11.414,-12.268,-23.376
0.738,-0.227,0.427,-7.019,-0.671,-21.545
0.726,-0.237,0.428,-2.502,8.911,-19.226
0.681,-0.25,0.384,1.221,19.348,-16.296
0.632,-0.233,0.307,3.906,32.898,-14.16
0.599,-0.204,0.234,6.47,49.133,-12.451
0.633,-0.192,0.19,9.033,65.125,-10.559
0.666,-0.209,0.178,11.902,78.064,-8.423
0.715,-0.238,0.174,14.893,85.51,-5.798
0.769,-0.273,0.167,18.86,88.623,-3.052
0.78,-0.306,0.114,22.766,90.637,-0.854
0.796,-0.312,0.062,25.391,93.079,0.916
0.838,-0.297,0.033,26.733,95.886,2.258
0.871,-0.291,0.003,27.283,98.999,3.296
0.905,-0.278,0.003,28.137,100.586,4.211
0.908,-0.263,-0.015,28.564,101.746,5.127
0.921,-0.231,-0.043,29.236,101.379,6.042
0.963,-0.197,-0.063,30.273,98.572,6.775
0.996,-0.179,-0.095,30.884,92.224,7.935
1.072,-0.151,-0.158,30.823,80.322,9.216
1.122,-0.096,-0.199,29.114,64.88,9.338
1.112,-0.048,-0.223,26.55,50.232,7.08
1.096,-0.036,-0.295,23.56,38.635,4.944
1.124,-0.066,-0.38,21.057,29.297,4.578
1.124,-0.109,-0.405,17.517,20.752,5.371
1.115,-0.141,-0.403,11.963,12.573,6.348
1.143,-0.144,-0.428,6.165,3.967,7.019
1.229,-0.134,-0.446,1.465,-9.033,8.057
1.285,-0.158,-0.429,-3.235,-27.893,9.033
1.257,-0.216,-0.35,-7.874,-48.34,9.399
1.216,-0.261,-0.268,-12.207,-64.453,7.996
1.223,-0.267,-0.165,-14.221,-77.637,5.92
1.201,-0.255,-0.063,-15.381,-91.003,4.7
1.136,-0.259,-0.039,-16.174,-105.408,3.235
1.073,-0.265,-0.033,-17.029,-116.638,0.366
1.029,-0.261,-0.018,-17.883,-122.986,-2.075
0.91,-0.271,0.008,-19.531,-121.277,-3.357
0.828,-0.27,0.042,-21.667,-109.375,-4.456
0.876,-0.253,0.11,-22.461,-89.783,-6.165
0.949,-0.254,0.182,-21.973,-68.298,-8.301
1.0,-0.251,0.226,-20.569,-50.354,-9.583
1.023,-0.232,0.243,-19.531,-38.635,-10.193
1.046,-0.223,0.251,-16.968,-32.959,-10.986
1.02,-0.208,0.251,-15.015,-31.006,-11.902
1.006,-0.2,0.228,-13.916,-31.799,-12.634
1.001,-0.195,0.168,-13.123,-32.898,-13.428
0.984,-0.196,0.093,-13.062,-32.837,-14.587
0.91,-0.203,0.04,-15.381,-29.419,-16.296
0.9,-0.201,0.008,-18.433,-20.874,-18.005
0.953,-0.204,0.021,-20.813,-10.071,-18.494
1.007,-0.225,0.06,-22.705,-2.38,-17.212
1.03,-0.271,0.121,-24.231,-0.549,-16.113
0.967,-0.329,0.225,-23.743,-2.747,-15.259
0.801,-0.322,0.353,-21.79,-3.235,-14.038
0.733,-0.255,0.454,-18.494,0.549,-13.306
0.766,-0.247,0.499,-13.062,6.531,-14.282
0.802,-0.285,0.495,-7.202,9.46,-14.832
0.804,-0.306,0.428,-2.014,6.775,-13.733
0.863,-0.314,0.349,2.991,3.052,-13.0
0.646,-0.372,0.362,7.751,3.052,-13.062
0.446,-0.296,0.271,7.935,14.587,-10.193
0.415,-0.242,0.28,9.46,42.542,-7.629
0.531,-0.213,0.287,12.695,75.378,-6.348
0.65,-0.243,0.307,16.724,102.539,-3.601
0.727,-0.286,0.258,21.606,119.69,0.061
0.792,-0.283,0.153,25.574,127.258,2.686
0.878,-0.25,0.061,29.297,128.357,4.761
0.946,-0.234,0.011,32.532,124.756,6.409
0.967,-0.252,-0.019,34.851,115.662,8.057
0.891,-0.288,-0.05,35.889,104.553,9.155
0.817,-0.276,-0.1,35.4,96.252,9.705
0.782,-0.225,-0.151,34.485,95.337,10.071
0.84,-0.169,-0.176,33.386,99.854,11.23
0.916,-0.121,-0.197,32.837,105.408,13.367
1.018,-0.091,-0.242,32.715,103.027,16.174
1.12,-0.061,-0.231,32.288,87.952,18.372
1.098,-0.108,-0.259,31.25,63.293,20.02
1.053,-0.153,-0.36,29.053,36.804,20.447
1.102,-0.095,-0.49,23.804,17.273,19.836
1.252,-0.027,-0.578,17.517,4.333,18.372
1.354,-0.021,-0.493,11.597,-11.719,17.883
1.374,-0.135,-0.507,6.592,-36.438,18.738
1.374,-0.219,-0.536,1.892,-65.247,18.555
1.442,-0.182,-0.48,-4.7,-89.478,16.113
1.506,-0.169,-0.365,-9.46,-107.178,13.062
1.494,-0.242,-0.206,-10.925,-123.779,11.108
1.326,-0.315,-0.082,-10.254,-140.625,8.728
1.092,-0.334,-0.01,-9.705,-154.358,4.272
0.881,-0.306,0.038,-9.705,-156.128,-0.427
0.757,-0.263,0.055,-10.315,-141.724,-2.625
0.793,-0.234,0.066,-10.62,-116.394,-3.357
0.964,-0.207,0.058,-10.437,-91.675,-2.991
1.166,-0.215,0.093,-9.705,-81.909,-2.747
1.178,-0.263,0.129,-9.338,-88.318,-2.563
1.08,-0.259,0.163,-10.376,-100.708,-2.441
0.939,-0.223,0.176,-12.085,-106.995,-3.052
0.846,-0.195,0.172,-12.756,-104.065,-4.272
0.747,-0.186,0.178,-13.55,-90.027,-6.47
0.707,-0.166,0.179,-15.381,-65.369,-9.766
0.812,-0.135,0.138,-17.334,-36.377,-12.817
1.001,-0.111,0.102,-18.982,-12.451,-13.794
1.126,-0.123,0.04,-21.545,-2.38,-13.0
1.144,-0.168,-0.053,-25.208,-5.981,-11.353
1.081,-0.205,-0.114,-30.334,-16.724,-10.742
1.004,-0.205,-0.135,-36.133,-26.001,-11.292
0.948,-0.21,-0.104,-42.419,-31.128,-12.939
0.913,-0.228,-0.022,-47.302,-33.447,-14.343
0.877,-0.213,0.097,-49.744,-34.912,-15.015
0.862,-0.216,0.234,-50.354,-35.706,-17.273
0.748,-0.241,0.419,-47.974,-35.828,-18.127
0.842,-0.266,0.501,-41.077,-35.583,-15.259
0.754,-0.335,0.611,-31.616,-35.522,-14.587
0.511,-0.289,0.665,-27.1,-28.687,-13.672
0.511,-0.286,0.763,-18.738,-12.878,-10.559
0.572,-0.258,0.798,-9.766,5.859,-9.338
0.583,-0.315,0.696,-2.136,22.522,-7.08
0.579,-0.277,0.57,4.395,34.973,-2.93
0.58,-0.194,0.463,8.606,48.767,-1.831
0.59,-0.174,0.394,12.512,69.275,-2.136
0.622,-0.207,0.345,17.029,93.14,-0.366
0.707,-0.239,0.32,21.667,112.244,2.625
0.832,-0.268,0.29,26.917,119.995,4.517
0.905,-0.301,0.255,32.043,116.76,6.592
0.908,-0.317,0.201,36.194,106.873,9.46
0.851,-0.333,0.159,39.124,96.68,12.146
0.772,-0.329,0.08,40.527,93.567,13.123
0.866,-0.278,0.005,41.565,95.642,12.756
0.95,-0.206,-0.004,41.443,99.548,12.573
0.993,-0.149,0.006,41.199,97.961,12.146
1.008,-0.129,-0.029,40.71,91.248,11.108
1.022,-0.12,-0.102,40.222,84.106,9.827
0.966,-0.112,-0.118,38.94,81.665,8.118
0.891,-0.11,-0.137,36.316,85.938,7.69
0.911,-0.118,-0.163,34.973,94.238,8.667
1.012,-0.123,-0.216,34.119,100.525,10.437
1.101,-0.135,-0.267,32.349,98.877,12.329
1.178,-0.143,-0.375,28.992,87.463,14.038
1.227,-0.102,-0.443,24.17,70.862,14.343
1.284,-0.092,-0.511,18.86,51.025,13.0
1.229,-0.131,-0.501,12.756,28.32,12.878
1.094,-0.157,-0.513,5.798,9.338,13.916
1.126,-0.121,-0.515,-0.977,-4.333,14.832
1.273,-0.056,-0.437,-7.263,-15.381,14.343
1.392,-0.056,-0.34,-11.902,-27.344,13.367
1.511,-0.117,-0.218,-13.855,-42.847,12.512
1.462,-0.221,-0.15,-12.939,-61.646,11.108
1.34,-0.233,-0.112,-11.841,-83.862,7.69
1.275,-0.175,-0.048,-11.23,-106.262,3.784
1.198,-0.172,-0.026,-9.521,-123.84,0.244
1.19,-0.177,-0.045,-7.141,-140.076,-2.441
1.18,-0.202,-0.03,-5.859,-157.532,-4.578
1.084,-0.24,-0.01,-6.836,-171.448,-7.08
0.995,-0.228,0.0,-9.705,-176.453,-9.399
0.96,-0.207,0.025,-11.475,-171.631,-10.803
0.907,-0.224,0.079,-12.451,-160.217,-10.437
0.791,-0.246,0.123,-13.794,-143.188,-9.766
0.734,-0.217,0.171,-16.846,-121.765,-12.268
0.777,-0.2,0.24,-20.386,-100.159,-16.296
0.886,-0.21,0.282,-21.667,-82.703,-18.188
0.977,-0.217,0.293,-22.156,-74.158,-18.677
1.016,-0.231,0.295,-22.156,-74.036,-19.714
1.031,-0.223,0.324,-22.095,-78.247,-20.447
1.01,-0.217,0.371,-20.935,-83.618,-21.362
0.885,-0.228,0.414,-19.226,-85.449,-21.912
0.793,-0.216,0.425,-17.639,-80.811,-22.095
0.758,-0.255,0.43,-15.259,-68.848,-23.926
0.733,-0.281,0.446,-11.841,-54.321,-23.56
0.703,-0.271,0.468,-9.277,-40.039,-20.935
0.674,-0.278,0.486,-6.165,-27.1,-18.127
0.643,-0.296,0.502,-2.808,-16.602,-15.869
0.61,-0.29,0.531,0.488,-7.446,-13.794
0.624,-0.269,0.518,3.723,3.296,-12.207
0.594,-0.262,0.471,6.165,18.86,-10.986
0.533,-0.242,0.425,7.507,37.415,-9.399
0.511,-0.233,0.382,8.85,57.129,-7.324
0.519,-0.256,0.307,10.437,79.346,-6.348
0.589,-0.259,0.249,12.085,103.577,-6.042
0.647,-0.257,0.228,13.916,125.732,-4.15
0.723,-0.273,0.199,16.113,142.639,-0.427
0.807,-0.271,0.167,18.494,152.771,3.845
0.893,-0.249,0.157,20.752,154.602,6.653
0.936,-0.231,0.134,22.949,149.78,8.24
0.931,-0.236,0.108,25.33,142.7,9.155
0.883,-0.226,0.111,26.611,136.78,9.888
0.827,-0.205,0.1,27.222,135.254,9.705
0.833,-0.161,0.054,28.076,137.39,8.789
0.861,-0.152,-0.005,29.846,139.221,9.583
0.835,-0.191,-0.088,30.64,138.733,12.085
0.837,-0.204,-0.193,29.968,138.306,14.832
0.946,-0.179,-0.294,28.076,136.536,17.212
1.08,-0.141,-0.346,25.024,127.38,19.287
1.191,-0.085,-0.358,21.118,107.91,20.691
1.295,-0.046,-0.42,16.602,80.933,19.775
1.299,-0.031,-0.527,11.597,50.171,16.418
1.226,-0.015,-0.569,4.211,22.644,13.245
1.111,-0.017,-0.606,-5.066,6.836,10.925
1.203,-0.063,-0.552,-12.878,-1.221,10.132
1.349,-0.108,-0.406,-18.25,-7.019,10.254
1.465,-0.231,-0.254,-19.226,-17.944,10.071
1.564,-0.321,-0.141,-16.357,-37.476,8.911
1.58,-0.338,-0.087,-11.719,-67.444,5.981
1.485,-0.312,-0.02,-8.179,-104.858,1.282
1.334,-0.29,0.011,-6.775,-137.634,-3.479
1.137,-0.253,0.004,-6.592,-157.593,-8.423
0.992,-0.236,-0.0,-8.118,-162.659,-11.841
0.905,-0.257,0.017,-9.216,-154.236,-13.733
0.825,-0.271,0.002,-10.559,-135.376,-14.954
0.803,-0.255,-0.011,-12.817,-112.0,-15.137
0.826,-0.241,0.01,-14.771,-89.783,-14.771
0.841,-0.229,0.036,-17.517,-73.242,-15.015
0.874,-0.211,0.109,-20.264,-65.308,-15.564
0.89,-0.182,0.198,-22.217,-61.768,-16.541
0.911,-0.149,0.287,-23.499,-59.998,-17.883
0.945,-0.15,0.334,-23.315,-58.655,-19.409
1.035,-0.176,0.331,-21.301,-59.509,-20.02
1.152,-0.175,0.312,-18.616,-65.43,-20.081
1.198,-0.18,0.296,-15.808,-74.341,-20.386
1.178,-0.197,0.281,-14.282,-82.092,-20.508
1.096,-0.249,0.3,-12.39,-84.717,-20.264
1.012,-0.293,0.365,-10.193,-82.275,-19.836
0.97,-0.3,0.415,-8.423,-77.454,-20.63
0.954,-0.329,0.436,-5.676,-74.951,-23.254
0.865,-0.378,0.449,-1.953,-75.195,-24.109
0.659,-0.384,0.447,0.366,-74.158,-23.743
0.562,-0.38,0.445,3.174,-67.444,-25.208
0.587,-0.393,0.447,5.737,-54.993,-28.015
0.688,-0.385,0.415,8.24,-44.006,-29.541
0.916,-0.39,0.425,11.902,-39.795,-29.297
0.727,-0.464,0.484,15.32,-39.978,-28.625
0.666,-0.4,0.442,14.282,-36.987,-25.024
0.657,-0.396,0.433,16.663,-21.423,-24.475
0.399,-0.355,0.444,15.625,3.601,-24.597
0.326,-0.256,0.405,14.771,34.424,-19.47
0.385,-0.227,0.373,19.104,66.223,-13.184
0.445,-0.25,0.358,23.376,88.684,-8.667
0.592,-0.239,0.307,27.1,99.304,-3.113
0.654,-0.206,0.302,31.067,99.06,3.052
0.687,-0.229,0.259,34.241,87.341,10.193
0.589,-0.243,0.245,36.316,75.806,15.747
0.648,-0.194,0.19,36.682,71.716,17.883
0.773,-0.152,0.132,36.926,75.073,17.334
0.829,-0.147,0.104,35.645,80.322,17.761
0.812,-0.157,0.056,33.447,86.609,19.836
0.845,-0.16,0.007,32.41,94.36,22.4
0.891,-0.17,-0.003,31.433,100.037,26.062
0.826,-0.179,-0.04,29.114,107.788,30.09
0.869,-0.159,-0.087,28.198,117.798,31.494
1.011,-0.139,-0.176,26.184,126.465,31.555
1.159,-0.133,-0.229,23.865,130.249,29.602
1.165,-0.131,-0.241,20.447,132.202,24.475
1.147,-0.15,-0.328,17.09,129.028,18.982
1.143,-0.182,-0.382,14.038,122.864,15.686
1.132,-0.202,-0.406,10.071,116.943,13.916
1.181,-0.219,-0.418,6.226,106.384,12.756
1.289,-0.256,-0.409,3.418,86.426,13.733
1.347,-0.313,-0.346,1.404,57.8,15.869
1.279,-0.334,-0.273,-1.16,27.161,15.381
1.219,-0.316,-0.181,-3.052,1.892,12.695
1.148,-0.325,-0.152,-2.808,-17.883,10.62
1.119,-0.31,-0.191,-2.197,-38.147,10.376
1.214,-0.287,-0.2,-3.235,-61.096,10.559
1.276,-0.298,-0.171,-4.639,-85.327,9.094
1.249,-0.259,-0.14,-8.484,-110.291,7.751
1.233,-0.251,-0.083,-11.902,-128.967,7.751
1.186,-0.29,0.016,-13.306,-136.292,6.531
1.093,-0.294,0.148,-14.648,-132.202,4.456
1.023,-0.306,0.316,-14.404,-120.3,2.197
1.024,-0.273,0.389,-12.024,-104.431,0.732
1.04,-0.267,0.383,-10.01,-92.346,-2.136
1.063,-0.276,0.284,-7.935,-90.21,-4.028
1.136,-0.283,0.162,-6.592,-100.647,-3.662
1.104,-0.309,0.086,-6.287,-119.202,-2.747
0.908,-0.322,0.025,-9.216,-133.179,-3.113
0.76,-0.27,0.007,-15.625,-133.301,-5.676
0.705,-0.187,0.017,-23.315,-118.53,-11.841
0.79,-0.135,0.031,-30.701,-95.032,-18.25
0.917,-0.154,0.061,-35.522,-72.815,-19.958
0.958,-0.199,0.134,-38.208,-58.35,-15.32
0.927,-0.172,0.195,-41.138,-50.964,-12.878
0.905,-0.182,0.337,-43.396,-49.316,-15.808
1.091,-0.302,0.28,-39.734,-52.246,-16.663
0.852,-0.395,0.455,-34.79,-59.937,-13.672
0.601,-0.339,0.552,-34.119,-70.435,-7.507
0.425,-0.369,0.659,-26.794,-65.613,-5.371
0.268,-0.273,0.82,-20.142,-44.861,-6.653
0.352,-0.221,0.812,-11.841,-15.564,-5.92
0.487,-0.244,0.728,-1.953,15.259,-3.174
0.568,-0.212,0.639,2.747,39.734,-0.061
0.608,-0.194,0.589,5.676,60.547,1.282
0.599,-0.204,0.512,8.728,83.313,3.723
0.688,-0.217,0.418,12.695,105.896,6.104
0.838,-0.23,0.33,17.029,122.009,7.996
0.916,-0.268,0.288,20.203,128.357,9.277
0.897,-0.314,0.275,23.193,128.174,10.437
0.939,-0.362,0.232,27.832,123.352,11.78
0.964,-0.359,0.221,32.227,117.249,12.329
0.991,-0.332,0.221,36.499,108.948,11.902
0.983,-0.339,0.203,40.405,99.121,10.803
0.894,-0.363,0.175,42.908,92.346,8.667
0.746,-0.339,0.113,42.664,96.619,4.944
0.78,-0.284,0.044,42.969,108.154,1.892
0.866,-0.257,-0.002,43.335,118.347,2.441
0.892,-0.251,-0.058,42.725,120.3,4.578
0.995,-0.21,-0.2,40.527,115.356,5.615
1.111,-0.114,-0.225,36.133,109.558,4.028
1.044,-0.052,-0.218,30.273,109.009,0.671
0.999,-0.078,-0.295,26.55,109.375,0.61
0.978,-0.127,-0.316,23.804,112.427,2.747
0.986,-0.144,-0.31,20.264,116.516,4.395
1.014,-0.148,-0.305,16.907,115.662,4.822
1.072,-0.123,-0.317,13.489,106.323,6.165
1.068,-0.109,-0.379,9.949,91.492,8.545
1.009,-0.101,-0.434,5.493,78.247,9.949
1.001,-0.101,-0.521,1.221,70.007,10.193
1.124,-0.15,-0.575,-3.235,59.265,12.085
1.348,-0.239,-0.529,-7.385,39.795,16.602
1.47,-0.305,-0.433,-10.559,14.465,18.25
1.49,-0.311,-0.317,-13.367,-15.259,14.099
1.406,-0.274,-0.229,-14.893,-45.105,7.935
1.243,-0.232,-0.203,-15.198,-69.153,2.319
