aX,aY,aZ,gX,gY,gZ
0.053,-1.407,0.732,28.809,-4.333,-47.119
-0.749,0.573,0.559,17.212,-22.461,38.879
-0.935,0.316,0.538,-2.319,-14.832,-9.033
-0.674,-0.509,0.711,3.906,36.377,-65.43
0.157,-0.19,0.807,1.648,73.486,-49.5
0.243,0.023,0.728,-4.883,73.181,-36.804
0.497,-0.115,0.737,-4.639,54.626,-22.4
0.698,-0.163,0.805,-5.493,31.677,-25.208
0.691,-0.021,0.881,-11.23,3.418,-26.245
0.578,-0.015,0.966,-12.512,-24.353,-23.193
0.364,-0.018,1.067,-10.986,-40.466,-26.733
0.106,-0.054,1.164,-8.118,-41.443,-32.532
-0.094,-0.134,1.216,-3.784,-30.518,-31.372
-0.109,-0.148,1.226,0.0,-9.155,-25.33
-0.131,-0.08,1.19,1.77,16.052,-20.508
0.025,-0.095,1.124,4.272,36.316,-15.32
0.203,-0.125,1.024,7.385,44.678,-11.169
0.241,-0.117,0.938,6.165,39.368,-6.592
0.151,-0.146,0.829,3.845,28.931,-3.235
0.118,-0.102,0.745,0.671,22.339,-1.77
0.245,-0.088,0.708,-0.305,19.775,-2.869
0.326,-0.1,0.713,-2.136,15.076,-4.761
0.284,-0.128,0.729,-5.554,5.127,-5.981
0.177,-0.133,0.773,-9.216,-5.493,-6.653
0.051,-0.148,0.823,-11.475,-13.0,-5.615
-0.04,-0.185,0.875,-12.329,-16.541,-3.296
-0.077,-0.18,0.934,-12.024,-16.052,-0.061
-0.101,-0.16,0.971,-10.864,-10.864,3.357
-0.179,-0.207,0.918,-6.897,-5.066,7.202
-0.149,-0.208,0.898,-4.272,-2.38,15.747
-0.192,-0.312,0.844,-3.052,-0.061,23.132
-0.158,-0.306,0.829,-5.066,2.625,30.518
-0.083,-0.258,0.852,-7.935,4.456,39.185
0.052,-0.199,0.878,-9.399,3.967,47.241
0.15,-0.123,0.842,-11.536,2.686,54.077
0.433,-0.109,0.942,-13.916,-0.916,57.861
0.522,-0.02,1.045,-16.724,-4.456,60.181
0.499,0.055,1.039,-15.686,-10.193,59.082
0.29,-0.014,1.047,-14.465,-22.217,55.298
0.218,-0.06,1.091,-12.451,-30.396,54.688
0.369,0.023,1.151,-11.353,-26.184,51.453
0.628,0.112,1.179,-8.606,-16.174,43.945
0.665,0.081,1.204,-4.883,-12.024,37.72
0.697,0.085,1.213,-2.197,-11.353,31.982
0.72,0.098,1.215,-0.793,-10.01,22.583
0.797,0.095,1.222,2.625,-9.583,11.658
0.808,0.108,1.222,5.615,-10.803,2.197
0.628,0.057,1.204,7.935,-13.794,-7.141
0.453,-0.046,1.16,10.742,-15.076,-14.648
0.34,-0.073,1.102,12.817,-9.094,-19.104
0.318,-0.122,1.037,13.916,2.502,-21.362
0.331,-0.462,0.975,15.869,12.024,-16.052
0.362,0.037,0.944,15.503,11.902,9.094
0.416,0.283,0.9,9.766,8.972,5.249
0.477,0.201,0.916,10.01,10.559,-23.804
0.553,0.105,0.977,10.925,8.667,-48.401
0.543,-0.061,1.051,12.024,2.014,-61.096
0.121,-0.639,0.945,17.334,-5.066,-53.772
-0.594,-0.547,0.699,19.104,-17.212,4.211
-1.024,0.608,0.435,1.892,-12.207,32.837
-0.416,-0.269,0.547,-2.563,27.466,-34.302
0.321,-0.159,0.638,-1.953,79.895,-46.692
0.487,0.058,0.586,-10.498,75.806,-36.621
0.585,-0.059,0.603,-12.146,48.706,-23.987
0.67,-0.082,0.747,-12.573,20.935,-27.222
0.553,0.034,0.849,-16.785,-9.644,-32.471
0.195,0.054,0.924,-18.555,-40.283,-29.419
-0.094,-0.014,1.018,-17.883,-52.673,-27.222
-0.138,-0.005,1.074,-15.015,-40.283,-24.902
-0.086,-0.002,1.116,-11.597,-16.052,-19.165
-0.002,-0.008,1.113,-8.545,5.859,-13.489
0.062,-0.043,1.078,-7.812,20.63,-10.01
0.055,-0.085,1.015,-8.606,28.076,-5.859
0.057,-0.162,0.936,-9.216,26.855,-1.038
0.061,-0.197,0.868,-10.803,22.095,4.7
0.13,-0.154,0.852,-14.526,19.104,7.996
0.232,-0.098,0.853,-17.273,20.691,8.423
0.302,-0.096,0.864,-17.944,21.301,8.728
0.292,-0.114,0.878,-18.494,15.32,10.132
0.222,-0.124,0.864,-19.897,5.432,11.658
0.137,-0.149,0.852,-20.935,-3.357,13.184
0.082,-0.167,0.849,-22.156,-8.484,14.893
0.069,-0.171,0.84,-22.888,-9.644,16.174
0.051,-0.142,0.824,-24.231,-7.812,18.494
-0.113,-0.167,0.801,-25.574,-6.348,22.156
-0.199,-0.206,0.813,-26.184,-5.188,28.503
-0.233,-0.156,0.824,-26.55,-0.549,35.4
-0.169,-0.112,0.865,-26.978,3.845,41.504
0.015,-0.039,0.914,-27.283,4.517,49.316
0.254,0.036,0.995,-27.71,1.77,55.664
0.597,0.122,1.091,-28.564,-3.357,59.387
0.668,0.239,1.113,-28.32,-7.874,60.547
0.423,0.206,1.147,-25.208,-21.362,57.19
0.086,0.088,1.163,-23.376,-37.964,55.969
0.069,0.136,1.203,-20.081,-36.865,54.932
0.294,0.221,1.253,-15.137,-20.02,48.95
0.588,0.288,1.246,-11.047,-6.653,46.082
0.641,0.276,1.219,-7.69,-3.784,40.527
0.698,0.323,1.224,-6.165,-5.737,31.433
0.726,0.294,1.251,-3.723,-9.827,20.935
0.792,0.316,1.283,-0.61,-13.184,11.292
0.784,0.296,1.305,3.052,-16.174,0.61
0.687,0.242,1.312,6.836,-17.395,-9.216
0.511,0.133,1.29,11.169,-15.564,-18.066
0.405,0.07,1.248,15.015,-9.888,-25.33
0.364,0.053,1.198,18.372,-0.732,-30.64
0.318,0.006,1.136,20.752,7.935,-33.569
0.374,-0.056,1.072,22.583,13.306,-32.532
0.472,0.051,1.028,24.78,15.137,-28.748
0.509,-0.04,0.949,26.001,13.794,-26.611
0.575,0.096,0.915,26.245,7.507,-18.982
0.54,0.315,0.912,24.78,-0.916,-27.649
0.469,0.252,0.984,24.109,-7.629,-53.284
0.347,0.072,1.034,27.466,-10.559,-78.369
0.277,-0.179,1.094,31.677,-9.949,-83.557
-0.275,-0.518,0.827,34.546,-5.493,-68.115
-1.349,-0.215,0.586,31.311,-2.258,-17.029
-0.696,-0.002,0.514,15.503,29.358,-12.207
-0.011,-0.297,0.639,16.724,90.454,-50.11
0.518,0.12,0.607,11.78,104.248,-34.546
0.619,0.005,0.582,8.606,71.594,-27.954
0.599,-0.074,0.644,6.409,33.203,-23.254
0.422,0.004,0.687,-1.282,1.526,-26.55
0.193,-0.025,0.698,-4.456,-21.362,-24.414
0.016,-0.02,0.738,-4.639,-30.64,-17.517
-0.075,-0.01,0.789,-5.676,-25.33,-15.259
-0.09,-0.014,0.877,-5.859,-13.306,-13.306
-0.026,0.015,0.985,-5.188,-2.319,-9.399
0.11,0.019,1.082,-4.15,6.531,-5.554
0.154,0.01,1.119,-3.662,10.132,-2.808
0.134,-0.02,1.085,-4.028,7.69,0.854
0.106,-0.069,1.023,-3.906,4.944,5.188
0.177,-0.075,0.996,-3.662,6.958,7.019
0.225,-0.057,0.983,-4.028,12.939,7.446
0.294,-0.042,0.974,-4.15,17.639,7.874
0.302,-0.056,0.986,-3.662,17.09,7.935
0.3,-0.04,1.013,-3.784,13.184,8.484
0.282,-0.034,1.005,-3.723,9.949,8.545
0.211,-0.06,0.977,-2.808,7.263,8.362
0.054,-0.105,0.937,-0.916,4.028,8.667
-0.101,-0.143,0.904,1.221,1.709,11.108
-0.201,-0.172,0.874,2.136,3.174,15.93
-0.278,-0.205,0.835,2.563,8.667,22.4
-0.313,-0.162,0.771,1.465,15.686,30.579
-0.337,-0.188,0.743,0.0,20.02,40.649
-0.115,-0.148,0.724,-2.136,23.193,52.734
0.01,-0.0,0.745,-5.737,26.062,60.73
0.484,-0.057,0.875,-7.385,20.874,64.697
0.625,0.088,0.908,-10.498,10.315,68.726
0.488,0.131,0.919,-12.939,-9.094,70.374
0.264,0.036,1.018,-12.207,-30.701,71.472
0.234,0.155,1.162,-12.695,-41.26,70.557
0.505,0.292,1.277,-10.498,-34.851,64.636
0.714,0.313,1.31,-5.859,-24.597,55.42
0.767,0.315,1.312,-2.136,-21.118,47.791
0.783,0.35,1.27,0.854,-20.203,38.147
0.866,0.289,1.25,4.211,-20.142,24.231
0.977,0.254,1.233,8.423,-21.851,10.437
0.987,0.221,1.216,9.888,-27.649,-2.502
0.823,0.153,1.2,11.475,-34.424,-15.076
0.587,0.024,1.177,13.123,-37.415,-25.94
0.422,-0.029,1.159,14.404,-31.555,-33.691
0.31,-0.08,1.142,15.442,-18.738,-38.879
0.276,-0.349,1.108,17.456,-5.92,-36.194
0.301,-0.197,1.066,20.569,0.122,-12.939
0.401,0.238,0.994,17.395,1.648,-2.014
0.447,0.115,0.948,19.165,4.7,-22.461
0.555,0.054,0.949,21.179,3.601,-34.058
0.519,0.05,0.961,20.996,-3.906,-41.626
0.556,0.239,1.007,20.935,-11.78,-47.974
0.56,0.184,1.067,22.888,-15.747,-73.853
0.41,-0.13,1.071,27.771,-16.785,-92.651
-0.359,-2.073,0.787,41.199,-21.484,-51.819
-1.138,1.272,0.471,25.94,-32.227,75.134
-1.007,0.057,0.459,5.737,-2.808,-24.78
-0.143,-0.506,0.608,13.0,64.392,-69.58
0.34,0.036,0.557,4.15,88.623,-54.504
0.404,0.072,0.532,-4.028,66.162,-40.405
0.626,-0.11,0.628,-1.587,38.269,-30.457
0.632,-0.055,0.684,-3.723,7.141,-37.231
0.423,-0.034,0.727,-7.935,-26.672,-33.386
0.148,-0.041,0.811,-8.24,-50.842,-25.696
-0.051,-0.078,0.912,-7.874,-54.077,-27.405
-0.236,-0.152,0.992,-6.958,-43.213,-26.611
-0.459,-0.237,0.991,-5.493,-23.682,-16.357
-0.462,-0.197,0.977,-5.981,1.709,-3.906
-0.267,-0.171,0.92,-6.897,27.222,1.77
-0.14,-0.199,0.854,-9.155,41.87,7.385
-0.028,-0.168,0.806,-14.343,45.41,18.555
0.261,-0.073,0.763,-16.907,45.959,23.437
0.512,-0.043,0.712,-17.822,41.809,19.226
0.556,-0.048,0.681,-22.034,25.879,19.348
0.504,-0.079,0.696,-25.696,3.662,24.109
0.336,-0.09,0.743,-28.687,-13.306,24.902
0.199,-0.08,0.786,-31.311,-23.499,22.705
-0.006,-0.078,0.806,-32.104,-29.175,24.048
-0.223,-0.079,0.841,-32.043,-30.64,29.175
-0.412,-0.12,0.873,-32.104,-22.888,35.461
-0.462,-0.103,0.919,-32.166,-6.287,41.687
-0.314,-0.005,1.033,-31.311,11.902,49.011
0.023,0.117,1.104,-26.978,25.696,56.458
0.321,0.212,1.156,-22.827,32.715,62.439
0.789,0.206,1.218,-19.714,31.311,67.566
0.685,0.299,1.159,-18.127,26.794,69.336
0.512,0.193,1.117,-14.038,8.423,66.345
0.299,0.118,1.132,-11.414,-10.132,63.965
0.331,0.166,1.177,-10.193,-15.076,58.655
0.471,0.258,1.194,-6.836,-6.775,50.781
0.576,0.228,1.212,-2.625,-0.427,47.668
0.578,0.199,1.194,-0.488,-0.732,41.687
0.612,0.217,1.195,0.0,-1.709,29.846
0.725,0.249,1.235,2.319,-1.404,17.7
0.843,0.266,1.258,5.005,-3.54,8.667
0.872,0.215,1.273,8.057,-9.827,-0.488
0.725,0.171,1.294,10.559,-16.602,-9.888
0.543,0.098,1.267,13.672,-18.677,-18.555
0.427,0.036,1.214,16.663,-13.672,-25.391
0.359,0.009,1.148,19.043,-4.517,-29.968
0.294,-0.066,1.051,20.447,4.395,-31.25
0.247,-0.36,0.975,22.034,10.071,-23.804
0.356,0.081,0.949,23.743,9.155,0.916
0.43,0.286,0.863,21.179,6.531,-1.221
0.526,0.228,0.86,20.081,5.31,-19.165
0.6,0.373,0.906,18.433,-0.793,-33.691
0.596,0.369,1.006,16.968,-10.986,-57.129
0.475,0.072,1.065,20.996,-18.677,-75.867
-0.135,-1.608,0.874,29.846,-27.588,-58.228
-0.913,0.506,0.538,33.142,-36.621,53.04
-0.9,0.31,0.44,5.798,-12.573,1.831
-0.159,-0.342,0.645,8.179,48.828,-59.692
0.545,0.05,0.769,3.113,80.994,-42.603
0.662,0.288,0.742,-3.784,66.772,-37.598
0.792,0.162,0.805,-2.319,41.199,-34.546
0.869,0.166,0.959,-1.709,10.681,-49.194
0.682,0.168,1.097,-2.869,-20.813,-60.791
0.282,0.073,1.187,-1.16,-42.358,-62.988
-0.224,-0.223,1.148,2.686,-42.786,-59.692
-0.334,-0.183,1.115,6.042,-23.01,-41.138
-0.326,-0.084,1.036,7.202,12.268,-34.058
-0.103,-0.059,0.975,7.996,47.485,-30.945
0.162,-0.094,0.889,9.949,65.979,-26.611
0.271,-0.11,0.828,8.301,66.345,-21.24
0.167,-0.15,0.753,4.639,54.138,-16.846
-0.01,-0.161,0.674,0.183,37.292,-10.864
-0.067,-0.138,0.633,-3.357,25.513,-4.578
0.002,-0.121,0.659,-6.409,22.705,-1.648
0.149,-0.091,0.701,-9.033,24.963,0.671
0.238,-0.045,0.747,-12.024,25.696,1.648
0.272,-0.047,0.799,-13.611,20.264,4.395
0.236,-0.068,0.825,-15.015,8.667,8.301
0.217,-0.078,0.861,-16.174,-3.662,10.986
0.116,-0.074,0.871,-16.296,-12.512,13.184
-0.031,-0.104,0.896,-15.808,-19.165,17.212
-0.179,-0.138,0.877,-14.709,-21.79,25.208
-0.308,-0.18,0.865,-13.611,-19.409,32.654
-0.366,-0.214,0.849,-13.062,-11.963,40.1
-0.299,-0.191,0.844,-13.855,-1.404,48.523
-0.192,-0.144,0.847,-15.747,9.888,57.373
0.113,-0.092,0.887,-17.334,18.677,64.331
0.363,0.037,0.901,-18.738,22.949,66.956
0.438,0.101,0.92,-19.348,15.076,67.871
0.479,0.064,1.026,-19.104,-5.005,75.195
0.966,0.046,1.16,-18.25,-23.621,78.43
0.502,0.28,1.0,-19.836,-28.076,67.261
0.211,0.082,1.053,-21.24,-43.091,64.514
0.056,0.031,1.113,-21.24,-48.889,71.777
0.298,0.237,1.156,-17.273,-37.354,62.622
0.48,0.267,1.166,-12.817,-16.541,49.988
0.692,0.259,1.217,-10.864,-6.958,45.471
0.793,0.38,1.315,-9.399,-6.714,41.077
0.775,0.352,1.344,-5.798,-11.78,32.715
0.894,0.365,1.344,-3.174,-14.404,25.085
0.906,0.397,1.332,2.258,-15.442,15.259
0.899,0.38,1.297,6.897,-15.259,3.174
0.735,0.284,1.229,11.719,-14.587,-7.874
0.553,0.152,1.158,15.503,-13.855,-17.7
0.443,0.104,1.101,18.188,-9.033,-25.208
0.362,0.062,1.065,20.508,-1.343,-30.64
0.366,-0.128,1.004,22.095,5.005,-30.579
0.367,-0.277,0.923,25.574,5.981,-12.695
0.571,0.211,0.879,24.963,-0.122,8.118
0.511,0.231,0.839,23.682,-5.371,-5.737
0.512,0.238,0.835,21.057,-10.681,-17.456
0.5,0.226,0.877,18.25,-14.465,-34.485
0.466,0.35,0.96,15.93,-12.878,-48.767
0.439,0.33,1.046,13.977,-11.292,-71.533
0.194,0.116,1.081,16.357,-6.836,-91.98
0.126,-0.86,1.066,23.254,-2.197,-86.06
-0.685,-0.595,0.714,38.33,-1.16,-6.958
-0.979,0.798,0.458,16.052,-2.869,24.17
-0.3,-0.323,0.572,6.47,37.415,-65.369
0.248,-0.218,0.648,7.263,88.074,-61.707
0.384,0.173,0.581,-1.587,79.102,-38.757
0.464,0.018,0.635,-3.052,49.866,-28.748
0.464,-0.073,0.73,-2.808,22.461,-28.809
0.353,0.015,0.784,-7.141,-8.545,-26.245
0.167,0.05,0.854,-9.705,-34.973,-18.372
0.06,0.044,0.965,-10.01,-44.8,-15.503
-0.042,0.049,1.081,-9.094,-42.053,-16.235
-0.158,-0.018,1.198,-6.653,-33.264,-13.672
-0.212,-0.074,1.236,-3.906,-17.639,-8.789
-0.112,-0.065,1.195,-1.648,3.845,-4.333
0.083,-0.039,1.136,-0.854,24.292,-0.732
0.318,-0.019,1.074,-0.366,34.485,3.052
0.413,-0.009,1.014,0.61,33.875,3.662
0.393,0.007,0.943,0.244,27.1,2.014
0.386,0.003,0.897,1.282,18.311,1.526
0.359,-0.003,0.886,2.502,9.155,2.136
0.262,-0.013,0.877,2.38,0.916,3.418
0.172,-0.027,0.859,2.197,-5.859,5.127
0.078,-0.061,0.846,2.869,-9.705,6.104
0.038,-0.082,0.851,3.235,-10.498,7.996
-0.015,-0.102,0.849,3.418,-9.46,11.414
-0.062,-0.11,0.845,3.174,-9.033,16.968
-0.079,-0.151,0.821,3.052,-8.667,23.376
-0.083,-0.165,0.79,1.465,-7.751,29.602
-0.164,-0.174,0.783,-0.916,-6.958,35.889
-0.164,-0.186,0.851,-3.845,-6.348,44.189
0.154,-0.164,0.998,-5.554,-4.883,51.453
0.348,-0.007,1.003,-7.568,0.305,51.758
0.304,0.084,1.034,-9.827,0.061,50.842
0.246,0.005,1.14,-11.047,-8.667,56.152
0.314,0.108,1.162,-9.216,-14.709,58.105
0.56,0.204,1.151,-6.409,-13.428,51.025
0.725,0.225,1.099,-3.479,-10.559,44.128
0.589,0.199,1.076,-2.747,-13.977,37.354
0.666,0.253,1.096,-2.991,-18.555,32.043
0.662,0.281,1.102,-0.61,-20.203,21.057
0.754,0.271,1.13,1.16,-20.142,10.62
0.778,0.281,1.149,4.639,-20.569,2.014
0.718,0.251,1.15,7.935,-22.583,-7.69
0.586,0.151,1.137,10.925,-22.461,-15.991
0.474,0.054,1.098,13.489,-18.799,-23.193
0.445,0.026,1.081,15.869,-11.597,-28.381
0.421,0.003,1.088,18.005,-3.296,-31.189
0.453,-0.032,1.078,19.47,2.319,-31.982
0.475,-0.324,1.032,21.729,5.249,-28.015
0.489,-0.173,0.977,26.917,-0.122,-1.404
0.425,0.274,0.887,24.597,-11.047,10.559
0.357,0.267,0.847,20.264,-12.451,-14.587
0.41,0.189,0.848,18.494,-5.188,-36.438
0.427,0.296,0.886,15.32,-0.183,-56.091
0.365,-0.174,0.917,14.16,3.479,-76.233
-0.383,-1.715,0.716,31.433,0.427,-24.048
-0.494,1.245,0.553,30.823,-12.268,91.736
-0.768,0.126,0.583,2.991,-2.563,-17.456
-0.406,-0.319,0.683,-1.099,38.574,-54.199
0.313,0.011,0.748,-3.296,56.458,-42.847
0.374,0.119,0.73,-8.301,54.871,-40.649
0.386,0.02,0.683,-9.338,42.419,-29.419
0.436,-0.022,0.709,-11.536,20.752,-31.067
0.409,0.012,0.771,-13.611,1.465,-33.447
0.339,0.103,0.903,-15.503,-14.404,-29.541
0.261,0.081,1.075,-15.808,-23.621,-34.424
0.218,0.029,1.27,-12.268,-21.24,-37.415
0.069,-0.062,1.347,-6.165,-10.925,-30.701
-0.156,-0.092,1.247,-2.136,2.502,-18.677
-0.232,-0.109,1.133,-0.427,20.996,-12.146
-0.165,-0.216,1.003,2.563,40.283,-9.155
-0.031,-0.166,0.828,1.953,50.476,-1.16
0.118,-0.063,0.756,-3.784,55.237,5.554
0.359,0.036,0.789,-8.606,57.983,4.944
0.532,0.043,0.81,-8.057,52.49,-0.488
0.498,0.007,0.817,-8.301,34.424,1.16
0.359,-0.036,0.846,-9.949,10.498,6.958
0.204,-0.041,0.863,-11.475,-7.507,8.545
0.06,-0.053,0.866,-12.39,-16.479,7.446
-0.071,-0.096,0.888,-12.146,-19.165,9.583
-0.231,-0.127,0.923,-10.681,-15.747,14.099
-0.283,-0.103,0.962,-9.644,-6.348,19.287
-0.372,-0.085,0.922,-8.362,8.301,25.391
-0.291,-0.194,0.911,-6.226,19.592,32.288
-0.19,-0.205,0.868,-4.761,28.625,42.542
-0.078,-0.149,0.83,-6.592,33.203,51.025
0.094,-0.117,0.847,-8.301,30.884,58.838
0.229,-0.066,0.913,-9.705,21.423,66.04
0.641,-0.0,1.04,-10.925,10.864,71.594
0.847,0.242,0.998,-12.024,6.409,69.275
0.537,0.203,1.091,-12.268,-9.827,67.2
0.362,0.089,1.199,-12.756,-31.86,76.111
0.176,0.244,1.224,-8.789,-38.574,74.219
0.36,0.26,1.252,-3.357,-28.809,64.27
0.65,0.303,1.171,1.709,-11.475,56.519
0.534,0.289,1.138,2.686,-3.662,46.814
0.693,0.235,1.164,5.92,-3.54,39.673
0.693,0.24,1.165,9.338,-4.028,31.372
0.712,0.151,1.158,10.62,-3.418,24.17
0.778,0.16,1.145,11.963,-2.075,19.409
0.782,0.182,1.134,13.611,-1.709,9.46
0.779,0.144,1.119,14.832,-0.488,0.854
0.694,0.081,1.111,16.479,1.587,-5.798
0.589,-0.007,1.093,17.456,4.822,-11.292
0.603,-0.183,1.05,19.775,7.629,-12.634
0.646,-0.278,0.99,22.705,2.502,-2.014
0.454,0.105,0.888,21.606,-15.259,14.587
0.141,-0.019,0.794,15.747,-31.311,3.54
-0.034,-0.394,0.814,25.879,-24.78,9.888
0.037,0.271,0.835,31.616,-17.09,41.382
0.043,0.36,0.818,21.362,-9.705,9.155
0.216,0.064,0.851,15.686,9.949,-21.667
0.371,-0.115,0.83,16.296,25.574,-26.55
0.321,-0.036,0.77,20.447,29.297,-9.033
0.404,0.25,0.75,20.691,27.222,4.944
0.429,0.143,0.762,12.939,22.217,-12.939
0.31,0.042,0.726,9.949,14.893,-19.775
0.244,0.129,0.746,8.545,6.042,-13.672
0.142,0.08,0.799,5.31,4.333,-22.095
0.163,-0.084,0.899,4.395,6.348,-24.048
-0.123,0.099,0.857,6.226,8.606,-12.939
0.097,0.077,0.929,0.488,10.498,-16.174
0.241,0.025,0.903,-4.395,24.048,-35.278
0.383,0.241,0.934,-10.437,35.828,-51.086
0.614,0.152,1.0,-12.634,45.898,-68.542
0.678,-0.042,1.032,-8.484,53.833,-74.28
0.691,-0.223,1.021,-0.61,49.988,-58.96
0.505,-0.115,1.026,4.15,32.227,-36.011
0.192,-0.227,1.067,5.432,14.221,-27.832
-0.057,-0.063,1.041,4.639,7.935,-22.949
-0.201,-0.155,0.929,0.366,13.977,-31.372
-0.218,-0.201,0.828,-1.038,26.245,-29.968
-0.191,-0.19,0.748,-2.625,35.278,-23.193
-0.153,-0.134,0.705,-7.08,42.542,-18.005
0.086,-0.048,0.728,-10.803,46.692,-14.282
0.32,-0.009,0.76,-11.902,41.748,-15.747
0.373,-0.009,0.786,-13.977,28.259,-14.832
0.333,-0.028,0.828,-15.625,9.766,-8.606
0.228,-0.018,0.855,-15.625,-6.042,-2.563
0.107,-0.025,0.871,-15.076,-16.907,5.066
-0.016,-0.049,0.862,-13.306,-21.973,13.794
-0.087,-0.09,0.86,-12.329,-21.179,20.508
-0.149,-0.149,0.856,-12.451,-14.465,25.94
-0.176,-0.15,0.877,-12.634,-4.15,32.471
-0.124,-0.139,1.017,-12.085,7.812,41.321
0.078,-0.011,1.022,-7.874,22.4,47.485
0.506,0.042,1.036,-2.869,31.128,45.593
0.956,0.054,1.06,-1.038,23.56,45.166
1.025,0.146,1.026,-2.075,5.859,49.438
0.699,0.172,1.002,-4.7,-16.113,52.368
0.552,0.046,1.051,-6.226,-32.837,53.65
0.374,0.029,1.029,-3.967,-40.039,51.086
0.359,0.089,0.979,-3.662,-37.476,45.898
0.384,0.138,0.907,-3.052,-24.292,39.917
0.458,0.155,0.926,-1.16,-11.963,33.813
0.578,0.109,0.979,1.038,-6.653,30.457
0.615,0.113,1.007,1.831,-9.155,25.513
0.686,0.118,1.069,1.404,-16.235,20.935
0.734,0.125,1.118,2.625,-22.705,16.846
0.736,0.134,1.126,3.052,-25.757,11.658
0.749,0.143,1.12,4.089,-24.597,4.944
0.737,0.131,1.105,6.042,-20.813,-1.526
0.653,0.076,1.045,8.484,-18.494,-6.836
0.548,0.025,0.973,9.338,-18.616,-10.925
0.468,-0.004,0.944,9.033,-17.7,-14.465
0.388,-0.021,0.925,8.24,-15.381,-16.724
0.459,-0.206,0.894,9.155,-15.198,-12.146
0.553,-0.298,0.863,12.634,-22.644,7.202
0.385,0.084,0.826,14.709,-41.26,33.691
0.265,0.383,0.8,9.216,-53.894,25.818
0.289,0.163,0.844,8.301,-46.143,-5.676
0.332,0.08,0.87,9.705,-34.302,-13.855
0.278,0.141,0.891,9.216,-30.212,-10.01
0.237,0.302,0.956,7.446,-25.269,-9.644
0.225,0.26,0.971,6.836,-15.015,-27.222
0.375,0.11,0.988,7.874,-3.54,-42.419
0.291,-0.436,0.928,12.756,4.089,-41.199
-0.163,-0.522,0.757,24.292,2.808,13.916
-0.057,0.686,0.718,19.226,-0.305,48.706
-0.242,0.012,0.767,-1.953,7.996,-27.771
0.151,-0.166,0.792,-10.01,20.508,-44.617
0.14,0.073,0.763,-16.907,27.1,-45.593
0.301,0.163,0.812,-20.264,35.583,-45.776
0.438,0.064,0.822,-18.127,36.865,-50.232
0.468,0.072,0.88,-15.991,24.536,-50.537
0.437,0.012,0.917,-13.245,8.057,-47.363
0.33,-0.031,0.982,-12.756,-5.005,-43.945
0.189,-0.097,1.056,-11.169,-13.0,-37.292
0.062,-0.095,1.159,-7.751,-15.32,-23.865
-0.129,-0.125,1.176,-5.432,-9.644,-13.672
-0.243,-0.09,1.096,-5.005,4.822,-8.667
-0.214,-0.121,0.942,-4.639,23.071,-9.155
-0.041,-0.082,0.851,-5.676,36.865,-7.263
0.132,-0.005,0.857,-10.498,44.189,-7.08
0.254,0.029,0.813,-13.672,45.776,-10.01
0.386,0.019,0.768,-12.634,40.222,-9.705
0.491,-0.002,0.787,-9.949,27.1,-3.845
0.42,-0.013,0.835,-10.132,9.155,1.953
0.229,-0.043,0.888,-11.475,-7.568,7.202
0.029,-0.056,0.936,-11.292,-17.151,12.39
-0.145,-0.106,0.962,-9.094,-16.724,17.212
-0.196,-0.116,0.935,-6.653,-8.057,22.339
-0.226,-0.118,0.9,-5.554,4.7,28.625
-0.171,-0.1,0.915,-5.066,19.104,35.339
0.075,-0.029,0.988,-3.113,30.762,42.358
0.607,0.021,1.079,-0.916,35.706,46.265
0.691,0.153,1.073,-0.061,32.959,45.715
0.631,0.174,1.094,-0.916,17.883,48.645
0.49,0.076,1.125,-0.427,-0.061,52.856
0.368,0.096,1.117,1.16,-13.184,51.331
0.488,0.152,1.083,3.723,-13.794,46.753
0.479,0.144,1.024,4.7,-7.08,41.626
0.578,0.181,1.009,4.089,-0.61,37.292
0.627,0.188,1.006,5.249,2.38,30.396
0.731,0.182,1.0,5.432,0.916,22.827
0.812,0.187,1.024,5.92,-3.174,13.794
0.844,0.187,1.067,6.409,-10.01,3.418
0.816,0.136,1.091,6.592,-17.517,-5.249
0.707,0.086,1.107,6.714,-21.667,-12.695
0.618,0.015,1.094,9.033,-21.79,-19.531
0.5,-0.1,1.016,10.559,-19.348,-24.658
0.4,-0.128,0.927,8.484,-14.282,-27.954
0.423,-0.06,0.897,8.24,-5.981,-29.053
0.593,0.154,0.926,8.789,0.61,-29.114
0.658,0.095,0.972,9.216,-3.906,-30.334
0.494,-0.207,0.963,12.573,-23.804,-25.696
0.327,-0.17,0.953,13.55,-39.124,-6.775
0.342,0.148,0.935,12.024,-44.067,1.404
0.376,0.26,0.976,16.724,-41.748,-12.146
0.344,0.159,1.043,20.142,-39.307,-24.841
0.252,0.14,1.087,22.766,-36.255,-28.931
0.289,0.247,1.126,25.513,-27.344,-35.767
0.314,0.077,1.093,29.053,-14.771,-52.856
-0.516,-2.17,0.703,39.185,-9.399,-43.762
-1.557,0.066,0.257,57.739,1.77,104.37
-0.053,1.788,0.467,16.418,26.672,82.275
-0.058,-0.666,0.694,0.549,46.753,-75.256
0.387,0.049,0.656,-7.996,44.739,-38.33
0.361,0.247,0.608,-18.494,20.447,-40.527
0.306,0.004,0.705,-16.174,20.325,-35.95
0.379,-0.078,0.725,-13.794,12.878,-24.536
0.354,0.163,0.796,-16.907,-3.662,-22.583
