aX,aY,aZ,gX,gY,gZ
0.685,-0.503,0.488,-0.427,-311.279,9.033
0.47,-0.383,0.514,-0.244,-291.443,7.69
0.339,-0.344,0.591,-0.854,-284.058,7.08
0.191,-0.293,0.627,-4.578,-274.414,8.301
0.079,-0.29,0.581,-7.263,-261.658,8.606
0.178,-0.437,0.541,-10.498,-245.544,7.812
0.297,-0.5,0.536,-17.761,-218.628,5.066
0.204,-0.372,0.536,-26.367,-185.913,-0.122
0.092,-0.182,0.543,-34.363,-152.893,-1.709
-0.045,-0.106,0.552,-41.992,-120.178,2.197
-0.139,-0.108,0.587,-52.429,-80.444,10.376
-0.151,-0.115,0.592,-63.416,-23.56,16.541
-0.111,-0.048,0.637,-74.707,51.575,17.883
0.037,0.053,0.724,-78.491,138.733,15.564
0.261,0.077,0.846,-75.317,225.525,15.381
0.337,0.096,0.918,-71.289,310.425,18.494
0.371,0.114,0.958,-62.683,386.414,18.86
0.474,0.108,0.947,-48.706,451.965,16.968
0.598,0.077,0.917,-32.593,505.127,19.348
0.873,-0.028,0.779,-17.212,549.194,22.705
1.119,-0.01,0.661,-3.845,586.548,19.958
1.161,0.082,0.522,4.333,611.45,9.46
1.319,0.036,0.271,12.268,617.249,-1.038
1.514,-0.061,0.054,16.602,597.656,-7.263
1.707,-0.182,-0.065,16.174,551.514,-10.437
1.614,-0.293,-0.086,11.658,495.178,-18.005
1.366,-0.356,-0.253,4.578,449.463,-36.987
1.38,-0.277,-0.286,-3.967,417.236,-53.406
1.362,-0.183,-0.339,-13.0,382.141,-60.303
1.466,-0.105,-0.381,-19.836,332.092,-61.829
1.432,-0.055,-0.335,-28.992,270.386,-60.486
1.173,-0.063,-0.252,-36.133,210.144,-58.105
1.092,0.009,-0.163,-38.391,165.649,-56.763
1.135,-0.016,-0.112,-35.828,134.521,-53.284
1.211,-0.028,-0.03,-30.823,97.9,-44.556
1.223,-0.016,0.081,-25.452,50.11,-34.546
1.094,-0.017,0.145,-18.738,-1.343,-27.893
1.079,0.019,0.212,-12.024,-52.734,-25.818
1.134,0.028,0.263,-5.005,-110.596,-22.949
1.119,0.005,0.221,1.953,-174.438,-19.348
1.056,-0.017,0.091,8.362,-236.328,-15.808
1.148,-0.071,-0.009,16.724,-297.546,-11.047
1.161,-0.146,-0.096,23.132,-361.572,-4.456
0.913,-0.188,-0.136,20.386,-426.208,4.028
0.183,-0.177,-0.006,9.46,-468.14,15.076
-0.059,0.015,0.148,5.371,-470.581,29.846
0.65,0.263,0.383,11.108,-446.045,37.903
1.499,0.14,0.592,26.001,-421.57,41.504
1.307,-0.269,0.656,44.739,-423.096,55.664
0.869,-0.221,0.635,44.922,-452.454,77.332
0.727,0.055,0.604,31.189,-476.135,73.242
0.675,0.084,0.48,12.878,-465.942,39.978
0.913,-0.201,0.42,2.869,-425.842,11.353
1.119,-0.521,0.457,2.502,-366.699,-1.038
1.042,-0.56,0.54,1.404,-316.223,-6.775
0.903,-0.422,0.629,4.333,-299.683,-4.883
0.506,-0.267,0.709,5.493,-302.002,0.549
0.284,-0.222,0.74,1.892,-304.443,0.977
0.169,-0.214,0.819,0.854,-293.579,-2.625
0.125,-0.264,0.898,4.15,-275.33,-5.31
0.255,-0.27,0.892,5.005,-247.864,-4.517
0.324,-0.216,0.805,3.723,-215.515,-6.714
0.238,-0.123,0.734,-0.488,-184.387,-10.315
0.18,-0.045,0.673,-6.165,-156.738,-8.179
0.18,-0.038,0.644,-12.146,-126.892,-2.014
0.105,-0.077,0.651,-21.973,-86.609,2.563
-0.057,-0.038,0.698,-34.546,-28.564,1.953
-0.19,-0.04,0.734,-43.03,47.729,-3.906
-0.248,-0.019,0.729,-46.57,142.395,-10.01
-0.134,0.001,0.736,-44.434,236.633,-13.306
0.114,0.032,0.781,-38.269,319.153,-10.986
0.358,0.012,0.804,-30.64,383.911,-4.211
0.512,-0.002,0.765,-25.33,435.12,0.305
0.726,-0.047,0.71,-17.273,470.459,5.615
0.917,-0.165,0.653,-8.301,488.953,11.169
0.975,-0.211,0.683,-3.479,490.601,14.832
0.932,-0.243,0.666,0.61,486.572,15.198
0.91,-0.271,0.552,7.507,491.15,7.874
0.971,-0.266,0.375,14.221,507.69,-4.883
1.177,-0.17,0.243,16.724,523.926,-18.799
1.311,-0.202,0.13,13.916,526.489,-30.884
1.361,-0.234,0.062,9.583,509.888,-37.17
1.314,-0.26,0.021,2.502,482.544,-47.363
1.281,-0.271,-0.038,-4.883,455.139,-61.951
1.304,-0.233,-0.021,-11.414,426.697,-71.838
1.263,-0.182,-0.027,-16.357,393.494,-76.66
1.246,-0.13,-0.159,-17.761,355.53,-79.102
1.297,-0.101,-0.32,-18.738,311.707,-77.332
1.3,-0.094,-0.432,-21.057,260.986,-69.824
1.194,-0.117,-0.395,-25.879,203.308,-59.509
1.03,-0.109,-0.352,-30.09,146.606,-50.659
0.968,-0.038,-0.18,-28.87,99.548,-44.678
0.989,0.035,-0.088,-24.353,54.688,-35.767
1.066,0.025,0.009,-19.409,6.042,-25.391
1.135,0.002,0.043,-14.526,-48.767,-17.7
1.189,-0.035,0.031,-10.742,-107.361,-13.977
1.175,-0.072,0.005,-6.836,-163.757,-12.695
1.204,-0.119,-0.002,-0.916,-220.032,-12.085
1.147,-0.194,-0.028,5.127,-273.804,-10.681
1.039,-0.244,-0.069,9.705,-321.35,-8.057
0.987,-0.263,-0.071,13.855,-362.854,-3.052
0.758,-0.282,-0.033,14.832,-397.583,6.348
0.262,-0.271,0.121,11.597,-414.124,18.311
0.278,-0.074,0.223,14.771,-402.283,31.311
1.057,0.018,0.365,26.978,-379.211,39.063
1.251,-0.06,0.55,40.161,-369.08,48.767
0.846,-0.07,0.561,43.335,-384.827,65.063
0.622,0.04,0.557,39.795,-406.921,73.181
0.707,0.099,0.482,31.921,-408.691,60.303
0.881,-0.03,0.41,21.118,-396.912,35.767
1.113,-0.334,0.4,13.794,-381.226,18.188
1.11,-0.513,0.469,5.127,-358.032,8.545
