aX,aY,aZ,gX,gY,gZ
1.039,-0.279,0.26,-18.86,59.082,-4.578
1.096,-0.302,0.249,-17.761,48.889,-6.775
1.094,-0.324,0.241,-17.151,36.011,-8.362
1.053,-0.343,0.226,-16.418,23.987,-8.972
1.001,-0.346,0.222,-15.503,15.442,-7.996
0.958,-0.345,0.235,-14.832,10.925,-5.981
0.899,-0.341,0.245,-13.916,8.362,-3.906
0.882,-0.355,0.259,-12.878,7.324,-3.296
0.921,-0.351,0.273,-12.695,5.554,-4.822
0.959,-0.344,0.27,-12.756,1.526,-5.737
0.939,-0.352,0.248,-12.634,-3.662,-5.859
0.934,-0.354,0.218,-12.695,-7.996,-6.165
0.939,-0.341,0.207,-13.672,-9.888,-5.554
0.933,-0.339,0.189,-14.282,-9.277,-4.211
0.966,-0.353,0.184,-14.648,-9.338,-3.418
0.983,-0.354,0.215,-14.832,-11.047,-3.723
0.972,-0.347,0.25,-14.465,-14.893,-4.761
0.919,-0.354,0.254,-13.55,-18.86,-6.165
0.846,-0.351,0.268,-12.634,-20.386,-6.714
0.859,-0.33,0.301,-11.475,-19.592,-6.653
0.877,-0.322,0.326,-10.376,-17.395,-6.348
0.885,-0.33,0.342,-8.667,-16.418,-6.226
0.885,-0.334,0.336,-7.507,-16.541,-5.859
0.89,-0.327,0.353,-6.348,-16.907,-5.554
0.927,-0.315,0.36,-4.822,-18.25,-4.517
0.943,-0.317,0.365,-2.747,-21.79,-3.418
0.916,-0.318,0.37,-0.61,-27.344,-2.686
0.9,-0.318,0.366,0.977,-31.128,-2.502
0.887,-0.306,0.354,2.441,-30.762,-2.197
0.883,-0.299,0.336,3.723,-28.015,-1.404
0.886,-0.299,0.319,5.188,-24.963,0.183
0.913,-0.306,0.316,6.653,-23.56,1.77
0.964,-0.302,0.317,7.385,-24.414,2.319
0.971,-0.303,0.319,8.545,-28.259,1.953
0.961,-0.305,0.301,9.399,-34.607,1.831
0.941,-0.297,0.304,9.705,-41.26,2.014
0.891,-0.311,0.296,10.254,-45.898,1.892
0.834,-0.33,0.285,9.766,-46.387,2.686
0.809,-0.31,0.29,8.362,-40.833,4.211
0.793,-0.287,0.29,7.263,-30.579,5.371
0.778,-0.297,0.276,6.042,-19.531,6.104
0.789,-0.306,0.26,4.089,-8.789,7.202
0.828,-0.302,0.263,2.197,1.587,7.935
0.863,-0.312,0.273,1.404,10.498,7.812
0.892,-0.325,0.288,0.732,16.174,7.446
0.906,-0.335,0.311,0.0,18.677,6.836
0.9,-0.333,0.346,-0.61,20.813,6.042
0.855,-0.32,0.361,-1.282,24.841,5.615
0.795,-0.322,0.35,-1.526,32.654,5.554
0.792,-0.318,0.323,-2.075,45.288,5.981
0.822,-0.315,0.305,-2.502,59.937,7.019
0.859,-0.314,0.273,-2.502,72.083,7.935
0.896,-0.317,0.254,-2.258,79.834,8.423
0.888,-0.323,0.242,-2.502,83.496,8.362
0.857,-0.344,0.247,-3.235,86.182,8.24
0.818,-0.341,0.236,-4.395,94.055,7.69
0.871,-0.321,0.218,-4.639,103.76,7.812
0.927,-0.327,0.188,-4.211,108.276,9.399
0.959,-0.355,0.157,-3.723,104.431,11.169
0.967,-0.374,0.127,-4.089,95.093,11.536
0.948,-0.386,0.102,-4.883,84.412,10.925
0.933,-0.386,0.091,-5.737,75.5,11.108
0.901,-0.394,0.09,-6.531,69.641,12.329
0.89,-0.396,0.08,-7.874,67.444,13.245
0.91,-0.386,0.088,-9.399,66.345,13.672
0.914,-0.381,0.093,-10.803,63.599,14.099
0.907,-0.381,0.09,-12.146,58.716,14.404
0.899,-0.38,0.082,-13.489,53.101,14.343
0.898,-0.376,0.072,-14.404,48.462,13.916
0.884,-0.376,0.059,-15.32,45.593,13.611
0.893,-0.372,0.056,-16.479,44.739,13.123
0.924,-0.37,0.077,-17.761,44.8,13.184
0.962,-0.374,0.097,-18.372,43.823,13.428
0.976,-0.385,0.117,-18.127,41.931,12.817
0.99,-0.383,0.123,-17.334,38.391,11.047
1.005,-0.375,0.132,-16.418,33.203,8.606
1.008,-0.368,0.125,-15.442,26.55,6.348
1.001,-0.363,0.103,-14.343,19.287,4.7
0.986,-0.356,0.084,-13.489,12.634,3.113
0.989,-0.34,0.084,-13.062,7.629,2.258
1.007,-0.309,0.113,-12.451,4.15,2.014
1.017,-0.288,0.143,-11.23,1.16,1.892
1.021,-0.295,0.147,-9.46,-2.014,2.136
1.028,-0.32,0.115,-8.301,-4.333,1.77
1.006,-0.344,0.063,-8.606,-5.981,0.732
0.984,-0.356,0.013,-9.399,-7.996,-0.549
0.973,-0.347,-0.007,-10.803,-9.216,-1.282
0.981,-0.336,-0.011,-12.329,-8.789,-1.587
0.993,-0.332,-0.002,-13.916,-7.446,-2.075
0.986,-0.321,0.022,-15.442,-5.859,-2.625
0.978,-0.31,0.052,-16.663,-5.066,-3.296
0.974,-0.3,0.074,-17.09,-4.7,-3.723
0.987,-0.289,0.091,-17.334,-4.211,-4.15
0.99,-0.281,0.092,-17.639,-3.54,-4.883
0.994,-0.279,0.092,-17.578,-3.723,-5.31
0.993,-0.273,0.105,-17.334,-5.127,-4.883
0.968,-0.269,0.113,-16.907,-8.057,-4.089
0.945,-0.257,0.124,-16.602,-11.108,-3.418
0.957,-0.242,0.132,-16.418,-13.245,-3.052
0.962,-0.239,0.132,-15.869,-13.916,-2.991
0.95,-0.251,0.123,-15.503,-12.695,-3.113
0.953,-0.26,0.105,-15.564,-11.047,-2.991
0.965,-0.262,0.089,-15.747,-9.216,-2.563
0.963,-0.27,0.089,-15.93,-8.301,-2.38
0.948,-0.273,0.087,-16.296,-7.874,-2.258
0.944,-0.26,0.093,-17.029,-6.836,-2.014
0.948,-0.24,0.103,-17.639,-4.883,-1.648
0.943,-0.221,0.121,-17.822,-3.357,-1.038
0.956,-0.215,0.129,-17.7,-3.174,-0.366
0.977,-0.211,0.144,-17.273,-4.761,0.488
0.977,-0.211,0.151,-16.357,-7.385,1.526
0.975,-0.208,0.153,-15.564,-9.705,2.625
0.972,-0.218,0.148,-14.221,-10.62,3.906
0.976,-0.229,0.15,-13.123,-10.254,5.249
0.96,-0.239,0.167,-11.841,-9.46,6.042
0.943,-0.241,0.188,-10.925,-7.874,6.409
0.97,-0.228,0.181,-9.888,-5.249,6.409
0.996,-0.221,0.152,-8.545,-1.953,5.737
1.009,-0.214,0.125,-7.263,-0.61,5.005
1.006,-0.197,0.121,-6.958,-1.77,4.639
0.992,-0.18,0.131,-6.226,-3.235,3.601
0.985,-0.176,0.163,-4.639,-5.31,2.808
0.985,-0.187,0.201,-2.38,-7.996,2.625
0.988,-0.212,0.209,-0.549,-10.315,2.686
0.962,-0.223,0.191,0.183,-11.108,2.258
0.929,-0.223,0.175,0.732,-10.437,2.319
0.906,-0.229,0.164,1.77,-7.996,3.54
0.918,-0.244,0.141,2.197,-3.723,5.188
0.975,-0.257,0.119,2.319,0.732,5.92
1.017,-0.267,0.099,2.014,2.747,5.615
1.022,-0.272,0.084,1.221,1.282,4.333
0.99,-0.272,0.089,0.549,-1.526,2.747
0.943,-0.265,0.111,0.0,-2.014,1.526
0.919,-0.253,0.135,-0.244,0.61,1.221
0.926,-0.232,0.157,-0.549,5.737,1.587
0.951,-0.212,0.172,-0.549,11.23,2.197
0.978,-0.2,0.186,0.061,14.587,2.93
1.001,-0.199,0.194,1.831,14.771,3.174
1.006,-0.2,0.198,4.211,12.695,3.113
1.0,-0.206,0.197,7.08,9.705,2.563
1.007,-0.206,0.186,9.888,7.019,2.075
1.019,-0.217,0.183,12.756,4.822,1.343
0.994,-0.237,0.17,15.137,2.502,0.244
0.961,-0.25,0.151,16.785,0.793,-0.305
0.952,-0.254,0.135,18.005,0.183,-0.549
0.948,-0.245,0.126,18.127,1.404,-1.465
0.966,-0.233,0.125,17.883,3.418,-2.258
0.979,-0.234,0.125,17.883,4.822,-2.808
1.0,-0.239,0.121,17.7,4.639,-3.113
1.021,-0.245,0.108,17.578,2.625,-3.845
1.006,-0.249,0.097,16.785,-1.953,-4.822
0.974,-0.235,0.1,15.503,-7.019,-5.554
0.951,-0.223,0.096,14.771,-11.047,-5.859
0.949,-0.213,0.119,14.648,-13.367,-5.31
0.948,-0.216,0.143,14.954,-14.526,-4.456
0.964,-0.223,0.159,15.564,-15.869,-3.479
0.965,-0.229,0.159,15.564,-17.822,-3.174
0.932,-0.24,0.148,15.625,-20.142,-3.357
0.895,-0.252,0.129,15.32,-21.24,-3.845
0.875,-0.247,0.122,14.038,-20.996,-3.967
0.882,-0.245,0.114,12.939,-19.165,-3.784
0.902,-0.254,0.111,12.695,-16.724,-3.357
0.918,-0.266,0.111,12.207,-15.015,-3.174
0.926,-0.267,0.118,11.353,-13.611,-2.869
0.94,-0.265,0.129,10.742,-11.536,-2.747
0.945,-0.265,0.133,10.376,-8.85,-2.869
0.955,-0.273,0.128,10.498,-5.859,-3.052
0.959,-0.293,0.128,10.498,-3.479,-2.869
0.945,-0.305,0.096,9.399,-1.587,-2.441
0.936,-0.302,0.092,7.812,-1.282,-2.319
0.925,-0.295,0.085,6.958,-1.465,-2.319
0.928,-0.293,0.089,6.042,-1.404,-2.38
0.929,-0.291,0.104,5.737,-0.854,-2.197
0.926,-0.291,0.123,5.554,-0.488,-1.953
0.919,-0.283,0.133,5.127,-0.183,-1.77
0.929,-0.272,0.142,4.761,0.305,-1.709
0.937,-0.273,0.158,4.578,1.404,-1.892
0.941,-0.29,0.164,5.005,3.845,-2.075
0.942,-0.296,0.153,5.493,7.507,-1.953
0.918,-0.303,0.123,5.31,11.414,-1.648
0.938,-0.307,0.092,4.761,14.893,-1.77
0.974,-0.305,0.093,4.395,16.357,-1.892
0.977,-0.296,0.092,3.967,14.343,-2.014
0.977,-0.295,0.09,3.418,9.888,-2.258
0.962,-0.297,0.094,2.625,5.493,-2.686
0.954,-0.301,0.09,2.075,3.113,-2.869
0.958,-0.301,0.09,1.16,2.869,-2.93
0.947,-0.296,0.085,0.061,3.601,-2.502
0.948,-0.298,0.072,-0.916,4.395,-1.709
0.946,-0.306,0.063,-2.258,5.676,-1.099
0.944,-0.31,0.06,-3.601,7.69,-0.916
0.945,-0.31,0.065,-5.066,9.46,-0.916
0.946,-0.314,0.066,-6.226,10.376,-0.366
0.951,-0.32,0.067,-7.263,10.376,-0.183
0.962,-0.317,0.075,-8.362,9.644,-0.427
0.969,-0.307,0.089,-9.277,8.362,-0.366
0.978,-0.299,0.106,-9.888,6.897,-0.427
0.981,-0.297,0.123,-9.949,5.371,-0.427
0.984,-0.292,0.141,-9.705,4.15,-0.366
0.982,-0.29,0.147,-9.033,3.296,-0.244
0.974,-0.283,0.134,-8.606,1.709,-0.488
0.953,-0.294,0.12,-7.812,-0.488,-0.977
0.937,-0.299,0.115,-7.385,-2.441,-0.977
0.923,-0.299,0.114,-7.446,-2.258,-1.16
0.936,-0.295,0.12,-7.019,-0.488,-1.099
0.957,-0.291,0.124,-6.714,1.953,-0.854
0.963,-0.287,0.134,-6.47,3.174,-0.671
0.971,-0.29,0.152,-5.859,3.479,-0.854
0.975,-0.289,0.16,-5.493,3.601,-1.404
0.975,-0.286,0.163,-4.944,3.479,-1.77
0.947,-0.295,0.16,-4.395,2.625,-1.404
0.92,-0.293,0.146,-3.906,1.282,-0.061
0.936,-0.293,0.129,-3.418,0.488,1.099
0.952,-0.299,0.115,-2.747,0.122,1.526
0.964,-0.3,0.105,-2.563,-1.16,2.014
0.961,-0.293,0.102,-2.808,-2.869,2.258
0.935,-0.283,0.109,-3.174,-4.395,2.563
0.929,-0.279,0.112,-3.235,-5.432,3.052
0.939,-0.278,0.116,-3.113,-6.104,3.357
0.941,-0.288,0.125,-2.38,-7.507,3.784
0.926,-0.302,0.13,-2.136,-9.399,4.15
0.907,-0.305,0.121,-2.563,-8.728,3.967
0.919,-0.302,0.113,-3.174,-6.165,3.723
0.932,-0.303,0.108,-3.906,-3.174,3.54
0.947,-0.306,0.106,-4.883,-1.038,3.54
0.955,-0.302,0.109,-5.92,-0.061,3.418
0.963,-0.296,0.102,-6.653,-0.366,3.662
0.972,-0.289,0.097,-7.568,-1.282,3.723
0.977,-0.282,0.106,-8.179,-2.563,3.906
0.98,-0.275,0.112,-8.484,-4.089,4.272
0.977,-0.276,0.115,-8.057,-5.615,5.066
0.985,-0.272,0.117,-7.507,-8.484,5.676
1.0,-0.27,0.12,-6.958,-12.024,6.104
0.994,-0.274,0.138,-6.226,-15.015,6.287
0.962,-0.273,0.168,-5.676,-16.541,6.287
0.948,-0.255,0.193,-4.822,-16.296,6.348
0.947,-0.236,0.211,-3.357,-15.198,6.47
0.962,-0.224,0.222,-1.038,-15.808,6.897
0.986,-0.225,0.218,1.526,-18.494,7.324
1.001,-0.232,0.223,3.662,-22.217,7.324
0.987,-0.235,0.235,4.578,-24.231,7.08
0.935,-0.231,0.243,5.615,-22.095,6.714
0.935,-0.23,0.235,7.629,-18.311,6.226
0.95,-0.231,0.231,8.545,-14.648,6.348
0.954,-0.232,0.228,9.338,-12.085,5.981
0.962,-0.24,0.225,10.315,-11.047,5.92
0.98,-0.235,0.24,11.23,-11.414,5.554
0.982,-0.229,0.255,12.085,-11.841,5.005
0.979,-0.236,0.254,13.062,-11.292,4.089
0.978,-0.239,0.243,13.489,-10.62,3.723
0.981,-0.235,0.229,14.16,-10.071,3.662
0.981,-0.231,0.221,14.709,-10.071,3.54
0.988,-0.23,0.214,15.381,-10.742,3.845
0.983,-0.229,0.214,16.418,-11.78,4.211
0.971,-0.223,0.224,17.151,-12.146,3.662
0.948,-0.216,0.238,17.944,-11.78,2.869
0.928,-0.216,0.239,18.555,-10.864,2.625
0.913,-0.223,0.23,18.921,-9.155,2.563
0.912,-0.216,0.228,18.799,-7.812,2.136
0.943,-0.212,0.224,19.531,-7.263,1.77
0.989,-0.222,0.219,20.203,-7.324,1.465
1.008,-0.234,0.211,19.958,-7.69,0.61
1.0,-0.242,0.197,18.738,-7.568,-0.061
0.986,-0.247,0.185,17.7,-6.714,-0.488
0.979,-0.245,0.177,16.541,-5.432,-0.061
0.964,-0.246,0.183,15.808,-4.272,0.916
0.922,-0.237,0.2,15.198,-2.808,1.831
0.893,-0.226,0.205,15.198,-1.343,2.075
0.905,-0.218,0.206,15.259,-0.305,2.502
0.913,-0.206,0.199,15.259,1.587,2.502
0.914,-0.201,0.186,15.442,3.784,1.77
0.901,-0.201,0.176,16.235,5.92,1.16
0.92,-0.202,0.164,17.151,7.263,2.075
0.941,-0.2,0.164,18.25,7.629,3.845
0.941,-0.208,0.174,19.226,6.958,5.066
0.924,-0.22,0.171,19.714,5.859,6.226
0.903,-0.218,0.183,20.02,5.737,7.08
0.898,-0.205,0.206,20.63,7.385,7.629
0.918,-0.177,0.23,21.362,10.498,8.24
0.938,-0.163,0.229,23.621,13.611,8.728
0.962,-0.158,0.218,25.696,14.709,9.399
0.975,-0.16,0.195,28.076,13.062,10.01
0.983,-0.165,0.167,30.396,9.399,10.132
1.0,-0.168,0.154,32.471,4.517,10.681
1.015,-0.177,0.141,34.119,-1.282,11.475
0.981,-0.198,0.127,35.339,-7.019,12.085
0.931,-0.204,0.101,36.011,-13.306,13.123
0.946,-0.202,0.093,36.255,-19.287,14.465
0.979,-0.221,0.101,36.987,-24.414,15.198
0.973,-0.249,0.115,36.621,-27.527,14.709
0.964,-0.273,0.117,35.217,-27.466,13.794
0.985,-0.284,0.113,33.63,-23.987,13.306
0.985,-0.289,0.122,31.677,-18.311,13.184
0.988,-0.3,0.115,29.541,-12.207,12.512
1.028,-0.31,0.11,27.344,-7.202,11.353
1.054,-0.309,0.116,25.024,-4.639,9.705
1.048,-0.305,0.123,22.644,-4.272,7.568
1.012,-0.304,0.118,20.569,-5.005,5.188
0.989,-0.301,0.125,18.555,-6.042,3.662
0.975,-0.284,0.144,15.991,-5.371,2.869
0.979,-0.274,0.159,14.282,-2.686,2.808
0.994,-0.285,0.164,13.733,0.916,2.502
1.006,-0.312,0.153,13.428,4.089,1.953
1.008,-0.331,0.13,12.024,5.554,1.16
1.002,-0.332,0.109,9.766,5.859,-0.183
1.001,-0.328,0.095,7.446,6.348,-1.465
0.994,-0.317,0.11,6.226,6.226,-2.136
0.987,-0.315,0.131,5.371,4.028,-2.258
0.965,-0.318,0.131,4.7,1.099,-2.38
0.955,-0.323,0.129,3.723,-1.221,-3.296
0.934,-0.323,0.125,2.869,-2.197,-3.906
0.923,-0.299,0.148,1.831,-1.709,-3.357
0.937,-0.279,0.173,1.282,0.244,-2.563
0.96,-0.278,0.198,1.77,2.197,-2.136
0.979,-0.289,0.202,2.38,2.319,-2.563
0.975,-0.297,0.203,2.38,0.183,-3.906
0.961,-0.303,0.191,1.892,-2.625,-5.371
0.945,-0.306,0.174,1.404,-4.395,-5.981
0.908,-0.313,0.161,0.977,-4.211,-6.287
0.907,-0.32,0.142,0.122,-2.686,-6.409
0.927,-0.324,0.113,-1.404,-0.305,-7.019
0.945,-0.331,0.082,-3.479,1.343,-8.423
0.95,-0.328,0.072,-6.409,1.953,-9.644
0.958,-0.318,0.09,-8.911,2.38,-10.437
0.966,-0.313,0.122,-10.803,2.991,-11.23
0.965,-0.312,0.157,-11.902,3.479,-12.085
0.968,-0.313,0.186,-12.512,3.906,-12.878
0.977,-0.309,0.221,-12.817,4.7,-13.489
0.96,-0.302,0.236,-12.695,6.104,-13.794
