aX,aY,aZ,gX,gY,gZ
0.787,-0.128,-0.029,-3.418,28.503,-14.221
0.8,-0.191,0.023,2.502,33.142,-9.399
0.865,-0.229,0.083,8.606,27.161,-3.906
0.908,-0.286,0.099,15.076,14.221,-0.549
0.908,-0.328,0.044,21.118,-0.122,0.854
0.912,-0.332,-0.078,25.696,-10.498,0.977
0.917,-0.316,-0.175,28.015,-19.592,-0.122
0.888,-0.323,-0.221,29.114,-29.053,-0.488
0.842,-0.354,-0.229,30.212,-35.461,0.671
0.834,-0.357,-0.245,30.823,-36.865,2.197
0.774,-0.352,-0.193,31.189,-35.034,3.296
0.77,-0.359,-0.171,31.982,-32.532,3.906
0.802,-0.387,-0.204,34.424,-28.931,4.944
0.852,-0.389,-0.266,36.621,-26.062,6.226
0.859,-0.348,-0.281,37.415,-23.376,6.714
0.757,-0.322,-0.256,37.659,-21.912,6.226
0.658,-0.245,-0.295,38.574,-21.79,5.92
0.694,-0.249,-0.214,39.429,-20.569,5.188
0.822,-0.362,-0.271,41.87,-16.479,6.348
1.171,-0.321,-0.59,43.762,-14.343,7.996
1.623,0.052,-0.615,41.077,-19.165,5.371
1.121,0.124,-0.498,34.302,-29.724,-3.296
1.033,-0.135,-0.62,27.893,-36.438,-8.301
1.213,-0.178,-0.811,26.55,-22.949,-10.803
1.233,-0.089,-0.884,19.348,-16.052,-10.193
0.911,-0.166,-0.936,10.498,-13.0,-7.874
0.889,-0.159,-0.916,1.77,2.93,-8.545
0.981,-0.057,-0.859,-5.859,23.071,-8.667
0.996,-0.073,-0.846,-12.146,30.823,-7.324
0.997,-0.137,-0.813,-18.188,23.987,-4.395
0.973,-0.136,-0.728,-24.17,9.521,-2.441
0.953,-0.122,-0.628,-28.687,-6.165,-1.831
0.922,-0.141,-0.519,-31.982,-19.409,-1.892
0.827,-0.153,-0.431,-34.363,-26.245,-1.953
0.75,-0.111,-0.394,-35.828,-19.836,-2.319
0.812,-0.051,-0.421,-36.926,0.244,-4.517
0.919,-0.075,-0.468,-38.147,25.208,-6.409
0.994,-0.134,-0.505,-39.124,40.344,-5.615
0.865,-0.166,-0.567,-41.931,44.617,-4.639
0.725,-0.243,-0.578,-45.715,52.917,-3.906
0.754,-0.406,-0.33,-47.424,62.988,0.427
0.82,-0.113,-0.165,-44.739,66.04,6.165
0.842,-0.079,-0.222,-43.396,68.115,-0.977
0.773,-0.19,-0.078,-39.917,70.129,-0.916
0.785,-0.419,-0.033,-35.645,61.707,0.854
1.172,-0.311,0.028,-27.527,32.043,4.456
1.159,-0.111,0.105,-19.592,-5.981,5.798
0.934,-0.093,0.15,-13.306,-28.259,0.916
0.83,-0.035,0.112,-5.798,-23.865,-4.028
0.959,-0.027,0.057,2.197,-1.526,-7.812
1.08,-0.117,0.002,9.521,16.174,-8.057
1.089,-0.185,-0.043,14.465,20.02,-6.775
0.998,-0.199,-0.041,18.005,17.639,-7.141
0.939,-0.25,-0.021,21.729,15.442,-7.629
0.895,-0.341,-0.047,25.513,10.559,-7.141
0.842,-0.396,-0.125,29.297,2.625,-6.042
0.859,-0.394,-0.222,32.166,-5.615,-3.601
0.902,-0.371,-0.328,32.959,-13.977,-2.258
0.917,-0.363,-0.396,31.799,-24.658,-2.258
0.865,-0.355,-0.4,29.48,-34.424,-2.197
0.747,-0.361,-0.344,27.405,-39.246,-1.587
0.687,-0.378,-0.313,26.733,-38.147,0.793
0.726,-0.372,-0.302,27.039,-33.386,4.456
0.764,-0.348,-0.278,27.71,-27.466,8.301
0.768,-0.313,-0.254,28.625,-22.583,11.108
0.791,-0.271,-0.27,30.334,-22.339,12.207
0.833,-0.288,-0.214,32.104,-28.198,12.085
0.921,-0.342,-0.239,34.302,-32.715,12.573
1.102,-0.306,-0.511,36.377,-33.447,12.085
1.66,0.05,-0.635,34.607,-33.386,7.629
1.25,0.197,-0.392,28.503,-31.067,-3.113
0.863,-0.149,-0.451,23.071,-29.114,-9.827
0.929,-0.275,-0.602,24.231,-11.169,-10.01
1.104,-0.111,-0.651,22.095,9.766,-8.24
1.023,-0.098,-0.668,18.616,16.907,-6.592
0.923,-0.162,-0.776,13.062,22.156,-8.24
0.908,-0.163,-0.859,6.714,36.377,-10.132
0.988,-0.149,-0.854,-0.61,47.424,-9.521
1.012,-0.176,-0.8,-8.179,41.809,-6.592
0.962,-0.18,-0.748,-15.564,20.569,-3.54
0.859,-0.155,-0.709,-22.095,-3.723,-1.953
0.801,-0.143,-0.659,-28.076,-20.813,-0.549
0.78,-0.15,-0.585,-32.898,-25.391,1.343
0.788,-0.148,-0.489,-35.4,-17.883,3.54
0.95,-0.124,-0.393,-35.278,-5.066,4.822
1.069,-0.127,-0.415,-34.058,4.211,3.479
1.069,-0.126,-0.48,-33.875,11.658,0.61
1.011,-0.149,-0.576,-34.851,21.118,-2.869
0.928,-0.205,-0.666,-38.574,33.875,-7.507
0.815,-0.305,-0.687,-44.189,44.678,-9.705
0.815,-0.418,-0.468,-48.401,43.518,-7.08
0.681,-0.272,-0.239,-47.119,33.875,-2.075
0.661,-0.047,-0.183,-44.678,35.217,-3.784
0.538,-0.167,-0.125,-43.274,42.114,-6.165
0.793,-0.415,-0.115,-39.49,35.4,-1.404
1.123,-0.219,-0.052,-32.043,11.536,7.324
0.952,-0.104,-0.042,-27.466,-14.954,8.179
0.932,-0.046,-0.104,-22.034,-24.78,4.456
0.934,0.035,-0.156,-16.296,-10.986,-1.648
1.048,-0.017,-0.21,-12.329,8.484,-5.859
0.995,-0.136,-0.192,-9.216,21.545,-6.409
0.93,-0.208,-0.18,-6.226,23.987,-4.517
0.969,-0.239,-0.216,-3.174,19.836,-2.502
1.011,-0.252,-0.234,-1.404,12.695,-2.075
0.997,-0.312,-0.194,-0.793,1.892,-1.343
0.933,-0.347,-0.143,0.061,-8.789,0.305
0.856,-0.363,-0.104,1.77,-16.418,2.136
0.779,-0.381,-0.085,3.906,-19.47,3.418
0.769,-0.388,-0.087,6.409,-19.653,4.272
0.771,-0.4,-0.103,8.911,-17.7,5.31
0.818,-0.399,-0.13,11.23,-14.221,6.409
0.907,-0.388,-0.17,13.0,-10.132,6.836
0.928,-0.376,-0.217,13.855,-7.751,6.47
0.921,-0.353,-0.237,14.893,-6.531,5.249
0.892,-0.324,-0.196,15.686,-4.639,3.479
0.867,-0.324,-0.154,17.7,-2.502,2.625
0.796,-0.334,-0.111,20.63,-2.441,1.892
0.799,-0.333,-0.074,23.499,-4.639,1.404
0.837,-0.332,-0.096,27.71,-6.714,0.977
0.829,-0.335,-0.175,32.837,-10.01,0.671
